CaseID,Activity,CompleteTimestamp,org:resource,org:role,case:Project,case:Task,case:OrganizationalEntity,case:Cost Type,case:RequestedAmount,case:Activity,case:RfpNumber,CumTimeInterval
1500,Request Payment,2018-02-01 09:07:13+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65454,0.0,122.2924023727132,UNKNOWN,request for payment number 154673,33522595.0
1500,,,,,,,,,,,,
1501,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 09:30:35+00:00,STAFF MEMBER,EMPLOYEE,project 147546,task 158709,organizational unit 65457,0.0,122.06811497770524,activity 505,request for payment number 158708,33264797.0
1501,,,,,,,,,,,,
1501,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-01-29 13:51:38+00:00,STAFF MEMBER,SUPERVISOR,project 147546,task 158709,organizational unit 65457,0.0,122.06811497770524,activity 505,request for payment number 158708,33280460.0
1501,,,,,,,,,,,,
1501,Payment Handled,2018-02-01 17:31:18+00:00,SYSTEM,UNDEFINED,project 147546,task 158709,organizational unit 65457,0.0,122.06811497770524,activity 505,request for payment number 158708,33552840.0
1502,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 10:04:30+00:00,STAFF MEMBER,EMPLOYEE,project 147582,UNKNOWN,organizational unit 65469,0.0,1729.566025081862,UNKNOWN,request for payment number 157348,33266832.0
1502,,,,,,,,,,,,
1502,Request For Payment REJECTED by EMPLOYEE,2018-01-29 11:58:10+00:00,STAFF MEMBER,EMPLOYEE,project 147582,UNKNOWN,organizational unit 65469,0.0,1729.566025081862,UNKNOWN,request for payment number 157348,33273652.0
1502,,,,,,,,,,,,
1502,Request For Payment APPROVED by ADMINISTRATION,2018-06-05 11:17:40+00:00,STAFF MEMBER,ADMINISTRATION,project 147582,UNKNOWN,organizational unit 65469,0.0,1729.566025081862,UNKNOWN,request for payment number 157348,44244022.0
1502,,,,,,,,,,,,
1502,Request Payment,2018-06-08 11:27:29+00:00,SYSTEM,UNDEFINED,project 147582,UNKNOWN,organizational unit 65469,0.0,1729.566025081862,UNKNOWN,request for payment number 157348,44503811.0
1502,,,,,,,,,,,,
1503,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 10:12:06+00:00,STAFF MEMBER,EMPLOYEE,project 149069,task 1573,organizational unit 65461,0.0,172.28809953101825,activity 505,request for payment number 156747,33267288.0
1503,,,,,,,,,,,,
1503,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-01-31 11:16:34+00:00,STAFF MEMBER,SUPERVISOR,project 149069,task 1573,organizational unit 65461,0.0,172.28809953101825,activity 505,request for payment number 156747,33443956.0
1503,,,,,,,,,,,,
1503,Payment Handled,2018-02-01 17:31:18+00:00,SYSTEM,UNDEFINED,project 149069,task 1573,organizational unit 65461,0.0,172.28809953101825,activity 505,request for payment number 156747,33552840.0
1504,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 10:45:12+00:00,STAFF MEMBER,EMPLOYEE,project 147531,UNKNOWN,organizational unit 65473,0.0,155.89151596406757,UNKNOWN,request for payment number 158860,33269274.0
1504,,,,,,,,,,,,
1504,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-01-29 16:42:13+00:00,STAFF MEMBER,SUPERVISOR,project 147531,UNKNOWN,organizational unit 65473,0.0,155.89151596406757,UNKNOWN,request for payment number 158860,33290695.0
1504,,,,,,,,,,,,
1504,Payment Handled,2018-02-01 17:31:18+00:00,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65473,0.0,155.89151596406757,UNKNOWN,request for payment number 158860,33552840.0
1505,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 11:06:07+00:00,STAFF MEMBER,EMPLOYEE,project 147701,task 150476,organizational unit 65458,0.0,137.9402557323527,activity 505,request for payment number 158969,33270529.0
1505,,,,,,,,,,,,
1505,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-01-29 16:19:47+00:00,STAFF MEMBER,SUPERVISOR,project 147701,task 150476,organizational unit 65458,0.0,137.9402557323527,activity 505,request for payment number 158969,33289349.0
1505,,,,,,,,,,,,
1505,Payment Handled,2018-02-01 17:31:18+00:00,SYSTEM,UNDEFINED,project 147701,task 150476,organizational unit 65458,0.0,137.9402557323527,activity 505,request for payment number 158969,33552840.0
1506,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 11:12:45+00:00,STAFF MEMBER,EMPLOYEE,project 147701,task 150476,organizational unit 65458,0.0,228.7509240894849,activity 505,request for payment number 158865,33270927.0
1506,,,,,,,,,,,,
1506,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-01-29 11:58:52+00:00,STAFF MEMBER,SUPERVISOR,project 147701,task 150476,organizational unit 65458,0.0,228.7509240894849,activity 505,request for payment number 158865,33273694.0
1506,,,,,,,,,,,,
1506,Payment Handled,2018-02-01 17:31:18+00:00,SYSTEM,UNDEFINED,project 147701,task 150476,organizational unit 65458,0.0,228.7509240894849,activity 505,request for payment number 158865,33552840.0
1507,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 11:24:45+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65463,0.0,61.62100658808101,UNKNOWN,request for payment number 156180,33271647.0
1507,,,,,,,,,,,,
1507,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-01-30 14:33:34+00:00,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65463,0.0,61.62100658808101,UNKNOWN,request for payment number 156180,33369376.0
1507,,,,,,,,,,,,
1507,Payment Handled,2018-02-05 17:31:03+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65463,0.0,61.62100658808101,UNKNOWN,request for payment number 156180,33898425.0
1508,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 12:02:56+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65458,0.0,56.00321167719527,UNKNOWN,request for payment number 154966,33273938.0
1508,,,,,,,,,,,,
1508,Request For Payment APPROVED by BUDGET OWNER,2018-01-29 14:19:17+00:00,STAFF MEMBER,BUDGET OWNER,project 503,UNKNOWN,organizational unit 65458,0.0,56.00321167719527,UNKNOWN,request for payment number 154966,33282119.0
1508,,,,,,,,,,,,
1508,Request Payment,2018-02-07 09:03:10+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0.0,56.00321167719527,UNKNOWN,request for payment number 154966,34040752.0
1508,,,,,,,,,,,,
1509,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 12:24:35+00:00,STAFF MEMBER,EMPLOYEE,project 147620,UNKNOWN,organizational unit 65469,0.0,55.06892252716728,UNKNOWN,request for payment number 158974,33275237.0
1509,,,,,,,,,,,,
1509,Request For Payment REJECTED by BUDGET OWNER,2018-01-29 12:29:26+00:00,STAFF MEMBER,BUDGET OWNER,project 147620,UNKNOWN,organizational unit 65469,0.0,55.06892252716728,UNKNOWN,request for payment number 158974,33275528.0
1509,,,,,,,,,,,,
1509,Request For Payment SUBMITTED by EMPLOYEE,2018-01-31 15:09:57+00:00,STAFF MEMBER,EMPLOYEE,project 147620,UNKNOWN,organizational unit 65469,0.0,55.06892252716728,UNKNOWN,request for payment number 158974,33457959.0
1509,,,,,,,,,,,,
1509,Request For Payment APPROVED by BUDGET OWNER,2018-01-31 16:49:37+00:00,STAFF MEMBER,BUDGET OWNER,project 147620,UNKNOWN,organizational unit 65469,0.0,55.06892252716728,UNKNOWN,request for payment number 158974,33463939.0
1509,,,,,,,,,,,,
1509,Request Payment,2018-02-01 18:57:08+00:00,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65469,0.0,55.06892252716728,UNKNOWN,request for payment number 158974,33557990.0
1509,,,,,,,,,,,,
1510,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 12:48:13+00:00,STAFF MEMBER,EMPLOYEE,project 147572,UNKNOWN,organizational unit 65455,0.0,19.0505079784778,UNKNOWN,request for payment number 158870,33276655.0
1510,,,,,,,,,,,,
1510,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-08 10:07:22+00:00,STAFF MEMBER,SUPERVISOR,project 147572,UNKNOWN,organizational unit 65455,0.0,19.0505079784778,UNKNOWN,request for payment number 158870,34131004.0
1510,,,,,,,,,,,,
1510,Payment Handled,2018-02-12 17:31:22+00:00,SYSTEM,UNDEFINED,project 147572,UNKNOWN,organizational unit 65455,0.0,19.0505079784778,UNKNOWN,request for payment number 158870,34503244.0
1511,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 13:10:44+00:00,STAFF MEMBER,EMPLOYEE,project 148052,UNKNOWN,organizational unit 65454,0.0,15.914255929027195,UNKNOWN,request for payment number 155707,33278006.0
1511,,,,,,,,,,,,
1511,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-01-29 13:43:58+00:00,STAFF MEMBER,SUPERVISOR,project 148052,UNKNOWN,organizational unit 65454,0.0,15.914255929027195,UNKNOWN,request for payment number 155707,33280000.0
1511,,,,,,,,,,,,
1511,Payment Handled,2018-02-05 17:31:03+00:00,SYSTEM,UNDEFINED,project 148052,UNKNOWN,organizational unit 65454,0.0,15.914255929027195,UNKNOWN,request for payment number 155707,33898425.0
1512,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 13:30:53+00:00,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65463,0.0,30.12461930812577,UNKNOWN,request for payment number 158984,33279215.0
1512,,,,,,,,,,,,
1512,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-01-30 12:11:37+00:00,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65463,0.0,30.12461930812577,UNKNOWN,request for payment number 158984,33360859.0
1512,,,,,,,,,,,,
1512,Payment Handled,2018-02-01 17:31:18+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65463,0.0,30.12461930812577,UNKNOWN,request for payment number 158984,33552840.0
1513,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 13:53:25+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65468,0.0,38.44524929355719,UNKNOWN,request for payment number 156185,33280567.0
1513,,,,,,,,,,,,
1513,Request For Payment APPROVED by BUDGET OWNER,2018-01-29 14:02:59+00:00,STAFF MEMBER,BUDGET OWNER,project 147546,UNKNOWN,organizational unit 65468,0.0,38.44524929355719,UNKNOWN,request for payment number 156185,33281141.0
1513,,,,,,,,,,,,
1513,Request Payment,2018-02-05 15:21:12+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65468,0.0,38.44524929355719,UNKNOWN,request for payment number 156185,33890634.0
1513,,,,,,,,,,,,
1514,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 14:31:42+00:00,STAFF MEMBER,EMPLOYEE,project 147860,UNKNOWN,organizational unit 65458,0.0,21.08162875965884,UNKNOWN,UNKNOWN,33282864.0
1514,,,,,,,,,,,,
1514,Request For Payment REJECTED by BUDGET OWNER,2018-01-29 16:19:20+00:00,STAFF MEMBER,BUDGET OWNER,project 147860,UNKNOWN,organizational unit 65458,0.0,21.08162875965884,UNKNOWN,UNKNOWN,33289322.0
1514,,,,,,,,,,,,
1515,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 14:36:56+00:00,STAFF MEMBER,EMPLOYEE,project 147908,UNKNOWN,organizational unit 65468,0.0,14.690357751038896,UNKNOWN,request for payment number 158989,33283178.0
1515,,,,,,,,,,,,
1515,Request For Payment APPROVED by BUDGET OWNER,2018-01-29 15:13:13+00:00,STAFF MEMBER,BUDGET OWNER,project 147908,UNKNOWN,organizational unit 65468,0.0,14.690357751038896,UNKNOWN,request for payment number 158989,33285355.0
1515,,,,,,,,,,,,
1515,Request Payment,2018-02-06 16:25:22+00:00,SYSTEM,UNDEFINED,project 147908,UNKNOWN,organizational unit 65468,0.0,14.690357751038896,UNKNOWN,request for payment number 158989,33980884.0
1515,,,,,,,,,,,,
1516,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 14:47:04+00:00,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65468,0.0,260.98536018247387,UNKNOWN,request for payment number 158443,33283786.0
1516,,,,,,,,,,,,
1516,Request For Payment APPROVED by BUDGET OWNER,2018-01-29 15:16:10+00:00,STAFF MEMBER,BUDGET OWNER,project 147556,UNKNOWN,organizational unit 65468,0.0,260.98536018247387,UNKNOWN,request for payment number 158443,33285532.0
1516,,,,,,,,,,,,
1516,Request Payment,2018-02-20 08:54:25+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65468,0.0,260.98536018247387,UNKNOWN,request for payment number 158443,35163427.0
1516,,,,,,,,,,,,
1517,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 14:51:12+00:00,STAFF MEMBER,EMPLOYEE,project 147572,task 49912,organizational unit 65461,0.0,39.97442455804719,activity 505,request for payment number 158875,33284034.0
1517,,,,,,,,,,,,
1517,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-01-31 11:11:12+00:00,STAFF MEMBER,SUPERVISOR,project 147572,task 49912,organizational unit 65461,0.0,39.97442455804719,activity 505,request for payment number 158875,33443634.0
1517,,,,,,,,,,,,
1517,Payment Handled,2018-02-05 17:31:03+00:00,SYSTEM,UNDEFINED,project 147572,task 49912,organizational unit 65461,0.0,39.97442455804719,activity 505,request for payment number 158875,33898425.0
1518,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 14:52:22+00:00,STAFF MEMBER,EMPLOYEE,project 147546,task 25409,organizational unit 65457,0.0,29.44710794326892,activity 505,request for payment number 158995,33284104.0
1518,,,,,,,,,,,,
1518,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-05 12:51:16+00:00,STAFF MEMBER,SUPERVISOR,project 147546,task 25409,organizational unit 65457,0.0,29.44710794326892,activity 505,request for payment number 158995,33881638.0
1518,,,,,,,,,,,,
1518,Payment Handled,2018-02-08 17:31:11+00:00,SYSTEM,UNDEFINED,project 147546,task 25409,organizational unit 65457,0.0,29.44710794326892,activity 505,request for payment number 158995,34157633.0
1519,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 14:58:08+00:00,STAFF MEMBER,EMPLOYEE,project 147649,UNKNOWN,organizational unit 65457,0.0,5.889421588653784,UNKNOWN,request for payment number 158880,33284450.0
1519,,,,,,,,,,,,
1519,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-05 12:50:03+00:00,STAFF MEMBER,SUPERVISOR,project 147649,UNKNOWN,organizational unit 65457,0.0,5.889421588653784,UNKNOWN,request for payment number 158880,33881565.0
1519,,,,,,,,,,,,
1519,Payment Handled,2018-02-08 17:31:11+00:00,SYSTEM,UNDEFINED,project 147649,UNKNOWN,organizational unit 65457,0.0,5.889421588653784,UNKNOWN,request for payment number 158880,34157633.0
1520,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 14:58:10+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65482,0.0,21.08162875965884,UNKNOWN,UNKNOWN,33284452.0
1520,,,,,,,,,,,,
1520,Request For Payment REJECTED by EMPLOYEE,2018-01-29 16:26:46+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65482,0.0,21.08162875965884,UNKNOWN,UNKNOWN,33289768.0
1521,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 14:59:06+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65454,0.0,885.912898607091,UNKNOWN,request for payment number 158714,33284508.0
1521,,,,,,,,,,,,
1521,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-05 12:23:20+00:00,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65454,0.0,885.912898607091,UNKNOWN,request for payment number 158714,33879962.0
1521,,,,,,,,,,,,
1521,Payment Handled,2018-02-08 17:31:11+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65454,0.0,885.912898607091,UNKNOWN,request for payment number 158714,34157633.0
1522,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 15:00:54+00:00,STAFF MEMBER,EMPLOYEE,project 147546,task 69960,organizational unit 65454,0.0,98.0383402298052,activity 505,request for payment number 159000,33284616.0
1522,,,,,,,,,,,,
1522,Request For Payment APPROVED by BUDGET OWNER,2018-02-05 12:22:31+00:00,STAFF MEMBER,BUDGET OWNER,project 147546,task 69960,organizational unit 65454,0.0,98.0383402298052,activity 505,request for payment number 159000,33879913.0
1522,,,,,,,,,,,,
1522,Request Payment,2018-02-06 16:07:23+00:00,SYSTEM,UNDEFINED,project 147546,task 69960,organizational unit 65454,0.0,98.0383402298052,activity 505,request for payment number 159000,33979805.0
1522,,,,,,,,,,,,
1523,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 15:01:23+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65457,0.0,69.20070366668196,UNKNOWN,request for payment number 156196,33284645.0
1523,,,,,,,,,,,,
1523,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-05 12:49:13+00:00,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65457,0.0,69.20070366668196,UNKNOWN,request for payment number 156196,33881515.0
1523,,,,,,,,,,,,
1523,Payment Handled,2018-02-08 17:31:11+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65457,0.0,69.20070366668196,UNKNOWN,request for payment number 156196,34157633.0
1524,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 15:13:51+00:00,STAFF MEMBER,EMPLOYEE,project 147582,task 23621,organizational unit 65461,0.0,3986.0490239095575,activity 505,request for payment number 159006,33285393.0
1524,,,,,,,,,,,,
1524,Request For Payment APPROVED by SUPERVISOR,2018-02-05 09:34:27+00:00,STAFF MEMBER,SUPERVISOR,project 147582,task 23621,organizational unit 65461,0.0,3986.0490239095575,activity 505,request for payment number 159006,33869829.0
1524,,,,,,,,,,,,
1524,Request Payment,2018-02-06 11:07:02+00:00,SYSTEM,UNDEFINED,project 147582,task 23621,organizational unit 65461,0.0,3986.0490239095575,activity 505,request for payment number 159006,33961784.0
1524,,,,,,,,,,,,
1525,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 15:14:33+00:00,STAFF MEMBER,EMPLOYEE,project 503,task 53723,organizational unit 65454,0.0,677.9246930784402,activity 505,request for payment number 158885,33285435.0
1525,,,,,,,,,,,,
1525,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-05 12:21:14+00:00,STAFF MEMBER,SUPERVISOR,project 503,task 53723,organizational unit 65454,0.0,677.9246930784402,activity 505,request for payment number 158885,33879836.0
1525,,,,,,,,,,,,
1525,Payment Handled,2018-02-08 17:31:11+00:00,SYSTEM,UNDEFINED,project 503,task 53723,organizational unit 65454,0.0,677.9246930784402,activity 505,request for payment number 158885,34157633.0
1526,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 15:21:10+00:00,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65468,0.0,32.14334273036097,UNKNOWN,request for payment number 155712,33285832.0
1526,,,,,,,,,,,,
1526,Request For Payment APPROVED by BUDGET OWNER,2018-01-30 09:19:24+00:00,STAFF MEMBER,BUDGET OWNER,project 147556,UNKNOWN,organizational unit 65468,0.0,32.14334273036097,UNKNOWN,request for payment number 155712,33350526.0
1526,,,,,,,,,,,,
1526,Request Payment,2018-02-20 08:54:23+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65468,0.0,32.14334273036097,UNKNOWN,request for payment number 155712,35163425.0
1526,,,,,,,,,,,,
1527,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 16:05:22+00:00,STAFF MEMBER,EMPLOYEE,project 147908,UNKNOWN,organizational unit 65457,0.0,153.12496130499838,UNKNOWN,request for payment number 155718,33288484.0
1527,,,,,,,,,,,,
1527,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-05 12:47:54+00:00,STAFF MEMBER,SUPERVISOR,project 147908,UNKNOWN,organizational unit 65457,0.0,153.12496130499838,UNKNOWN,request for payment number 155718,33881436.0
1527,,,,,,,,,,,,
1527,Payment Handled,2018-02-08 17:31:11+00:00,SYSTEM,UNDEFINED,project 147908,UNKNOWN,organizational unit 65457,0.0,153.12496130499838,UNKNOWN,request for payment number 155718,34157633.0
1528,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 16:06:30+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65468,0.0,209.2219772781181,UNKNOWN,request for payment number 159012,33288552.0
1528,,,,,,,,,,,,
1528,Request For Payment APPROVED by BUDGET OWNER,2018-01-30 09:18:34+00:00,STAFF MEMBER,BUDGET OWNER,project 147546,UNKNOWN,organizational unit 65468,0.0,209.2219772781181,UNKNOWN,request for payment number 159012,33350476.0
1528,,,,,,,,,,,,
1528,Request Payment,2018-02-20 08:54:21+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65468,0.0,209.2219772781181,UNKNOWN,request for payment number 159012,35163423.0
1528,,,,,,,,,,,,
1529,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 16:15:00+00:00,STAFF MEMBER,EMPLOYEE,project 503,task 52700,organizational unit 65457,0.0,368.0888492908615,activity 505,request for payment number 154972,33289062.0
1529,,,,,,,,,,,,
1529,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-05 12:45:21+00:00,STAFF MEMBER,SUPERVISOR,project 503,task 52700,organizational unit 65457,0.0,368.0888492908615,activity 505,request for payment number 154972,33881283.0
1529,,,,,,,,,,,,
1529,Payment Handled,2018-02-08 17:31:11+00:00,SYSTEM,UNDEFINED,project 503,task 52700,organizational unit 65457,0.0,368.0888492908615,activity 505,request for payment number 154972,34157633.0
1530,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 16:18:36+00:00,STAFF MEMBER,EMPLOYEE,project 147620,task 3808,organizational unit 65475,0.0,484.4885454261323,activity 505,request for payment number 158890,33289278.0
1530,,,,,,,,,,,,
1530,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-03-05 15:01:41+00:00,STAFF MEMBER,SUPERVISOR,project 147620,task 3808,organizational unit 65475,0.0,484.4885454261323,activity 505,request for payment number 158890,36308663.0
1530,,,,,,,,,,,,
1530,Payment Handled,2018-03-08 17:31:00+00:00,SYSTEM,UNDEFINED,project 147620,task 3808,organizational unit 65475,0.0,484.4885454261323,activity 505,request for payment number 158890,36576822.0
1531,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 16:28:20+00:00,STAFF MEMBER,EMPLOYEE,project 147556,task 16461,organizational unit 65468,0.0,59.15815736542993,activity 505,UNKNOWN,33289862.0
1531,,,,,,,,,,,,
1531,Request For Payment REJECTED by BUDGET OWNER,2018-01-30 09:17:25+00:00,STAFF MEMBER,BUDGET OWNER,project 147556,task 16461,organizational unit 65468,0.0,59.15815736542993,activity 505,UNKNOWN,33350407.0
1531,,,,,,,,,,,,
1532,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 16:46:06+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65480,0.0,102.96880699688376,UNKNOWN,UNKNOWN,33290928.0
1532,,,,,,,,,,,,
1532,Request For Payment REJECTED by EMPLOYEE,2018-04-05 11:13:35+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65480,0.0,102.96880699688376,UNKNOWN,UNKNOWN,38973377.0
1533,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 17:14:58+00:00,STAFF MEMBER,EMPLOYEE,project 147588,UNKNOWN,organizational unit 65461,0.0,4.442432299806189,UNKNOWN,request for payment number 156201,33292660.0
1533,,,,,,,,,,,,
1533,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-01-30 13:48:48+00:00,STAFF MEMBER,SUPERVISOR,project 147588,UNKNOWN,organizational unit 65461,0.0,4.442432299806189,UNKNOWN,request for payment number 156201,33366690.0
1533,,,,,,,,,,,,
1533,Payment Handled,2018-02-05 17:31:03+00:00,SYSTEM,UNDEFINED,project 147588,UNKNOWN,organizational unit 65461,0.0,4.442432299806189,UNKNOWN,request for payment number 156201,33898425.0
1534,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 17:49:52+00:00,STAFF MEMBER,EMPLOYEE,project 147620,UNKNOWN,organizational unit 65466,0.0,496.5584453367389,UNKNOWN,request for payment number 159018,33294754.0
1534,,,,,,,,,,,,
1534,Request For Payment APPROVED by BUDGET OWNER,2018-01-31 14:57:36+00:00,STAFF MEMBER,BUDGET OWNER,project 147620,UNKNOWN,organizational unit 65466,0.0,496.5584453367389,UNKNOWN,request for payment number 159018,33457218.0
1534,,,,,,,,,,,,
1534,Request Payment,2018-02-20 08:54:20+00:00,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65466,0.0,496.5584453367389,UNKNOWN,request for payment number 159018,35163422.0
1534,,,,,,,,,,,,
1535,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 17:53:24+00:00,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65454,0.0,204.51526817864428,UNKNOWN,request for payment number 159024,33294966.0
1535,,,,,,,,,,,,
1535,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-05 12:20:13+00:00,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65454,0.0,204.51526817864428,UNKNOWN,request for payment number 159024,33879775.0
1535,,,,,,,,,,,,
1535,Payment Handled,2018-02-08 17:31:11+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65454,0.0,204.51526817864428,UNKNOWN,request for payment number 159024,34157633.0
1536,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 22:44:43+00:00,STAFF MEMBER,EMPLOYEE,project 147701,UNKNOWN,organizational unit 65462,0.0,23.37058439834176,UNKNOWN,request for payment number 158895,33312445.0
1536,,,,,,,,,,,,
1536,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-08 10:55:31+00:00,STAFF MEMBER,SUPERVISOR,project 147701,UNKNOWN,organizational unit 65462,0.0,23.37058439834176,UNKNOWN,request for payment number 158895,34133893.0
1536,,,,,,,,,,,,
1536,Payment Handled,2018-02-12 17:31:22+00:00,SYSTEM,UNDEFINED,project 147701,UNKNOWN,organizational unit 65462,0.0,23.37058439834176,UNKNOWN,request for payment number 158895,34503244.0
1537,Request For Payment SUBMITTED by EMPLOYEE,2018-01-30 09:09:49+00:00,STAFF MEMBER,EMPLOYEE,project 147531,UNKNOWN,organizational unit 65486,0.0,22.669424735396277,UNKNOWN,request for payment number 155345,33349951.0
1537,,,,,,,,,,,,
1537,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-01 11:26:39+00:00,STAFF MEMBER,SUPERVISOR,project 147531,UNKNOWN,organizational unit 65486,0.0,22.669424735396277,UNKNOWN,request for payment number 155345,33530961.0
1537,,,,,,,,,,,,
1537,Payment Handled,2018-02-08 17:31:11+00:00,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65486,0.0,22.669424735396277,UNKNOWN,request for payment number 155345,34157633.0
1538,Request For Payment SUBMITTED by EMPLOYEE,2018-01-30 09:52:21+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65454,0.0,437.53767913998246,UNKNOWN,request for payment number 158735,33352503.0
1538,,,,,,,,,,,,
