CaseID,Activity,CompleteTimestamp,org:resource,org:role,case:Project,case:Task,case:OrganizationalEntity,case:Cost Type,case:RequestedAmount,case:Activity,case:RfpNumber,CumTimeInterval
921,,,,,,,,,,,,
921,,,,,,,,,,,,
921,,,,,,,,,,,,
921,Payment Handled,2017-11-23 17:30:59+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65463,0.0,125.52531348751384,UNKNOWN,request for payment number 151778,27504821.0
922,,,,,,,,,,,,
922,,,,,,,,,,,,
922,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-11-20 15:37:07+00:00,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65463,0.0,104.60442790626152,UNKNOWN,request for payment number 150498,27238789.0
922,Request Payment,2017-11-21 09:02:21+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65463,0.0,104.60442790626152,UNKNOWN,request for payment number 150498,27301503.0
922,,,,,,,,,,,,
923,Request For Payment SUBMITTED by EMPLOYEE,2017-11-20 11:48:56+00:00,STAFF MEMBER,EMPLOYEE,project 147556,task 77109,organizational unit 65463,0.0,5.643791516495991,activity 505,request for payment number 150945,27225098.0
923,Request For Payment APPROVED by PRE_APPROVER,2017-11-20 11:49:33+00:00,STAFF MEMBER,PRE_APPROVER,project 147556,task 77109,organizational unit 65463,0.0,5.643791516495991,activity 505,request for payment number 150945,27225135.0
923,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-11-22 12:34:47+00:00,STAFF MEMBER,SUPERVISOR,project 147556,task 77109,organizational unit 65463,0.0,5.643791516495991,activity 505,request for payment number 150945,27400649.0
923,Request Payment,2017-11-24 10:12:50+00:00,SYSTEM,UNDEFINED,project 147556,task 77109,organizational unit 65463,0.0,5.643791516495991,activity 505,request for payment number 150945,27564932.0
923,Payment Handled,2017-11-27 17:31:36+00:00,SYSTEM,UNDEFINED,project 147556,task 77109,organizational unit 65463,0.0,5.643791516495991,activity 505,request for payment number 150945,27850458.0
924,,,,,,,,,,,,
924,Request For Payment APPROVED by PRE_APPROVER,2017-11-20 11:57:23+00:00,STAFF MEMBER,PRE_APPROVER,project 147556,task 151653,organizational unit 65463,0.0,13.64143370533023,activity 505,request for payment number 151757,27225605.0
924,,,,,,,,,,,,
924,Request Payment,2017-11-24 10:12:18+00:00,SYSTEM,UNDEFINED,project 147556,task 151653,organizational unit 65463,0.0,13.64143370533023,activity 505,request for payment number 151757,27564900.0
924,,,,,,,,,,,,
925,Request For Payment SUBMITTED by EMPLOYEE,2017-11-20 11:58:57+00:00,STAFF MEMBER,EMPLOYEE,project 147556,task 151653,organizational unit 65463,0.0,5.456573482132092,activity 505,request for payment number 151652,27225699.0
925,Request For Payment APPROVED by PRE_APPROVER,2017-11-20 11:59:04+00:00,STAFF MEMBER,PRE_APPROVER,project 147556,task 151653,organizational unit 65463,0.0,5.456573482132092,activity 505,request for payment number 151652,27225706.0
925,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-11-22 12:34:47+00:00,STAFF MEMBER,SUPERVISOR,project 147556,task 151653,organizational unit 65463,0.0,5.456573482132092,activity 505,request for payment number 151652,27400649.0
925,Request Payment,2017-11-24 10:11:23+00:00,SYSTEM,UNDEFINED,project 147556,task 151653,organizational unit 65463,0.0,5.456573482132092,activity 505,request for payment number 151652,27564845.0
925,,,,,,,,,,,,
926,Request For Payment SUBMITTED by EMPLOYEE,2017-11-20 14:49:26+00:00,STAFF MEMBER,EMPLOYEE,project 147620,UNKNOWN,organizational unit 65458,0.0,31.2008139475561,UNKNOWN,request for payment number 150051,27235928.0
926,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-11-20 14:49:33+00:00,STAFF MEMBER,SUPERVISOR,project 147620,UNKNOWN,organizational unit 65458,0.0,31.2008139475561,UNKNOWN,request for payment number 150051,27235935.0
926,Request Payment,2017-11-21 11:52:01+00:00,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65458,0.0,31.2008139475561,UNKNOWN,request for payment number 150051,27311683.0
926,Payment Handled,2017-11-23 17:30:59+00:00,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65458,0.0,31.2008139475561,UNKNOWN,request for payment number 150051,27504821.0
927,Request For Payment SUBMITTED by EMPLOYEE,2017-11-20 15:34:11+00:00,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65463,0.0,27.856207345938607,UNKNOWN,request for payment number 152588,27238613.0
927,Request For Payment APPROVED by PRE_APPROVER,2017-11-20 15:34:23+00:00,STAFF MEMBER,PRE_APPROVER,project 147556,UNKNOWN,organizational unit 65463,0.0,27.856207345938607,UNKNOWN,request for payment number 152588,27238625.0
927,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-11-24 12:02:38+00:00,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65463,0.0,27.856207345938607,UNKNOWN,request for payment number 152588,27571520.0
927,Request Payment,2017-11-28 08:53:16+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65463,0.0,27.856207345938607,UNKNOWN,request for payment number 152588,27905758.0
927,Payment Handled,2017-11-30 17:31:04+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65463,0.0,27.856207345938607,UNKNOWN,request for payment number 152588,28109626.0
928,Request For Payment SUBMITTED by EMPLOYEE,2017-11-20 18:34:50+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65463,0.0,44.52401193977999,UNKNOWN,request for payment number 150283,27249452.0
928,,,,,,,,,,,,
928,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-11-23 10:54:41+00:00,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65463,0.0,44.52401193977999,UNKNOWN,request for payment number 150283,27481043.0
928,Request Payment,2017-11-28 08:55:51+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65463,0.0,44.52401193977999,UNKNOWN,request for payment number 150283,27905913.0
928,Payment Handled,2017-11-30 17:31:04+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65463,0.0,44.52401193977999,UNKNOWN,request for payment number 150283,28109626.0
929,,,,,,,,,,,,
929,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-11-21 12:55:06+00:00,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65458,0.0,49.21501506079943,UNKNOWN,request for payment number 150928,27315468.0
929,Request Payment,2017-11-27 12:15:29+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65458,0.0,49.21501506079943,UNKNOWN,request for payment number 150928,27831491.0
929,,,,,,,,,,,,
930,,,,,,,,,,,,
930,,,,,,,,,,,,
930,Request Payment,2017-11-23 12:21:27+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0.0,55.63851498779208,UNKNOWN,request for payment number 150019,27486249.0
930,Payment Handled,2017-11-27 17:31:36+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0.0,55.63851498779208,UNKNOWN,request for payment number 150019,27850458.0
931,,,,,,,,,,,,
931,,,,,,,,,,,,
931,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-11-24 09:36:48+00:00,STAFF MEMBER,SUPERVISOR,project 147908,UNKNOWN,organizational unit 65463,0.0,21.357041928354164,UNKNOWN,request for payment number 150918,27562770.0
931,Request Payment,2017-11-27 13:09:47+00:00,SYSTEM,UNDEFINED,project 147908,UNKNOWN,organizational unit 65463,0.0,21.357041928354164,UNKNOWN,request for payment number 150918,27834749.0
931,Payment Handled,2017-11-30 17:31:04+00:00,SYSTEM,UNDEFINED,project 147908,UNKNOWN,organizational unit 65463,0.0,21.357041928354164,UNKNOWN,request for payment number 150918,28109626.0
932,Request For Payment SUBMITTED by EMPLOYEE,2017-11-22 18:39:14+00:00,STAFF MEMBER,EMPLOYEE,project 147572,UNKNOWN,organizational unit 65458,0.0,139.24184444856365,UNKNOWN,request for payment number 151160,27422516.0
932,,,,,,,,,,,,
932,,,,,,,,,,,,
932,,,,,,,,,,,,
933,,,,,,,,,,,,
933,Request For Payment APPROVED by PRE_APPROVER,2017-11-23 03:29:43+00:00,STAFF MEMBER,PRE_APPROVER,project 147620,task 86190,organizational unit 65458,0.0,650.0450902368377,activity 505,request for payment number 150023,27454345.0
933,,,,,,,,,,,,
933,Request Payment,2017-11-27 12:18:11+00:00,SYSTEM,UNDEFINED,project 147620,task 86190,organizational unit 65458,0.0,650.0450902368377,activity 505,request for payment number 150023,27831653.0
933,Payment Handled,2017-11-30 17:31:04+00:00,SYSTEM,UNDEFINED,project 147620,task 86190,organizational unit 65458,0.0,650.0450902368377,activity 505,request for payment number 150023,28109626.0
934,,,,,,,,,,,,
934,Request For Payment APPROVED by PRE_APPROVER,2017-11-23 03:33:00+00:00,STAFF MEMBER,PRE_APPROVER,project 147620,task 86190,organizational unit 65458,0.0,162.51127255920943,activity 505,request for payment number 150396,27454542.0
934,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-11-23 15:48:13+00:00,STAFF MEMBER,SUPERVISOR,project 147620,task 86190,organizational unit 65458,0.0,162.51127255920943,activity 505,request for payment number 150396,27498655.0
934,,,,,,,,,,,,
934,Payment Handled,2017-11-30 17:31:04+00:00,SYSTEM,UNDEFINED,project 147620,task 86190,organizational unit 65458,0.0,162.51127255920943,activity 505,request for payment number 150396,28109626.0
935,Request For Payment SUBMITTED by EMPLOYEE,2017-11-23 08:35:45+00:00,STAFF MEMBER,EMPLOYEE,project 147908,UNKNOWN,organizational unit 65463,0.0,30.61297146087111,UNKNOWN,request for payment number 152544,27472707.0
935,,,,,,,,,,,,
935,Request Payment,2017-11-28 08:56:54+00:00,SYSTEM,UNDEFINED,project 147908,UNKNOWN,organizational unit 65463,0.0,30.61297146087111,UNKNOWN,request for payment number 152544,27905976.0
935,,,,,,,,,,,,
936,Request For Payment SUBMITTED by EMPLOYEE,2017-11-23 09:56:39+00:00,STAFF MEMBER,EMPLOYEE,project 148681,UNKNOWN,organizational unit 65458,0.0,32.569951767473086,UNKNOWN,request for payment number 152357,27477561.0
936,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-11-23 09:56:51+00:00,STAFF MEMBER,SUPERVISOR,project 148681,UNKNOWN,organizational unit 65458,0.0,32.569951767473086,UNKNOWN,request for payment number 152357,27477573.0
936,Request Payment,2017-11-27 14:10:16+00:00,SYSTEM,UNDEFINED,project 148681,UNKNOWN,organizational unit 65458,0.0,32.569951767473086,UNKNOWN,request for payment number 152357,27838378.0
936,Payment Handled,2017-11-30 17:31:04+00:00,SYSTEM,UNDEFINED,project 148681,UNKNOWN,organizational unit 65458,0.0,32.569951767473086,UNKNOWN,request for payment number 152357,28109626.0
937,,,,,,,,,,,,
937,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-11-23 14:58:49+00:00,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65458,0.0,10.441543428461696,UNKNOWN,request for payment number 152071,27495691.0
937,Request Payment,2017-11-27 12:14:56+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0.0,10.441543428461696,UNKNOWN,request for payment number 152071,27831458.0
937,Payment Handled,2017-11-30 17:31:04+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0.0,10.441543428461696,UNKNOWN,request for payment number 152071,28109626.0
938,,,,,,,,,,,,
938,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-11-23 15:50:42+00:00,STAFF MEMBER,SUPERVISOR,project 148052,UNKNOWN,organizational unit 65460,0.0,581.5425251501599,UNKNOWN,request for payment number 150055,27498804.0
938,Request Payment,2017-11-24 14:30:22+00:00,SYSTEM,UNDEFINED,project 148052,UNKNOWN,organizational unit 65460,0.0,581.5425251501599,UNKNOWN,request for payment number 150055,27580384.0
938,,,,,,,,,,,,
939,Request For Payment SUBMITTED by EMPLOYEE,2017-11-23 16:02:42+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65463,0.0,170.36495764779443,UNKNOWN,request for payment number 150401,27499524.0
939,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-11-23 16:02:46+00:00,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65463,0.0,170.36495764779443,UNKNOWN,request for payment number 150401,27499528.0
939,,,,,,,,,,,,
939,Payment Handled,2017-11-27 17:31:36+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65463,0.0,170.36495764779443,UNKNOWN,request for payment number 150401,27850458.0
940,,,,,,,,,,,,
940,,,,,,,,,,,,
940,,,,,,,,,,,,
940,,,,,,,,,,,,
940,Payment Handled,2017-12-04 17:31:18+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65457,0.0,57.97399802225877,UNKNOWN,request for payment number 150028,28455240.0
941,Request For Payment SUBMITTED by EMPLOYEE,2017-11-24 09:05:10+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65463,0.0,9.157321223197856,UNKNOWN,request for payment number 151016,27560872.0
941,Request For Payment APPROVED by PRE_APPROVER,2017-11-24 09:05:20+00:00,STAFF MEMBER,PRE_APPROVER,project 503,UNKNOWN,organizational unit 65463,0.0,9.157321223197856,UNKNOWN,request for payment number 151016,27560882.0
941,,,,,,,,,,,,
941,,,,,,,,,,,,
941,Payment Handled,2017-12-11 17:31:26+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65463,0.0,9.157321223197856,UNKNOWN,request for payment number 151016,29060048.0
942,,,,,,,,,,,,
942,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-11-24 09:38:55+00:00,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65463,0.0,99.51863317795664,UNKNOWN,request for payment number 151762,27562897.0
942,Request Payment,2017-11-24 11:56:15+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65463,0.0,99.51863317795664,UNKNOWN,request for payment number 151762,27571137.0
942,Payment Handled,2017-11-27 17:31:36+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65463,0.0,99.51863317795664,UNKNOWN,request for payment number 151762,27850458.0
943,,,,,,,,,,,,
943,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-11-24 11:49:25+00:00,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65463,0.0,118.41529499608964,UNKNOWN,request for payment number 151021,27570727.0
943,Request Payment,2017-11-24 16:13:05+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65463,0.0,118.41529499608964,UNKNOWN,request for payment number 151021,27586547.0
943,,,,,,,,,,,,
944,,,,,,,,,,,,
944,,,,,,,,,,,,
945,,,,,,,,,,,,
945,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-11-24 17:15:34+00:00,STAFF MEMBER,SUPERVISOR,project 503,task 72008,organizational unit 65463,0.0,623.0944491507473,activity 505,request for payment number 150033,27590296.0
945,Request Payment,2017-11-27 09:33:14+00:00,SYSTEM,UNDEFINED,project 503,task 72008,organizational unit 65463,0.0,623.0944491507473,activity 505,request for payment number 150033,27821756.0
945,,,,,,,,,,,,
946,,,,,,,,,,,,
946,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-11-26 07:16:42+00:00,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65458,0.0,315.2344829696984,UNKNOWN,request for payment number 150405,27727164.0
946,,,,,,,,,,,,
946,Payment Handled,2017-12-07 17:31:19+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0.0,315.2344829696984,UNKNOWN,request for payment number 150405,28714441.0
947,Request For Payment SUBMITTED by EMPLOYEE,2017-11-26 10:29:28+00:00,STAFF MEMBER,EMPLOYEE,project 503,task 80121,organizational unit 65457,0.0,21.5678171514961,activity 505,request for payment number 151443,27738730.0
947,Request For Payment APPROVED by PRE_APPROVER,2017-11-26 10:37:19+00:00,STAFF MEMBER,PRE_APPROVER,project 503,task 80121,organizational unit 65457,0.0,21.5678171514961,activity 505,request for payment number 151443,27739201.0
947,,,,,,,,,,,,
947,,,,,,,,,,,,
947,Payment Handled,2017-12-04 17:31:18+00:00,SYSTEM,UNDEFINED,project 503,task 80121,organizational unit 65457,0.0,21.5678171514961,activity 505,request for payment number 151443,28455240.0
948,Request For Payment SUBMITTED by EMPLOYEE,2017-11-26 18:11:04+00:00,STAFF MEMBER,EMPLOYEE,project 147551,UNKNOWN,organizational unit 65458,0.0,56.5921221932534,UNKNOWN,request for payment number 149960,27766426.0
948,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-11-26 18:11:14+00:00,STAFF MEMBER,SUPERVISOR,project 147551,UNKNOWN,organizational unit 65458,0.0,56.5921221932534,UNKNOWN,request for payment number 149960,27766436.0
948,,,,,,,,,,,,
948,,,,,,,,,,,,
949,Request For Payment SUBMITTED by EMPLOYEE,2017-11-27 08:54:48+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65463,0.0,43.617420113658646,UNKNOWN,request for payment number 150409,27819450.0
949,,,,,,,,,,,,
949,,,,,,,,,,,,
949,,,,,,,,,,,,
949,Payment Handled,2017-11-30 17:31:04+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65463,0.0,43.617420113658646,UNKNOWN,request for payment number 150409,28109626.0
950,Request For Payment SUBMITTED by EMPLOYEE,2017-11-27 09:39:21+00:00,STAFF MEMBER,EMPLOYEE,project 147582,UNKNOWN,organizational unit 65467,0.0,10.32258688256464,UNKNOWN,request for payment number 151030,27822123.0
950,,,,,,,,,,,,
950,,,,,,,,,,,,
950,Payment Handled,2017-11-30 17:31:04+00:00,SYSTEM,UNDEFINED,project 147582,UNKNOWN,organizational unit 65467,0.0,10.32258688256464,UNKNOWN,request for payment number 151030,28109626.0
951,Request For Payment SUBMITTED by EMPLOYEE,2017-11-27 10:03:49+00:00,STAFF MEMBER,EMPLOYEE,project 147572,UNKNOWN,organizational unit 65458,0.0,769.627029052742,UNKNOWN,request for payment number 150059,27823591.0
951,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-11-27 10:05:12+00:00,STAFF MEMBER,SUPERVISOR,project 147572,UNKNOWN,organizational unit 65458,0.0,769.627029052742,UNKNOWN,request for payment number 150059,27823674.0
951,Request Payment,2017-11-28 12:28:53+00:00,SYSTEM,UNDEFINED,project 147572,UNKNOWN,organizational unit 65458,0.0,769.627029052742,UNKNOWN,request for payment number 150059,27918695.0
951,,,,,,,,,,,,
952,Request For Payment SUBMITTED by EMPLOYEE,2017-11-27 10:05:58+00:00,STAFF MEMBER,EMPLOYEE,project 147620,UNKNOWN,organizational unit 65482,0.0,466.3045396274302,UNKNOWN,UNKNOWN,27823720.0
952,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-11-27 10:06:07+00:00,STAFF MEMBER,SUPERVISOR,project 147620,UNKNOWN,organizational unit 65482,0.0,466.3045396274302,UNKNOWN,UNKNOWN,27823729.0
952,,,,,,,,,,,,
953,,,,,,,,,,,,
953,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-11-27 10:19:55+00:00,STAFF MEMBER,SUPERVISOR,project 147843,UNKNOWN,organizational unit 65458,0.0,16.463340170100047,UNKNOWN,request for payment number 151783,27824557.0
953,Request Payment,2017-11-27 14:08:08+00:00,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65458,0.0,16.463340170100047,UNKNOWN,request for payment number 151783,27838250.0
953,Payment Handled,2017-11-30 17:31:04+00:00,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65458,0.0,16.463340170100047,UNKNOWN,request for payment number 151783,28109626.0
954,,,,,,,,,,,,
954,Request For Payment APPROVED by PRE_APPROVER,2017-11-27 10:31:05+00:00,STAFF MEMBER,PRE_APPROVER,project 147908,UNKNOWN,organizational unit 65463,0.0,13.292079690169391,UNKNOWN,request for payment number 150594,27825227.0
954,,,,,,,,,,,,
954,,,,,,,,,,,,
954,Payment Handled,2017-12-04 17:31:18+00:00,SYSTEM,UNDEFINED,project 147908,UNKNOWN,organizational unit 65463,0.0,13.292079690169391,UNKNOWN,request for payment number 150594,28455240.0
955,,,,,,,,,,,,
955,,,,,,,,,,,,
955,,,,,,,,,,,,
955,Request For Payment SUBMITTED by EMPLOYEE,2017-12-04 09:22:09+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65463,0.0,68.9533889526872,UNKNOWN,request for payment number 151906,28425891.0
955,Request For Payment APPROVED by PRE_APPROVER,2017-12-04 09:25:24+00:00,STAFF MEMBER,PRE_APPROVER,project 503,UNKNOWN,organizational unit 65463,0.0,68.9533889526872,UNKNOWN,request for payment number 151906,28426086.0
955,,,,,,,,,,,,
955,Request Payment,2017-12-08 09:49:47+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65463,0.0,68.9533889526872,UNKNOWN,request for payment number 151906,28773149.0
955,,,,,,,,,,,,
956,,,,,,,,,,,,
956,Request For Payment REJECTED by PRE_APPROVER,2017-11-27 11:04:51+00:00,STAFF MEMBER,PRE_APPROVER,UNKNOWN,task 56449,organizational unit 65458,0.0,100.52827442862733,activity 505,UNKNOWN,27827253.0
956,Request For Payment REJECTED by EMPLOYEE,2017-11-27 15:23:51+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,task 56449,organizational unit 65458,0.0,100.52827442862733,activity 505,UNKNOWN,27842793.0
957,Request For Payment SUBMITTED by EMPLOYEE,2017-11-27 11:59:59+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65463,0.0,119.06554459183236,UNKNOWN,request for payment number 151914,27830561.0
957,Request For Payment APPROVED by PRE_APPROVER,2017-11-27 12:03:05+00:00,STAFF MEMBER,PRE_APPROVER,project 503,UNKNOWN,organizational unit 65463,0.0,119.06554459183236,UNKNOWN,request for payment number 151914,27830747.0
957,,,,,,,,,,,,
957,,,,,,,,,,,,
957,Payment Handled,2017-11-30 17:31:04+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65463,0.0,119.06554459183236,UNKNOWN,request for payment number 151914,28109626.0
958,Request For Payment SUBMITTED by EMPLOYEE,2017-11-27 13:15:40+00:00,STAFF MEMBER,EMPLOYEE,project 147546,task 150539,organizational unit 65463,0.0,213.4458700211819,activity 505,request for payment number 151115,27835102.0
958,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-11-27 13:16:57+00:00,STAFF MEMBER,SUPERVISOR,project 147546,task 150539,organizational unit 65463,0.0,213.4458700211819,activity 505,request for payment number 151115,27835179.0
958,Request Payment,2017-11-28 08:58:57+00:00,SYSTEM,UNDEFINED,project 147546,task 150539,organizational unit 65463,0.0,213.4458700211819,activity 505,request for payment number 151115,27906099.0
958,Payment Handled,2017-11-30 17:31:04+00:00,SYSTEM,UNDEFINED,project 147546,task 150539,organizational unit 65463,0.0,213.4458700211819,activity 505,request for payment number 151115,28109626.0
959,,,,,,,,,,,,
959,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-11-27 13:36:38+00:00,STAFF MEMBER,SUPERVISOR,project 148052,UNKNOWN,organizational unit 65463,0.0,10.526592827808887,UNKNOWN,request for payment number 151787,27836360.0
959,Request Payment,2017-11-28 09:09:56+00:00,SYSTEM,UNDEFINED,project 148052,UNKNOWN,organizational unit 65463,0.0,10.526592827808887,UNKNOWN,request for payment number 151787,27906758.0
959,Payment Handled,2017-11-30 17:31:04+00:00,SYSTEM,UNDEFINED,project 148052,UNKNOWN,organizational unit 65463,0.0,10.526592827808887,UNKNOWN,request for payment number 151787,28109626.0
960,,,,,,,,,,,,
960,Request For Payment APPROVED by PRE_APPROVER,2017-11-27 19:51:36+00:00,STAFF MEMBER,PRE_APPROVER,project 503,UNKNOWN,organizational unit 65463,0.0,145.92830665228513,UNKNOWN,request for payment number 151254,27858858.0
960,,,,,,,,,,,,
960,,,,,,,,,,,,
960,,,,,,,,,,,,
961,Request For Payment SUBMITTED by EMPLOYEE,2017-11-28 08:25:04+00:00,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65458,0.0,123.08786577032616,UNKNOWN,request for payment number 150414,27904066.0
961,,,,,,,,,,,,
961,,,,,,,,,,,,
961,,,,,,,,,,,,
962,,,,,,,,,,,,
962,,,,,,,,,,,,
962,Request Payment,2017-12-04 11:00:56+00:00,SYSTEM,UNDEFINED,project 147908,UNKNOWN,organizational unit 65467,0.0,83.4927366729926,UNKNOWN,request for payment number 152217,28431818.0
962,Payment Handled,2017-12-07 17:31:19+00:00,SYSTEM,UNDEFINED,project 147908,UNKNOWN,organizational unit 65467,0.0,83.4927366729926,UNKNOWN,request for payment number 152217,28714441.0
963,Request For Payment SUBMITTED by EMPLOYEE,2017-11-28 09:33:40+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65458,0.0,120.24680400998956,UNKNOWN,request for payment number 152391,27908182.0
963,,,,,,,,,,,,
963,Request Payment,2017-11-28 12:20:50+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0.0,120.24680400998956,UNKNOWN,request for payment number 152391,27918212.0
963,,,,,,,,,,,,
964,Request For Payment SUBMITTED by EMPLOYEE,2017-11-28 09:35:40+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65458,0.0,38.55739911189883,UNKNOWN,request for payment number 152361,27908302.0
964,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-11-28 09:35:48+00:00,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65458,0.0,38.55739911189883,UNKNOWN,request for payment number 152361,27908310.0
964,Request Payment,2017-11-28 12:20:20+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0.0,38.55739911189883,UNKNOWN,request for payment number 152361,27918182.0
964,Payment Handled,2017-11-30 17:31:04+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0.0,38.55739911189883,UNKNOWN,request for payment number 152361,28109626.0
965,Request For Payment SUBMITTED by EMPLOYEE,2017-11-28 11:22:59+00:00,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65463,0.0,66.7582750138435,UNKNOWN,request for payment number 151259,27914741.0
965,Request For Payment FINAL_APPROVED by SUPERVISOR,2017-11-28 11:23:16+00:00,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65463,0.0,66.7582750138435,UNKNOWN,request for payment number 151259,27914758.0
965,,,,,,,,,,,,
965,,,,,,,,,,,,
966,,,,,,,,,,,,
966,,,,,,,,,,,,
966,,,,,,,,,,,,
966,,,,,,,,,,,,
966,Payment Handled,2017-12-04 17:31:18+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65463,0.0,105.10308054098807,UNKNOWN,request for payment number 152641,28455240.0
967,,,,,,,,,,,,
967,,,,,,,,,,,,
967,,,,,,,,,,,,
967,,,,,,,,,,,,
968,Request For Payment SUBMITTED by EMPLOYEE,2017-11-28 16:03:43+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65458,0.0,97.95916659330403,UNKNOWN,request for payment number 150515,27931585.0
968,,,,,,,,,,,,
968,Request Payment,2017-11-30 12:12:59+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0.0,97.95916659330403,UNKNOWN,request for payment number 150515,28090541.0
