CaseID,Activity,Resource,CompleteTimestamp,concept:name,impact,lifecycle:transition,org:group,org:role,organization country,organization involved,product,resource country,CumTimeInterval
186,,,,,,,,,,,,,
186,Accepted-Assigned,Value 88,2012-02-06 20:48:30,Accepted,Medium,Assigned,Org line G4,,se,S30 2nd,PROD412,Sweden,191537928.0
186,,,,,,,,,,,,,
186,Completed-Closed,Value 60,2012-03-06 23:07:20,Completed,Medium,Closed,Org line G4,,se,S30 2nd,PROD412,Sweden,194051858.0
187,,,,,,,,,,,,,
187,Queued-Awaiting Assignment,Value 46,2010-11-22 22:23:19,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA,153441217.0
187,,,,,,,,,,,,,
187,Accepted-Assigned,Value 46,2010-11-22 22:27:37,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA,153441475.0
187,,,,,,,,,,,,,
187,Completed-Closed,Value 43,2012-02-04 21:20:09,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND,191367027.0
188,,,,,,,,,,,,,
188,Completed-Closed,Value 8,2012-02-29 19:56:20,Completed,Medium,Closed,Org line C,,se,G37 2nd,PROD415,Sweden,193521998.0
189,,,,,,,,,,,,,
189,Queued-Awaiting Assignment,Value 46,2010-11-24 18:14:44,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA,153599102.0
189,,,,,,,,,,,,,
189,Accepted-Assigned,Value 46,2010-11-24 20:47:40,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA,153608278.0
189,,,,,,,,,,,,,
189,Completed-Closed,Value 43,2012-01-05 00:51:12,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND,188701290.0
190,,,,,,,,,,,,,
190,Completed-Closed,Value 48,2012-01-16 23:16:01,Completed,Medium,Closed,Org line G4,,se,S30 2nd,PROD409,Sweden,189732379.0
191,,,,,,,,,,,,,
191,Queued-Awaiting Assignment,Value 46,2010-11-24 20:34:29,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA,153607487.0
191,,,,,,,,,,,,,
191,Accepted-Assigned,Value 46,2010-11-24 20:42:34,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA,153607972.0
191,,,,,,,,,,,,,
191,Accepted-Assigned,Value 56,2011-04-12 01:26:46,Accepted,Medium,Assigned,Org line A2,A2_2,us,G21 2nd,PROD97,Sweden,165548224.0
191,,,,,,,,,,,,,
191,Queued-Awaiting Assignment,Value 46,2011-04-18 22:01:38,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA,166140716.0
191,,,,,,,,,,,,,
191,Accepted-Assigned,Value 46,2011-04-19 00:04:58,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA,166148116.0
191,,,,,,,,,,,,,
191,Accepted-In Progress,Value 78,2011-05-06 13:46:29,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden,167666207.0
191,,,,,,,,,,,,,
191,Accepted-In Progress,Value 78,2011-05-06 13:48:03,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD97,Sweden,167666301.0
191,,,,,,,,,,,,,
191,Accepted-Assigned,Value 56,2011-05-09 15:21:40,Accepted,Medium,Assigned,Org line A2,A2_2,us,G21 2nd,PROD97,Sweden,167931118.0
191,,,,,,,,,,,,,
191,Queued-Awaiting Assignment,Value 46,2011-06-13 22:49:48,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA,170982006.0
191,,,,,,,,,,,,,
191,Accepted-Assigned,Value 46,2011-06-16 19:10:56,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA,171228074.0
191,,,,,,,,,,,,,
191,Completed-Closed,Value 43,2012-02-04 21:26:48,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND,191367426.0
192,,,,,,,,,,,,,
192,Queued-Awaiting Assignment,Value 46,2010-11-25 14:03:30,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA,153670428.0
192,,,,,,,,,,,,,
192,Accepted-Assigned,Value 46,2010-11-25 16:05:55,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA,153677773.0
192,,,,,,,,,,,,,
192,Completed-Closed,Value 43,2012-02-03 06:10:35,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND,191226053.0
193,,,,,,,,,,,,,
193,Queued-Awaiting Assignment,Value 46,2010-11-25 17:34:52,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA,153683110.0
193,,,,,,,,,,,,,
193,Accepted-Assigned,Value 46,2010-11-25 17:45:12,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA,153683730.0
193,,,,,,,,,,,,,
193,Completed-Closed,Value 43,2012-02-04 21:41:46,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND,191368324.0
194,,,,,,,,,,,,,
194,Accepted-Wait,Value 132,2011-05-04 15:24:58,Accepted,Medium,Wait,Org line G4,,se,S33 2nd,PROD374,Sweden,167499316.0
194,,,,,,,,,,,,,
195,,,,,,,,,,,,,
195,Queued-Awaiting Assignment,Value 46,2010-11-26 20:11:36,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA,153778914.0
195,,,,,,,,,,,,,
195,Accepted-Assigned,Value 46,2010-11-27 01:19:49,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA,153797407.0
195,,,,,,,,,,,,,
195,Completed-Closed,Value 43,2012-02-06 23:55:15,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND,191549133.0
196,,,,,,,,,,,,,
196,Queued-Awaiting Assignment,Value 46,2010-12-03 20:14:56,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA,154383914.0
196,,,,,,,,,,,,,
196,Accepted-Assigned,Value 46,2010-12-03 21:45:20,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA,154389338.0
196,,,,,,,,,,,,,
196,Completed-Closed,Value 43,2012-01-30 21:04:09,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND,190934067.0
197,,,,,,,,,,,,,
197,Queued-Awaiting Assignment,Value 46,2010-12-03 21:37:26,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA,154388864.0
197,,,,,,,,,,,,,
197,Accepted-Assigned,Value 46,2010-12-03 21:42:46,Accepted,Medium,Assigned,Org line A2,A2_2,us,G21 2nd,PROD97,USA,154389184.0
197,,,,,,,,,,,,,
197,Completed-Closed,Value 43,2012-02-06 23:57:04,Completed,Medium,Closed,Org line A2,A2_2,us,G21 2nd,PROD97,POLAND,191549242.0
198,,,,,,,,,,,,,
198,Queued-Awaiting Assignment,Value 46,2010-12-06 22:45:25,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD96,USA,154652143.0
198,,,,,,,,,,,,,
198,Accepted-Assigned,Value 46,2010-12-14 19:26:59,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD96,USA,155331437.0
198,,,,,,,,,,,,,
198,Accepted-In Progress,Value 43,2012-01-30 20:47:33,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND,190933071.0
198,,,,,,,,,,,,,
199,,,,,,,,,,,,,
199,Completed-Closed,Value 118,2012-03-19 22:29:13,Completed,Major,Closed,Org line C,E_3,be,G64 2nd,PROD436,France,195172771.0
200,,,,,,,,,,,,,
200,Accepted-Wait,Value 133,2011-01-18 18:59:26,Accepted,Medium,Wait,Org line G4,,se,S33 2nd,PROD374,Sweden,158353784.0
200,,,,,,,,,,,,,
200,Accepted-Wait,Value 133,2011-04-28 15:46:03,Accepted,Medium,Wait,Org line G4,,se,S33 2nd,PROD374,Sweden,166982181.0
200,,,,,,,,,,,,,
201,,,,,,,,,,,,,
201,Queued-Awaiting Assignment,Value 84,2010-12-08 18:58:04,Queued,Medium,Awaiting Assignment,Org line C,E_7,se,G135 2nd,PROD310,Sweden,154811302.0
201,,,,,,,,,,,,,
201,Accepted-Wait,Value 84,2011-09-08 18:19:27,Accepted,Medium,Wait,Org line C,E_7,se,G135 2nd,PROD310,Sweden,178482585.0
201,,,,,,,,,,,,,
202,,,,,,,,,,,,,
202,Queued-Awaiting Assignment,Value 46,2010-12-09 16:44:34,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA,154889692.0
202,,,,,,,,,,,,,
202,Accepted-Assigned,Value 46,2010-12-09 20:12:29,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA,154902167.0
202,,,,,,,,,,,,,
202,Completed-Closed,Value 43,2012-02-07 00:06:11,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND,191549789.0
203,,,,,,,,,,,,,
203,Accepted-In Progress,Value 60,2011-08-26 20:58:26,Accepted,Medium,In Progress,Org line G4,,se,S30 2nd,PROD411,Sweden,177368924.0
203,,,,,,,,,,,,,
203,Accepted-Wait,Value 134,2012-02-01 16:57:23,Accepted,Medium,Wait,Org line G4,,se,S30 2nd,PROD411,Sweden,191092061.0
203,,,,,,,,,,,,,
204,,,,,,,,,,,,,
204,Queued-Awaiting Assignment,Value 46,2010-12-14 18:30:06,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA,155328024.0
204,,,,,,,,,,,,,
204,Accepted-Assigned,Value 46,2010-12-14 19:23:27,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA,155331225.0
204,,,,,,,,,,,,,
204,Accepted-Assigned,Value 73,2011-04-07 19:53:08,Accepted,Medium,Assigned,Org line A2,A2_2,us,G21 2nd,PROD97,INDIA,165182606.0
204,,,,,,,,,,,,,
204,Accepted-Assigned,Value 56,2011-04-11 16:42:33,Accepted,Medium,Assigned,Org line A2,A2_2,us,G21 2nd,PROD97,Sweden,165516771.0
204,,,,,,,,,,,,,
204,Accepted-Wait,Value 56,2011-04-11 16:55:03,Accepted,Medium,Wait,Org line A2,A2_2,us,G21 2nd,PROD97,Sweden,165517521.0
204,,,,,,,,,,,,,
204,Accepted-In Progress,Value 78,2011-04-11 19:25:36,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden,165526554.0
204,,,,,,,,,,,,,
204,Accepted-In Progress,Value 43,2012-02-07 00:06:34,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND,191549812.0
204,,,,,,,,,,,,,
205,,,,,,,,,,,,,
205,Accepted-In Progress,Value 135,2010-12-14 22:39:07,Accepted,Medium,In Progress,Org line A2,A2_2,br,S2 2nd,PROD144,Brazil,155342965.0
205,,,,,,,,,,,,,
205,Accepted-In Progress,Value 136,2011-12-07 22:17:11,Accepted,Medium,In Progress,Org line A2,A2_2,br,S2 2nd,PROD144,Brazil,186272849.0
205,,,,,,,,,,,,,
205,Accepted-Assigned,Value 137,2012-02-29 21:06:02,Accepted,Medium,Assigned,Org line A2,A2_2,br,S2 2nd,PROD144,Brazil,193526180.0
205,,,,,,,,,,,,,
205,Completed-Closed,Value 137,2012-04-21 00:01:22,Completed,Medium,Closed,Org line A2,A2_2,br,S2 2nd,PROD144,Brazil,197943100.0
206,,,,,,,,,,,,,
206,Completed-Closed,Value 115,2012-01-24 22:01:49,Completed,Medium,Closed,Org line G4,,se,S28 2nd,PROD108,Sweden,190419127.0
207,,,,,,,,,,,,,
207,Accepted-Wait,Value 138,2010-12-16 19:12:33,Accepted,High,Wait,Org line A2,A2_4,se,G105 2nd,PROD337,Sweden,155503371.0
207,,,,,,,,,,,,,
208,,,,,,,,,,,,,
208,Accepted-Wait,Value 139,2011-03-22 01:11:52,Accepted,Medium,Wait,Org line G4,,se,S33 2nd,PROD374,Sweden,163732930.0
208,,,,,,,,,,,,,
209,,,,,,,,,,,,,
209,Queued-Awaiting Assignment,Value 46,2010-12-20 22:01:14,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA,155859092.0
209,,,,,,,,,,,,,
209,Accepted-Assigned,Value 46,2010-12-22 00:02:11,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA,155952749.0
209,,,,,,,,,,,,,
209,Completed-Closed,Value 43,2012-01-30 22:07:31,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND,190937869.0
210,,,,,,,,,,,,,
210,Queued-Awaiting Assignment,Value 46,2010-12-22 01:22:42,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD96,USA,155957580.0
210,,,,,,,,,,,,,
210,Accepted-Assigned,Value 78,2010-12-23 19:22:21,Accepted,Medium,Assigned,Org line A2,A2_2,us,G21 2nd,PROD96,Sweden,156108759.0
210,,,,,,,,,,,,,
210,Accepted-In Progress,Value 43,2012-01-30 20:55:06,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD96,POLAND,190933524.0
210,,,,,,,,,,,,,
211,,,,,,,,,,,,,
211,Accepted-Assigned,Value 140,2010-12-22 21:16:21,Accepted,High,Assigned,Org line C,E_4,us,G88 2nd,PROD219,Sweden,156029199.0
211,,,,,,,,,,,,,
211,Completed-Closed,Value 140,2012-04-02 17:35:12,Completed,High,Closed,Org line C,E_4,us,G88 2nd,PROD219,Sweden,196364730.0
212,,,,,,,,,,,,,
212,Queued-Awaiting Assignment,Value 46,2010-12-23 21:26:08,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA,156116186.0
212,,,,,,,,,,,,,
212,Accepted-Assigned,Value 46,2010-12-23 21:57:02,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA,156118040.0
212,,,,,,,,,,,,,
212,Completed-Closed,Value 43,2012-01-30 23:58:36,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND,190944534.0
213,,,,,,,,,,,,,
213,Queued-Awaiting Assignment,Value 46,2010-12-24 15:09:51,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA,156180009.0
213,,,,,,,,,,,,,
213,Accepted-In Progress,Value 78,2010-12-24 18:15:14,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden,156191132.0
213,,,,,,,,,,,,,
213,Queued-Awaiting Assignment,Value 72,2011-04-07 19:38:51,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,us,G21 2nd,PROD98,Sweden,165181749.0
213,,,,,,,,,,,,,
213,Accepted-In Progress,Value 56,2011-04-07 20:07:06,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD98,Sweden,165183444.0
213,,,,,,,,,,,,,
213,Accepted-In Progress,Value 56,2011-04-08 00:03:00,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD98,Sweden,165197598.0
213,,,,,,,,,,,,,
213,Accepted-In Progress,Value 74,2011-04-08 22:26:24,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden,165278202.0
213,,,,,,,,,,,,,
213,Accepted-In Progress,Value 43,2012-02-03 06:15:47,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND,191226365.0
213,,,,,,,,,,,,,
214,,,,,,,,,,,,,
214,Queued-Awaiting Assignment,Value 141,2011-02-03 18:30:57,Queued,Major,Awaiting Assignment,Org line A2,D_1,se,S52 2nd,PROD798,Korea,159734475.0
214,,,,,,,,,,,,,
214,Queued-Awaiting Assignment,Value 58,2011-06-24 10:20:44,Queued,Major,Awaiting Assignment,Org line G4,,se,G51 2nd,PROD798,Sweden,171887462.0
214,,,,,,,,,,,,,
214,Completed-Closed,Value 59,2012-02-01 20:28:56,Completed,Major,Closed,Org line G4,,se,G51 2nd,PROD798,Sweden,191104754.0
215,,,,,,,,,,,,,
215,Accepted-Wait,Value 29,2010-12-28 22:28:11,Accepted,Medium,Wait,Org line A2,A2_1,gb,G42 3rd,PROD235,United Kingdom,156551909.0
215,,,,,,,,,,,,,
215,Accepted-In Progress,Value 29,2011-01-29 00:48:20,Accepted,Medium,In Progress,Org line A2,A2_1,gb,G42 3rd,PROD235,United Kingdom,159238718.0
215,,,,,,,,,,,,,
215,Accepted-In Progress,Value 29,2011-04-06 20:16:21,Accepted,Medium,In Progress,Org line A2,A2_1,gb,G42 3rd,PROD235,United Kingdom,165097599.0
215,,,,,,,,,,,,,
215,Accepted-Assigned,Value 77,2011-08-15 22:28:38,Accepted,Medium,Assigned,Org line A2,A2_1,gb,G42 3rd,PROD235,United Kingdom,176423936.0
215,,,,,,,,,,,,,
215,Accepted-In Progress,Value 143,2012-05-17 19:45:05,Accepted,Medium,In Progress,Org line A2,A2_1,gb,G42 3rd,PROD235,United Kingdom,200260523.0
215,,,,,,,,,,,,,
216,,,,,,,,,,,,,
216,Queued-Awaiting Assignment,Value 46,2010-12-30 18:56:11,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD96,USA,156711989.0
216,,,,,,,,,,,,,
216,Accepted-Assigned,Value 46,2010-12-30 19:06:23,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD96,USA,156712601.0
216,,,,,,,,,,,,,
216,Completed-Closed,Value 43,2012-02-07 00:12:29,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND,191550167.0
217,,,,,,,,,,,,,
217,Accepted-Wait,Value 62,2011-01-03 20:18:45,Accepted,Medium,Wait,Org line A2,A2_3,se,S35 2nd,PROD368,Sweden,157062543.0
217,,,,,,,,,,,,,
217,Accepted-Wait,Value 62,2011-06-27 19:32:59,Accepted,Medium,Wait,Org line A2,A2_3,se,S35 2nd,PROD368,Sweden,172179797.0
217,,,,,,,,,,,,,
217,Completed-Closed,Value 62,2012-01-12 21:31:37,Completed,Medium,Closed,Org line A2,A2_3,se,S35 2nd,PROD368,Sweden,189380515.0
218,,,,,,,,,,,,,
218,Queued-Awaiting Assignment,Value 46,2011-01-06 06:21:19,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD96,USA,157271497.0
218,,,,,,,,,,,,,
218,Accepted-Assigned,Value 46,2011-01-06 18:20:30,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD96,USA,157314648.0
218,,,,,,,,,,,,,
218,Completed-Closed,Value 43,2012-02-07 00:17:25,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND,191550463.0
219,,,,,,,,,,,,,
219,Queued-Awaiting Assignment,Value 46,2011-01-06 06:25:49,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD96,USA,157271767.0
219,,,,,,,,,,,,,
219,Accepted-Assigned,Value 46,2011-01-06 18:24:39,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD96,USA,157314897.0
219,,,,,,,,,,,,,
219,Completed-Closed,Value 43,2012-02-07 00:22:02,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND,191550740.0
220,,,,,,,,,,,,,
220,Completed-Closed,Value 62,2012-05-23 01:06:56,Completed,High,Closed,Org line C,C_3,se,G91 3rd,PROD219,Sweden,200711834.0
221,,,,,,,,,,,,,
221,Accepted-Wait,Value 132,2011-05-04 15:20:36,Accepted,Medium,Wait,Org line G4,,se,S33 2nd,PROD374,Sweden,167499054.0
221,,,,,,,,,,,,,
222,,,,,,,,,,,,,
222,Completed-Closed,Value 126,2012-01-10 20:24:45,Completed,Medium,Closed,Org line A2,A2_3,se,U6 2nd,PROD831,Sweden,189203703.0
223,,,,,,,,,,,,,
223,Accepted-Wait,Value 8,2011-01-14 22:54:33,Accepted,Low,Wait,Org line G4,,se,S33 2nd,PROD374,Sweden,158022291.0
223,,,,,,,,,,,,,
224,,,,,,,,,,,,,
224,Accepted-Wait,Value 132,2011-05-04 15:27:15,Accepted,Low,Wait,Org line G4,,se,S33 2nd,PROD374,Sweden,167499453.0
224,,,,,,,,,,,,,
225,,,,,,,,,,,,,
225,Completed-Closed,Value 144,2012-01-07 01:48:18,Completed,High,Closed,Org line C,V3_3,fr,V42 2nd,PROD157,France,188877516.0
226,,,,,,,,,,,,,
226,Queued-Awaiting Assignment,Value 58,2011-01-18 18:46:33,Queued,Medium,Awaiting Assignment,Org line G4,,se,G51 2nd,PROD821,Sweden,158353011.0
226,,,,,,,,,,,,,
226,Completed-Closed,Value 116,2012-03-01 18:35:17,Completed,Medium,Closed,Org line G4,,se,G51 2nd,PROD821,Sweden,193603535.0
227,,,,,,,,,,,,,
227,Queued-Awaiting Assignment,Value 98,2011-01-20 23:54:48,Queued,High,Awaiting Assignment,Org line A2,A2_3,se,G110 2nd,PROD539,Sweden,158544306.0
227,,,,,,,,,,,,,
227,Accepted-In Progress,Value 129,2011-01-25 18:37:56,Accepted,High,In Progress,Org line G4,,se,S30 2nd,PROD539,Sweden,158957294.0
227,,,,,,,,,,,,,
227,Accepted-In Progress,Value 39,2012-04-11 23:42:15,Accepted,High,In Progress,Org line A2,A2_3,se,M3 2nd,PROD539,Sweden,197164353.0
227,,,,,,,,,,,,,
228,,,,,,,,,,,,,
228,Accepted-Wait,Value 139,2011-03-22 01:30:18,Accepted,Medium,Wait,Org line G4,,se,S33 2nd,PROD374,Sweden,163734036.0
228,,,,,,,,,,,,,
229,,,,,,,,,,,,,
229,Queued-Awaiting Assignment,Value 46,2011-01-21 19:49:53,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD96,USA,158616011.0
229,,,,,,,,,,,,,
229,Accepted-Assigned,Value 46,2011-01-21 20:03:23,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD96,USA,158616821.0
229,,,,,,,,,,,,,
229,Completed-Closed,Value 43,2012-02-04 02:54:14,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND,191300672.0
230,,,,,,,,,,,,,
230,Accepted-Wait,Value 41,2011-12-16 18:31:22,Accepted,Medium,Wait,Org line A2,A2_3,se,G349 3rd,PROD80,Sweden,187036900.0
230,,,,,,,,,,,,,
231,,,,,,,,,,,,,
231,Accepted-Assigned,Value 8,2011-05-03 16:37:30,Accepted,Medium,Assigned,Org line C,C_6,se,G141 3rd,PROD660,Sweden,167417268.0
231,,,,,,,,,,,,,
231,Completed-Closed,Value 8,2011-06-30 18:05:10,Completed,Medium,Closed,Org line C,C_6,se,G141 3rd,PROD660,Sweden,172433728.0
231,,,,,,,,,,,,,
231,Accepted-Assigned,Value 106,2011-12-07 23:59:59,Accepted,Medium,Assigned,Org line C,C_6,se,G141 3rd,PROD660,Sweden,186279017.0
231,,,,,,,,,,,,,
231,Accepted-Wait,Value 106,2012-01-03 23:24:34,Accepted,Medium,Wait,Org line C,C_6,se,G141 3rd,PROD660,Sweden,188609692.0
231,,,,,,,,,,,,,
232,,,,,,,,,,,,,
232,Accepted-Wait,Value 41,2011-12-16 18:31:05,Accepted,Medium,Wait,Org line A2,A2_3,se,G349 3rd,PROD750,Sweden,187036883.0
232,,,,,,,,,,,,,
233,,,,,,,,,,,,,
233,Accepted-Wait,Value 46,2011-01-31 19:56:41,Accepted,Medium,Wait,Org line G3,,us,G199 3rd,PROD97,USA,159480419.0
233,,,,,,,,,,,,,
233,Accepted-In Progress,Value 74,2011-01-31 20:50:48,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden,159483666.0
233,,,,,,,,,,,,,
233,Accepted-In Progress,Value 43,2012-02-03 06:12:41,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND,191226179.0
233,,,,,,,,,,,,,
234,,,,,,,,,,,,,
234,Queued-Awaiting Assignment,Value 46,2011-02-01 20:21:09,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD96,USA,159568287.0
234,,,,,,,,,,,,,
234,Accepted-Assigned,Value 46,2011-02-01 20:33:47,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD96,USA,159569045.0
234,,,,,,,,,,,,,
234,Completed-Closed,Value 43,2012-02-07 00:33:44,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND,191551442.0
235,,,,,,,,,,,,,
235,Queued-Awaiting Assignment,Value 46,2011-02-02 13:16:19,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA,159629197.0
235,,,,,,,,,,,,,
235,Accepted-Assigned,Value 46,2011-02-02 19:20:56,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA,159651074.0
235,,,,,,,,,,,,,
235,Completed-Closed,Value 43,2012-02-07 00:19:18,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND,191550576.0
236,,,,,,,,,,,,,
236,Queued-Awaiting Assignment,Value 145,2011-02-02 20:55:48,Queued,Medium,Awaiting Assignment,Org line C,E_10,se,G271 2nd,PROD154,Sweden,159656766.0
236,,,,,,,,,,,,,
236,Accepted-In Progress,Value 146,2011-02-04 21:27:44,Accepted,Medium,In Progress,Org line C,C_6,se,G290 3rd,PROD154,Belgium,159831482.0
236,,,,,,,,,,,,,
236,Accepted-Wait,Value 146,2011-02-04 21:34:33,Accepted,Medium,Wait,Org line C,C_6,se,G290 3rd,PROD154,Belgium,159831891.0
236,,,,,,,,,,,,,
236,Accepted-In Progress,Value 148,2011-09-15 17:13:21,Accepted,Medium,In Progress,Org line C,C_6,se,G270 3rd,PROD154,France,179083419.0
236,,,,,,,,,,,,,
236,Queued-Awaiting Assignment,Value 147,2011-09-16 19:27:06,Queued,Medium,Awaiting Assignment,Org line C,C_6,se,G270 3rd,PROD154,France,179177844.0
236,,,,,,,,,,,,,
236,Accepted-Assigned,Value 150,2011-11-28 21:20:25,Accepted,Medium,Assigned,Org line C,C_6,se,G270 3rd,PROD154,USA,185491843.0
236,,,,,,,,,,,,,
236,Accepted-In Progress,Value 151,2012-02-06 18:26:00,Accepted,Medium,In Progress,Org line A2,A2_1,se,J2 2nd,PROD154,Sweden,191529378.0
236,,,,,,,,,,,,,
236,Completed-Closed,Value 151,2012-03-14 21:52:06,Completed,Medium,Closed,Org line A2,A2_1,se,J2 2nd,PROD154,Sweden,194738544.0
237,,,,,,,,,,,,,
237,Accepted-Assigned,Value 152,2011-08-31 17:19:47,Accepted,Low,Assigned,Org line C,V3_2,fr,G96,PROD642,INDIA,177787805.0
237,,,,,,,,,,,,,
237,Completed-Closed,Value 152,2011-09-15 16:03:05,Completed,Low,Closed,Org line C,V3_2,fr,G96,PROD642,INDIA,179079203.0
237,,,,,,,,,,,,,
237,Queued-Awaiting Assignment,Value 154,2011-11-23 11:07:23,Queued,Low,Awaiting Assignment,Org line C,E_6,fr,G130 3rd,PROD642,France,185023061.0
237,,,,,,,,,,,,,
237,Accepted-Wait,Value 152,2011-11-23 13:34:17,Accepted,Low,Wait,Org line C,E_8,fr,G181 2nd,PROD642,INDIA,185031875.0
237,,,,,,,,,,,,,
237,Queued-Awaiting Assignment,Value 156,2011-12-01 16:21:50,Queued,Low,Awaiting Assignment,Org line C,E_8,fr,G181 2nd,PROD642,INDIA,185733128.0
237,,,,,,,,,,,,,
237,Queued-Awaiting Assignment,Value 154,2012-02-01 20:46:34,Queued,Low,Awaiting Assignment,Org line C,E_6,fr,G130 3rd,PROD642,France,191105812.0
237,,,,,,,,,,,,,
237,Queued-Awaiting Assignment,Value 154,2012-02-01 20:46:52,Queued,Low,Awaiting Assignment,Org line C,E_6,fr,G130 3rd,PROD642,France,191105830.0
237,,,,,,,,,,,,,
