CaseID,Activity,Resource,CompleteTimestamp,concept:name,impact,lifecycle:transition,org:group,org:role,organization country,organization involved,product,resource country,CumTimeInterval
115,Accepted-In Progress,Value 2,2010-06-15 19:58:18,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD287,Sweden,139608516.0
115,Accepted-Assigned,Value 2,2010-07-20 16:31:54,Accepted,Medium,Assigned,Org line A2,A2_2,cn,M1 2nd,PROD287,Sweden,142620132.0
115,Accepted-In Progress,Value 2,2011-09-03 14:38:14,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD287,Sweden,178037312.0
115,Accepted-Wait,Value 2,2012-05-04 23:43:47,Accepted,Medium,Wait,Org line A2,A2_2,cn,M1 2nd,PROD287,Sweden,199151645.0
115,Completed-Closed,Value 2,2012-05-04 23:49:36,Completed,Medium,Closed,Org line A2,A2_2,cn,M1 2nd,PROD287,Sweden,199151994.0
116,Accepted-In Progress,Value 46,2010-06-15 23:37:49,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA,139621687.0
116,Queued-Awaiting Assignment,Value 46,2010-06-15 23:46:08,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA,139622186.0
116,Accepted-In Progress,Value 54,2010-06-15 23:50:16,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden,139622434.0
116,Accepted-Assigned,Value 46,2010-06-15 23:50:22,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA,139622440.0
116,Accepted-In Progress,Value 54,2010-08-28 02:14:48,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD98,Sweden,145938306.0
116,Accepted-Assigned,Value 56,2010-08-28 02:14:57,Accepted,Medium,Assigned,Org line A2,A2_2,us,G21 2nd,PROD98,Sweden,145938315.0
116,Accepted-Wait,Value 56,2010-09-02 17:36:22,Accepted,Medium,Wait,Org line A2,A2_2,us,G21 2nd,PROD98,Sweden,146425600.0
116,Queued-Awaiting Assignment,Value 46,2011-02-09 20:05:52,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA,160258570.0
116,Accepted-In Progress,Value 78,2011-02-16 19:53:01,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden,160862599.0
116,Accepted-Assigned,Value 46,2011-02-16 19:53:25,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA,160862623.0
116,Accepted-In Progress,Value 43,2012-02-04 17:20:39,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND,191352657.0
116,Completed-Closed,Value 43,2012-02-04 18:19:57,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND,191356215.0
117,Accepted-In Progress,Value 46,2010-06-16 16:45:30,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA,139683348.0
117,Queued-Awaiting Assignment,Value 46,2010-06-16 16:49:44,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA,139683602.0
117,Accepted-In Progress,Value 54,2010-06-16 22:23:30,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden,139703628.0
117,Accepted-Assigned,Value 46,2010-06-16 22:23:35,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA,139703633.0
117,Accepted-In Progress,Value 54,2010-06-18 03:19:15,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD98,Sweden,139807773.0
117,Accepted-Assigned,Value 56,2010-06-18 03:19:20,Accepted,Medium,Assigned,Org line A2,A2_2,us,G21 2nd,PROD98,Sweden,139807778.0
117,Accepted-In Progress,Value 56,2010-06-18 21:01:56,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD98,Sweden,139871534.0
117,Queued-Awaiting Assignment,Value 46,2010-06-21 18:35:08,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA,140121926.0
117,Accepted-In Progress,Value 47,2010-06-22 00:55:02,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden,140144720.0
117,Accepted-Assigned,Value 46,2010-06-22 01:00:14,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA,140145032.0
117,Accepted-In Progress,Value 43,2012-02-04 18:20:08,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND,191356226.0
117,Completed-Closed,Value 43,2012-02-04 18:31:43,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND,191356921.0
118,Accepted-In Progress,Value 88,2010-06-16 23:09:45,Accepted,High,In Progress,Org line G4,,se,S29 2nd,PROD551,Sweden,139706403.0
118,Queued-Awaiting Assignment,Value 88,2010-08-16 19:24:39,Queued,High,Awaiting Assignment,Org line G4,,se,S29 2nd,PROD551,Sweden,144963297.0
118,Accepted-In Progress,Value 62,2010-08-18 00:19:11,Accepted,High,In Progress,Org line G4,,se,S29 2nd,PROD551,Sweden,145067369.0
118,Accepted-Wait,Value 62,2010-12-13 18:31:55,Accepted,High,Wait,Org line G4,,se,S29 2nd,PROD551,Sweden,155241733.0
118,Accepted-Assigned,Value 63,2011-06-27 19:22:34,Accepted,High,Assigned,Org line A2,A2_3,se,S35 2nd,PROD551,Sweden,172179172.0
118,Accepted-Wait,Value 62,2011-06-27 19:31:34,Accepted,High,Wait,Org line A2,A2_3,se,S35 2nd,PROD551,Sweden,172179712.0
118,Accepted-In Progress,Value 62,2012-01-12 21:16:07,Accepted,High,In Progress,Org line A2,A2_3,se,S35 2nd,PROD551,Sweden,189379585.0
118,Completed-Closed,Value 62,2012-01-12 21:17:41,Completed,High,Closed,Org line A2,A2_3,se,S35 2nd,PROD551,Sweden,189379679.0
119,Accepted-In Progress,Value 46,2010-06-16 22:15:09,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA,139703127.0
119,Queued-Awaiting Assignment,Value 46,2010-06-16 22:18:36,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA,139703334.0
119,Accepted-In Progress,Value 54,2010-06-16 22:29:26,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden,139703984.0
119,Accepted-Assigned,Value 46,2010-06-16 22:29:31,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA,139703989.0
119,Accepted-In Progress,Value 43,2011-12-30 19:09:26,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND,188248784.0
119,Completed-Closed,Value 43,2012-01-30 20:31:24,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND,190932102.0
120,Accepted-In Progress,Value 99,2010-06-17 20:47:35,Accepted,Medium,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,Sweden,139784273.0
120,Accepted-Wait,Value 99,2010-11-19 15:46:00,Accepted,Medium,Wait,Org line A2,D_1,in,L50 3rd,PROD611,Sweden,153158178.0
120,Accepted-In Progress,Value 99,2010-11-26 16:09:31,Accepted,Medium,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,Sweden,153764389.0
120,Completed-Closed,Value 99,2010-11-26 16:09:39,Completed,Medium,Closed,Org line A2,D_1,in,L50 3rd,PROD611,Sweden,153764397.0
120,Accepted-In Progress,Value 99,2010-12-17 00:27:03,Accepted,Medium,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,Sweden,155522241.0
120,Accepted-In Progress,Value 100,2011-05-16 22:34:01,Accepted,Medium,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,Sweden,168561859.0
120,Completed-Closed,Value 100,2012-03-31 00:11:00,Completed,Medium,Closed,Org line A2,D_1,in,L50 3rd,PROD611,Sweden,196129278.0
121,Accepted-In Progress,Value 76,2010-06-18 15:42:27,Accepted,High,In Progress,Org line G4,,se,S33 2nd,PROD368,Sweden,139852365.0
121,Accepted-Assigned,Value 76,2010-06-18 15:45:02,Accepted,High,Assigned,Org line G4,,se,S33 2nd,PROD368,Sweden,139852520.0
121,Accepted-In Progress,Value 76,2010-06-28 18:02:56,Accepted,High,In Progress,Org line G4,,se,S33 2nd,PROD368,Sweden,140724794.0
121,Accepted-Wait,Value 76,2010-09-01 19:09:24,Accepted,High,Wait,Org line G4,,se,S33 2nd,PROD368,Sweden,146344782.0
121,Completed-Closed,Value 76,2012-01-25 03:02:38,Completed,High,Closed,Org line G4,,se,S33 2nd,PROD368,Sweden,190437176.0
122,Accepted-In Progress,Value 2,2010-06-23 21:13:51,Accepted,Medium,In Progress,Org line A2,A2_2,se,M1 2nd,PROD681,Sweden,140304249.0
122,Accepted-In Progress,Value 2,2011-09-03 14:46:51,Accepted,Medium,In Progress,Org line A2,A2_2,se,M1 2nd,PROD681,Sweden,178037829.0
122,Accepted-Assigned,Value 4,2011-11-15 00:10:10,Accepted,Medium,Assigned,Org line A2,A2_2,se,G167 2nd,PROD681,Sweden,184292428.0
122,Accepted-In Progress,Value 44,2012-03-08 18:29:26,Accepted,Medium,In Progress,Org line F,,se,N10 2nd,PROD681,Sweden,194207984.0
122,Completed-Closed,Value 44,2012-03-08 18:30:46,Completed,Medium,Closed,Org line F,,se,N10 2nd,PROD681,Sweden,194208064.0
123,Accepted-In Progress,Value 46,2010-06-24 19:41:19,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA,140385097.0
123,Queued-Awaiting Assignment,Value 46,2010-06-24 19:45:02,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA,140385320.0
123,Accepted-In Progress,Value 47,2010-06-24 21:18:38,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden,140390936.0
123,Accepted-Wait,Value 47,2010-06-24 21:19:43,Accepted,Medium,Wait,Org line G3,,us,G199 3rd,PROD98,Sweden,140391001.0
123,Accepted-Assigned,Value 46,2010-06-24 21:21:20,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA,140391098.0
123,Accepted-In Progress,Value 43,2012-02-04 18:27:58,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND,191356696.0
123,Completed-Closed,Value 43,2012-02-04 18:30:03,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND,191356821.0
124,Accepted-In Progress,Value 101,2010-07-01 19:20:33,Accepted,Medium,In Progress,Org line G4,,se,S28 2nd,PROD633,Sweden,140988651.0
124,Completed-Closed,Value 101,2012-01-09 23:31:04,Completed,Medium,Closed,Org line G4,,se,S28 2nd,PROD633,Sweden,189128482.0
125,Accepted-In Progress,Value 102,2010-07-02 20:43:45,Accepted,Medium,In Progress,Org line C,C_6,se,M5 2nd,PROD660,Sweden,141080043.0
125,Accepted-In Progress,Value 102,2010-07-06 22:07:31,Accepted,Medium,In Progress,Org line C,C_6,se,M5 2nd,PROD660,Sweden,141430669.0
125,Queued-Awaiting Assignment,Value 103,2010-07-22 16:34:35,Queued,Medium,Awaiting Assignment,Org line C,E_10,se,G140 2nd,PROD660,Sweden,142793093.0
125,Queued-Awaiting Assignment,Value 103,2010-07-22 16:43:19,Queued,Medium,Awaiting Assignment,Org line C,E_10,se,G140 2nd,PROD660,Sweden,142793617.0
125,Accepted-Assigned,Value 88,2010-07-22 16:43:20,Accepted,Medium,Assigned,Org line C,E_10,se,G140 2nd,PROD660,Sweden,142793618.0
125,Accepted-In Progress,Value 88,2010-07-22 21:16:40,Accepted,Medium,In Progress,Org line C,C_6,se,G141 3rd,PROD660,Sweden,142810018.0
125,Accepted-Assigned,Value 76,2010-07-24 01:20:27,Accepted,Medium,Assigned,Org line C,C_6,se,G141 3rd,PROD660,Sweden,142911045.0
125,Accepted-Assigned,Value 8,2010-07-26 16:55:13,Accepted,Medium,Assigned,Org line C,C_6,se,G141 3rd,PROD660,Sweden,143139931.0
125,Accepted-Assigned,Value 76,2010-08-06 23:45:05,Accepted,Medium,Assigned,Org line C,C_6,se,G141 3rd,PROD660,Sweden,144114923.0
125,Accepted-Assigned,Value 104,2011-03-11 00:02:06,Accepted,Medium,Assigned,Org line C,C_6,se,G141 3rd,PROD660,Sweden,162778344.0
125,Accepted-In Progress,Value 104,2011-03-29 17:44:20,Accepted,Medium,In Progress,Org line C,C_6,se,G141 3rd,PROD660,Sweden,164397278.0
125,Accepted-Wait,Value 104,2011-04-13 22:23:07,Accepted,Medium,Wait,Org line C,C_6,se,G141 3rd,PROD660,Sweden,165710005.0
125,Accepted-Assigned,Value 93,2011-05-03 18:39:43,Accepted,Medium,Assigned,Org line C,C_6,se,G141 3rd,PROD660,Sweden,167424601.0
125,Accepted-In Progress,Value 105,2011-09-14 19:04:32,Accepted,Medium,In Progress,Org line C,C_6,se,G141 3rd,PROD660,Sweden,179003690.0
125,Accepted-Assigned,Value 106,2011-12-27 17:22:53,Accepted,Medium,Assigned,Org line C,C_6,se,G141 3rd,PROD660,Sweden,187983191.0
125,Accepted-Wait,Value 106,2011-12-27 17:37:48,Accepted,Medium,Wait,Org line C,C_6,se,G141 3rd,PROD660,Sweden,187984086.0
125,Completed-Closed,Value 106,2012-02-18 00:27:41,Completed,Medium,Closed,Org line C,C_6,se,G141 3rd,PROD660,Sweden,192501479.0
126,Accepted-In Progress,Value 46,2010-07-06 16:43:18,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA,141411216.0
126,Queued-Awaiting Assignment,Value 46,2010-07-06 16:49:13,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA,141411571.0
126,Accepted-In Progress,Value 47,2010-07-07 03:36:46,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden,141450424.0
126,Accepted-Assigned,Value 46,2010-07-07 03:42:20,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA,141450758.0
126,Accepted-In Progress,Value 107,2011-03-17 01:45:07,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,0,163302925.0
126,Completed-Closed,Value 107,2011-03-17 01:45:08,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,0,163302926.0
126,Accepted-In Progress,Value 74,2011-04-07 20:41:01,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden,165185479.0
126,Queued-Awaiting Assignment,Value 72,2011-04-07 20:43:44,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,us,G21 2nd,PROD98,Sweden,165185642.0
126,Accepted-Assigned,Value 56,2011-04-08 19:08:24,Accepted,Medium,Assigned,Org line A2,A2_2,us,G21 2nd,PROD98,Sweden,165266322.0
126,Queued-Awaiting Assignment,Value 46,2011-04-08 19:26:56,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA,165267434.0
126,Accepted-In Progress,Value 74,2011-04-08 22:19:05,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD98,Sweden,165277763.0
126,Accepted-Assigned,Value 46,2011-04-08 22:19:54,Accepted,Medium,Assigned,Org line A2,A2_2,us,G21 2nd,PROD98,USA,165277812.0
126,Accepted-In Progress,Value 43,2012-02-04 18:31:58,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD98,POLAND,191356936.0
126,Completed-Closed,Value 43,2012-02-04 18:37:38,Completed,Medium,Closed,Org line A2,A2_2,us,G21 2nd,PROD98,POLAND,191357276.0
127,Accepted-In Progress,Value 108,2010-07-08 11:50:41,Accepted,High,In Progress,Org line G4,,se,S33 2nd,PROD374,Sweden,141566459.0
127,Queued-Awaiting Assignment,Value 108,2010-07-08 12:04:25,Queued,High,Awaiting Assignment,Org line G4,,se,S33 2nd,PROD374,Sweden,141567283.0
127,Accepted-Assigned,Value 76,2010-07-09 22:06:01,Accepted,High,Assigned,Org line G4,,se,S33 2nd,PROD374,Sweden,141689779.0
127,Accepted-Assigned,Value 8,2010-09-07 20:57:19,Accepted,High,Assigned,Org line G4,,se,S33 2nd,PROD374,Sweden,146869657.0
127,Accepted-In Progress,Value 8,2010-09-23 17:26:35,Accepted,High,In Progress,Org line G4,,se,S33 2nd,PROD374,Sweden,148239413.0
127,Accepted-Wait,Value 8,2010-12-05 21:27:07,Accepted,High,Wait,Org line G4,,se,S33 2nd,PROD374,Sweden,154561045.0
127,Completed-Closed,Value 8,2012-01-26 19:39:55,Completed,High,Closed,Org line G4,,se,S33 2nd,PROD374,Sweden,190583413.0
128,Accepted-In Progress,Value 109,2010-07-08 20:53:30,Accepted,Low,In Progress,Org line V2,,se,T3 2nd,PROD29,Sweden,141599028.0
128,Completed-Closed,Value 109,2012-02-09 17:42:24,Completed,Low,Closed,Org line V2,,se,T3 2nd,PROD29,Sweden,191785962.0
129,Accepted-In Progress,Value 46,2010-07-08 18:42:58,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA,141591196.0
129,Queued-Awaiting Assignment,Value 46,2010-07-08 18:48:38,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA,141591536.0
129,Accepted-In Progress,Value 54,2010-07-08 20:06:09,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden,141596187.0
129,Accepted-Assigned,Value 46,2010-07-08 20:06:14,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA,141596192.0
129,Accepted-In Progress,Value 43,2012-02-04 18:38:18,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND,191357316.0
129,Completed-Closed,Value 43,2012-02-04 18:40:10,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND,191357428.0
130,Accepted-In Progress,Value 38,2010-07-15 17:35:37,Accepted,Medium,In Progress,Org line A2,A2_3,se,G354 3rd,PROD729,Sweden,142191955.0
130,Accepted-Wait,Value 38,2010-07-15 17:39:54,Accepted,Medium,Wait,Org line A2,A2_3,se,G354 3rd,PROD729,Sweden,142192212.0
130,Completed-Closed,Value 38,2012-03-21 00:18:28,Completed,Medium,Closed,Org line A2,A2_3,se,G354 3rd,PROD729,Sweden,195265726.0
131,Accepted-In Progress,Value 46,2010-07-16 22:46:05,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA,142296983.0
131,Queued-Awaiting Assignment,Value 46,2010-07-16 22:50:47,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA,142297265.0
131,Accepted-In Progress,Value 54,2010-07-20 22:46:26,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden,142642604.0
131,Accepted-Assigned,Value 46,2010-07-20 22:46:31,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA,142642609.0
131,Accepted-In Progress,Value 43,2012-01-30 21:58:35,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND,190937333.0
131,Accepted-In Progress,Value 43,2012-01-30 22:36:28,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND,190939606.0
131,Completed-Closed,Value 43,2012-01-30 22:36:29,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND,190939607.0
132,Accepted-In Progress,Value 46,2010-07-26 17:55:31,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA,143143549.0
132,Queued-Awaiting Assignment,Value 46,2010-07-26 18:00:53,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA,143143871.0
132,Accepted-In Progress,Value 47,2010-07-27 08:50:41,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden,143197259.0
132,Accepted-Assigned,Value 46,2010-07-27 08:53:16,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA,143197414.0
132,Queued-Awaiting Assignment,Value 72,2011-04-12 23:00:23,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,us,G21 2nd,PROD97,Sweden,165625841.0
132,Accepted-Assigned,Value 73,2011-04-12 23:00:40,Accepted,Medium,Assigned,Org line A2,A2_2,us,G21 2nd,PROD97,INDIA,165625858.0
132,Accepted-Wait,Value 73,2011-04-19 19:57:10,Accepted,Medium,Wait,Org line A2,A2_2,us,G21 2nd,PROD97,INDIA,166219648.0
132,Queued-Awaiting Assignment,Value 46,2011-05-18 18:32:01,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA,168720139.0
132,Accepted-In Progress,Value 78,2011-05-18 19:27:24,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden,168723462.0
132,Accepted-Assigned,Value 46,2011-05-18 19:27:30,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA,168723468.0
132,Accepted-In Progress,Value 43,2012-01-30 22:39:11,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND,190939769.0
132,Completed-Closed,Value 43,2012-01-30 23:45:01,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND,190943719.0
133,Accepted-In Progress,Value 46,2010-07-27 20:50:20,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA,143240438.0
133,Queued-Awaiting Assignment,Value 46,2010-07-27 20:54:23,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA,143240681.0
133,Accepted-In Progress,Value 54,2010-07-27 21:08:22,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden,143241520.0
133,Accepted-Assigned,Value 46,2010-07-27 21:08:30,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA,143241528.0
133,Queued-Awaiting Assignment,Value 4,2010-08-18 19:29:41,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,us,G21 2nd,PROD97,Sweden,145136399.0
133,Accepted-Assigned,Value 110,2010-08-18 19:39:40,Accepted,Medium,Assigned,Org line A2,A2_2,us,G21 2nd,PROD97,INDIA,145136998.0
133,Queued-Awaiting Assignment,Value 46,2010-08-23 22:24:12,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA,145578870.0
133,Accepted-In Progress,Value 54,2010-08-23 23:12:32,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD97,Sweden,145581770.0
133,Accepted-In Progress,Value 46,2010-08-23 23:13:39,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA,145581837.0
133,Accepted-In Progress,Value 43,2012-01-31 17:04:00,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND,191006058.0
133,Completed-Closed,Value 43,2012-01-31 17:05:54,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND,191006172.0
134,Accepted-In Progress,Value 46,2010-07-30 16:46:42,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA,143485020.0
134,Queued-Awaiting Assignment,Value 46,2010-07-30 16:50:43,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA,143485261.0
134,Accepted-In Progress,Value 54,2010-07-30 21:43:09,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden,143502807.0
134,Accepted-Assigned,Value 46,2010-07-30 21:43:18,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA,143502816.0
134,Accepted-In Progress,Value 43,2012-01-30 23:48:15,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND,190943913.0
134,Completed-Closed,Value 43,2012-01-30 23:48:48,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND,190943946.0
135,Accepted-In Progress,Value 46,2010-07-30 20:19:33,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA,143497791.0
135,Queued-Awaiting Assignment,Value 46,2010-07-30 20:35:28,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA,143498746.0
135,Accepted-In Progress,Value 54,2010-07-30 21:23:52,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden,143501650.0
135,Accepted-Assigned,Value 46,2010-07-30 21:23:59,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA,143501657.0
135,Accepted-In Progress,Value 43,2012-01-30 21:58:22,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND,190937320.0
135,Completed-Closed,Value 43,2012-01-30 22:29:56,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND,190939214.0
136,Accepted-In Progress,Value 46,2010-08-03 18:23:32,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA,143836430.0
136,Queued-Awaiting Assignment,Value 46,2010-08-03 18:33:47,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA,143837045.0
136,Accepted-In Progress,Value 54,2010-08-03 19:56:56,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden,143842034.0
136,Accepted-Assigned,Value 46,2010-08-03 19:57:02,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA,143842040.0
136,Accepted-In Progress,Value 54,2010-08-11 22:01:08,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden,144540686.0
136,Accepted-Wait,Value 54,2010-09-20 21:43:53,Accepted,Medium,Wait,Org line G3,,us,G199 3rd,PROD97,Sweden,147995651.0
136,Accepted-Assigned,Value 46,2010-09-20 21:44:35,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA,147995693.0
136,Accepted-In Progress,Value 74,2010-09-30 02:42:02,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD97,Sweden,148791140.0
136,Accepted-Assigned,Value 110,2010-09-30 02:43:46,Accepted,Medium,Assigned,Org line A2,A2_2,us,G21 2nd,PROD97,INDIA,148791244.0
136,Queued-Awaiting Assignment,Value 46,2010-10-05 21:06:25,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA,149289403.0
136,Accepted-In Progress,Value 54,2010-10-13 23:00:10,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden,149987428.0
136,Accepted-Assigned,Value 46,2010-10-13 23:00:17,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA,149987435.0
136,Accepted-In Progress,Value 43,2012-02-04 18:43:42,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND,191357640.0
136,Completed-Closed,Value 43,2012-02-04 18:46:56,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND,191357834.0
137,Accepted-In Progress,Value 81,2010-08-10 00:20:59,Accepted,Low,In Progress,Org line C,C_6,se,G261 3rd,PROD424,Sweden,144376277.0
137,Queued-Awaiting Assignment,Value 81,2010-08-10 00:21:46,Queued,Low,Awaiting Assignment,Org line C,C_6,se,G261 3rd,PROD424,Sweden,144376324.0
137,Accepted-In Progress,Value 111,2010-08-10 00:21:55,Accepted,Low,In Progress,Org line C,C_6,se,N54 3rd,PROD424,USA,144376333.0
137,Accepted-Wait,Value 111,2010-08-12 22:09:54,Accepted,Low,Wait,Org line C,C_6,se,N54 3rd,PROD424,USA,144627612.0
137,Accepted-In Progress,Value 81,2010-08-18 18:28:28,Accepted,Low,In Progress,Org line C,C_6,se,G261 3rd,PROD424,Sweden,145132726.0
137,Accepted-Assigned,Value 111,2010-08-18 18:28:48,Accepted,Low,Assigned,Org line C,C_6,se,G261 3rd,PROD424,USA,145132746.0
137,Accepted-In Progress,Value 111,2010-08-18 22:42:02,Accepted,Low,In Progress,Org line C,C_6,se,G261 3rd,PROD424,USA,145147940.0
