CaseID,Activity,Resource,CompleteTimestamp,concept:name,impact,lifecycle:transition,org:group,org:role,organization country,organization involved,product,resource country,CumTimeInterval
209,,,,,,,,,,,,,
210,Accepted-In Progress,Value 46,2010-12-22 01:08:01,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,USA,155956699.0
210,,,,,,,,,,,,,
210,Accepted-In Progress,Value 78,2010-12-23 19:20:20,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD96,Sweden,156108638.0
210,,,,,,,,,,,,,
210,Accepted-Assigned,Value 46,2010-12-23 19:22:22,Accepted,Medium,Assigned,Org line A2,A2_2,us,G21 2nd,PROD96,USA,156108760.0
210,,,,,,,,,,,,,
210,Completed-Closed,Value 43,2012-01-30 20:56:15,Completed,Medium,Closed,Org line A2,A2_2,us,G21 2nd,PROD96,POLAND,190933593.0
211,Accepted-In Progress,Value 140,2010-12-22 21:09:10,Accepted,High,In Progress,Org line C,E_4,us,G88 2nd,PROD219,Sweden,156028768.0
211,,,,,,,,,,,,,
211,Accepted-In Progress,Value 140,2011-08-31 18:03:38,Accepted,High,In Progress,Org line C,E_4,us,G88 2nd,PROD219,Sweden,177790436.0
211,,,,,,,,,,,,,
212,Accepted-In Progress,Value 46,2010-12-23 21:22:24,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA,156115962.0
212,,,,,,,,,,,,,
212,Accepted-In Progress,Value 78,2010-12-23 21:55:48,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden,156117966.0
212,,,,,,,,,,,,,
212,Accepted-In Progress,Value 43,2012-01-30 23:58:34,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND,190944532.0
212,,,,,,,,,,,,,
213,Accepted-In Progress,Value 46,2010-12-24 15:04:53,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA,156179711.0
213,,,,,,,,,,,,,
213,Queued-Awaiting Assignment,Value 46,2010-12-24 15:09:52,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA,156180010.0
213,,,,,,,,,,,,,
213,Accepted-Assigned,Value 46,2010-12-24 18:15:22,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA,156191140.0
213,,,,,,,,,,,,,
213,Accepted-Assigned,Value 56,2011-04-07 19:39:17,Accepted,Medium,Assigned,Org line A2,A2_2,us,G21 2nd,PROD98,Sweden,165181775.0
213,,,,,,,,,,,,,
213,Accepted-Wait,Value 56,2011-04-07 20:08:47,Accepted,Medium,Wait,Org line A2,A2_2,us,G21 2nd,PROD98,Sweden,165183545.0
213,,,,,,,,,,,,,
213,Queued-Awaiting Assignment,Value 46,2011-04-08 00:06:20,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA,165197798.0
213,,,,,,,,,,,,,
213,Accepted-Assigned,Value 46,2011-04-08 22:28:35,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA,165278333.0
213,,,,,,,,,,,,,
213,Completed-Closed,Value 43,2012-02-03 06:19:29,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND,191226587.0
214,Queued-Awaiting Assignment,Value 58,2010-12-28 10:59:29,Queued,Major,Awaiting Assignment,Org line G4,,se,G51 2nd,PROD798,Sweden,156510587.0
214,,,,,,,,,,,,,
214,Accepted-Assigned,Value 142,2011-03-11 08:58:59,Accepted,Major,Assigned,Org line A2,D_1,se,S52 2nd,PROD798,Korea,162810557.0
214,,,,,,,,,,,,,
214,Accepted-In Progress,Value 59,2011-06-24 12:49:18,Accepted,Major,In Progress,Org line G4,,se,G51 2nd,PROD798,Sweden,171896376.0
214,,,,,,,,,,,,,
215,Accepted-In Progress,Value 29,2010-12-28 22:28:04,Accepted,Medium,In Progress,Org line A2,A2_1,gb,G42 3rd,PROD235,United Kingdom,156551902.0
215,,,,,,,,,,,,,
215,Accepted-Wait,Value 29,2011-01-03 16:41:42,Accepted,Medium,Wait,Org line A2,A2_1,gb,G42 3rd,PROD235,United Kingdom,157049520.0
215,,,,,,,,,,,,,
215,Accepted-Wait,Value 29,2011-03-31 17:34:29,Accepted,Medium,Wait,Org line A2,A2_1,gb,G42 3rd,PROD235,United Kingdom,164569487.0
215,,,,,,,,,,,,,
215,Accepted-Assigned,Value 29,2011-06-29 23:04:50,Accepted,Medium,Assigned,Org line A2,A2_1,gb,G42 3rd,PROD235,United Kingdom,172365308.0
215,,,,,,,,,,,,,
215,Accepted-In Progress,Value 77,2011-09-09 19:59:20,Accepted,Medium,In Progress,Org line A2,A2_1,gb,G42 3rd,PROD235,United Kingdom,178574978.0
215,,,,,,,,,,,,,
215,Completed-Closed,Value 143,2012-05-17 19:45:59,Completed,Medium,Closed,Org line A2,A2_1,gb,G42 3rd,PROD235,United Kingdom,200260577.0
216,Accepted-In Progress,Value 46,2010-12-30 18:45:20,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,USA,156711338.0
216,,,,,,,,,,,,,
216,Accepted-In Progress,Value 78,2010-12-30 19:03:45,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,Sweden,156712443.0
216,,,,,,,,,,,,,
216,Accepted-In Progress,Value 43,2012-02-07 00:07:59,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND,191549897.0
216,,,,,,,,,,,,,
217,Accepted-In Progress,Value 62,2011-01-03 20:13:54,Accepted,Medium,In Progress,Org line A2,A2_3,se,S35 2nd,PROD368,Sweden,157062252.0
217,,,,,,,,,,,,,
217,Accepted-In Progress,Value 62,2011-06-27 19:32:42,Accepted,Medium,In Progress,Org line A2,A2_3,se,S35 2nd,PROD368,Sweden,172179780.0
217,,,,,,,,,,,,,
217,Accepted-Wait,Value 62,2011-06-27 19:34:53,Accepted,Medium,Wait,Org line A2,A2_3,se,S35 2nd,PROD368,Sweden,172179911.0
217,,,,,,,,,,,,,
218,Accepted-In Progress,Value 46,2011-01-06 06:06:32,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,USA,157270610.0
218,,,,,,,,,,,,,
218,Accepted-In Progress,Value 78,2011-01-06 18:17:16,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,Sweden,157314454.0
218,,,,,,,,,,,,,
218,Accepted-In Progress,Value 43,2012-02-07 00:12:42,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND,191550180.0
218,,,,,,,,,,,,,
219,Accepted-In Progress,Value 46,2011-01-06 06:24:55,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,USA,157271713.0
219,,,,,,,,,,,,,
219,Accepted-In Progress,Value 78,2011-01-06 18:24:26,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,Sweden,157314884.0
219,,,,,,,,,,,,,
219,Accepted-In Progress,Value 43,2012-02-07 00:19:29,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND,191550587.0
219,,,,,,,,,,,,,
220,Accepted-In Progress,Value 62,2011-01-11 03:01:33,Accepted,High,In Progress,Org line C,C_3,se,G91 3rd,PROD219,Sweden,157691511.0
220,,,,,,,,,,,,,
221,Accepted-In Progress,Value 132,2011-01-13 00:59:25,Accepted,Medium,In Progress,Org line G4,,se,S33 2nd,PROD374,Sweden,157856983.0
221,,,,,,,,,,,,,
221,Completed-Closed,Value 132,2012-01-09 18:16:26,Completed,Medium,Closed,Org line G4,,se,S33 2nd,PROD374,Sweden,189109604.0
222,Accepted-In Progress,Value 126,2011-01-13 18:01:34,Accepted,Medium,In Progress,Org line A2,A2_3,se,U6 2nd,PROD831,Sweden,157918312.0
222,,,,,,,,,,,,,
223,Accepted-In Progress,Value 8,2011-01-14 21:10:28,Accepted,Low,In Progress,Org line G4,,se,S33 2nd,PROD374,Sweden,158016046.0
223,,,,,,,,,,,,,
223,Completed-Closed,Value 8,2012-02-29 23:27:57,Completed,Low,Closed,Org line G4,,se,S33 2nd,PROD374,Sweden,193534695.0
224,Accepted-In Progress,Value 132,2011-01-14 21:39:54,Accepted,Low,In Progress,Org line G4,,se,S33 2nd,PROD374,Sweden,158017812.0
224,,,,,,,,,,,,,
224,Completed-Closed,Value 132,2012-01-09 18:30:57,Completed,Low,Closed,Org line G4,,se,S33 2nd,PROD374,Sweden,189110475.0
225,Accepted-In Progress,Value 144,2011-01-17 19:12:41,Accepted,High,In Progress,Org line C,V3_3,fr,V42 2nd,PROD157,France,158268179.0
225,,,,,,,,,,,,,
226,Accepted-In Progress,Value 58,2011-01-18 18:35:34,Accepted,Medium,In Progress,Org line G4,,se,G51 2nd,PROD821,Sweden,158352352.0
226,,,,,,,,,,,,,
226,Accepted-In Progress,Value 116,2012-02-01 20:02:01,Accepted,Medium,In Progress,Org line G4,,se,G51 2nd,PROD821,Sweden,191103139.0
226,,,,,,,,,,,,,
227,Accepted-In Progress,Value 98,2011-01-20 19:53:13,Accepted,High,In Progress,Org line A2,A2_3,se,G110 2nd,PROD539,Sweden,158529811.0
227,,,,,,,,,,,,,
227,Accepted-In Progress,Value 123,2011-01-21 22:02:48,Accepted,High,In Progress,Org line A2,A2_3,se,M3 2nd,PROD539,Sweden,158623986.0
227,,,,,,,,,,,,,
227,Queued-Awaiting Assignment,Value 98,2011-01-28 00:38:51,Queued,High,Awaiting Assignment,Org line A2,A2_3,se,G110 2nd,PROD539,Sweden,159151749.0
227,,,,,,,,,,,,,
227,Completed-Closed,Value 39,2012-04-11 23:42:43,Completed,High,Closed,Org line A2,A2_3,se,M3 2nd,PROD539,Sweden,197164381.0
228,Accepted-In Progress,Value 139,2011-01-21 01:18:05,Accepted,Medium,In Progress,Org line G4,,se,S33 2nd,PROD374,Sweden,158549303.0
228,,,,,,,,,,,,,
228,Completed-Closed,Value 139,2012-03-19 16:18:42,Completed,Medium,Closed,Org line G4,,se,S33 2nd,PROD374,Sweden,195150540.0
229,Accepted-In Progress,Value 46,2011-01-21 19:44:13,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,USA,158615671.0
229,,,,,,,,,,,,,
229,Accepted-In Progress,Value 78,2011-01-21 20:00:03,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,Sweden,158616621.0
229,,,,,,,,,,,,,
229,Accepted-In Progress,Value 43,2012-02-04 01:52:12,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND,191296950.0
229,,,,,,,,,,,,,
230,Accepted-In Progress,Value 41,2011-01-24 18:44:16,Accepted,Medium,In Progress,Org line A2,A2_3,se,G349 3rd,PROD80,Sweden,158871274.0
230,,,,,,,,,,,,,
230,Completed-Closed,Value 41,2012-03-30 20:22:49,Completed,Medium,Closed,Org line A2,A2_3,se,G349 3rd,PROD80,Sweden,196115587.0
231,Accepted-In Progress,Value 8,2011-01-26 18:09:40,Accepted,Medium,In Progress,Org line C,C_6,se,G141 3rd,PROD660,Sweden,159041998.0
231,,,,,,,,,,,,,
231,Accepted-In Progress,Value 8,2011-06-30 18:05:09,Accepted,Medium,In Progress,Org line C,C_6,se,G141 3rd,PROD660,Sweden,172433727.0
231,,,,,,,,,,,,,
231,Accepted-In Progress,Value 76,2011-12-07 23:57:44,Accepted,Medium,In Progress,Org line C,C_6,se,G141 3rd,PROD660,Sweden,186278882.0
231,,,,,,,,,,,,,
231,Accepted-In Progress,Value 106,2011-12-08 17:23:44,Accepted,Medium,In Progress,Org line C,C_6,se,G141 3rd,PROD660,Sweden,186341642.0
231,,,,,,,,,,,,,
231,Completed-Closed,Value 106,2012-05-07 19:24:46,Completed,Medium,Closed,Org line C,C_6,se,G141 3rd,PROD660,Sweden,199395304.0
232,Accepted-In Progress,Value 41,2011-01-27 17:36:28,Accepted,Medium,In Progress,Org line A2,A2_3,se,G349 3rd,PROD750,Sweden,159126406.0
232,,,,,,,,,,,,,
232,Completed-Closed,Value 41,2012-05-28 17:34:01,Completed,Medium,Closed,Org line A2,A2_3,se,G349 3rd,PROD750,Sweden,201203059.0
233,Accepted-In Progress,Value 46,2011-01-31 19:53:06,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA,159480204.0
233,,,,,,,,,,,,,
233,Queued-Awaiting Assignment,Value 46,2011-01-31 20:44:27,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA,159483285.0
233,,,,,,,,,,,,,
233,Accepted-Assigned,Value 46,2011-01-31 20:54:11,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA,159483869.0
233,,,,,,,,,,,,,
233,Completed-Closed,Value 43,2012-02-03 06:15:00,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND,191226318.0
234,Accepted-In Progress,Value 46,2011-02-01 20:17:44,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,USA,159568082.0
234,,,,,,,,,,,,,
234,Accepted-In Progress,Value 74,2011-02-01 20:31:33,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,Sweden,159568911.0
234,,,,,,,,,,,,,
234,Accepted-In Progress,Value 43,2012-02-07 00:26:06,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND,191550984.0
234,,,,,,,,,,,,,
235,Accepted-In Progress,Value 46,2011-02-02 13:11:29,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA,159628907.0
235,,,,,,,,,,,,,
235,Accepted-In Progress,Value 74,2011-02-02 19:17:33,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden,159650871.0
235,,,,,,,,,,,,,
235,Accepted-In Progress,Value 43,2012-02-07 00:17:39,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND,191550477.0
235,,,,,,,,,,,,,
236,Accepted-In Progress,Value 145,2011-02-02 17:17:45,Accepted,Medium,In Progress,Org line C,E_10,se,G271 2nd,PROD154,Sweden,159643683.0
236,,,,,,,,,,,,,
236,Queued-Awaiting Assignment,Value 44,2011-02-03 18:33:47,Queued,Medium,Awaiting Assignment,Org line C,C_6,se,G273 3rd,PROD154,Sweden,159734645.0
236,,,,,,,,,,,,,
236,Accepted-In Progress,Value 146,2011-02-04 21:27:55,Accepted,Medium,In Progress,Org line C,C_6,se,G290 3rd,PROD154,Belgium,159831493.0
236,,,,,,,,,,,,,
236,Queued-Awaiting Assignment,Value 147,2011-09-14 00:53:00,Queued,Medium,Awaiting Assignment,Org line C,C_6,se,G270 3rd,PROD154,France,178938198.0
236,,,,,,,,,,,,,
236,Queued-Awaiting Assignment,Value 104,2011-09-15 17:16:36,Queued,Medium,Awaiting Assignment,Org line C,C_6,se,G290 3rd,PROD154,Sweden,179083614.0
236,,,,,,,,,,,,,
236,Accepted-Assigned,Value 149,2011-11-24 01:44:01,Accepted,Medium,Assigned,Org line C,C_6,se,G270 3rd,PROD154,Brazil,185075659.0
236,,,,,,,,,,,,,
236,Queued-Awaiting Assignment,Value 151,2012-02-03 00:48:22,Queued,Medium,Awaiting Assignment,Org line A2,A2_1,se,J2 2nd,PROD154,Sweden,191206720.0
236,,,,,,,,,,,,,
236,Accepted-Wait,Value 151,2012-02-06 20:32:58,Accepted,Medium,Wait,Org line A2,A2_1,se,J2 2nd,PROD154,Sweden,191536996.0
236,,,,,,,,,,,,,
237,Accepted-In Progress,Value 152,2011-02-03 16:46:37,Accepted,Low,In Progress,Org line C,V3_2,fr,G96,PROD642,INDIA,159728215.0
237,,,,,,,,,,,,,
237,Accepted-Wait,Value 152,2011-09-05 14:42:45,Accepted,Low,Wait,Org line C,V3_2,fr,G96,PROD642,INDIA,178210383.0
237,,,,,,,,,,,,,
237,Accepted-In Progress,Value 153,2011-11-23 11:06:00,Accepted,Low,In Progress,Org line C,V3_2,fr,G96,PROD642,China,185022978.0
237,,,,,,,,,,,,,
237,Accepted-In Progress,Value 152,2011-11-23 13:34:05,Accepted,Low,In Progress,Org line C,E_8,fr,G181 2nd,PROD642,INDIA,185031863.0
237,,,,,,,,,,,,,
237,Queued-Awaiting Assignment,Value 155,2011-11-23 15:01:26,Queued,Low,Awaiting Assignment,Org line C,V3_2,fr,G97,PROD642,POLAND,185037104.0
237,,,,,,,,,,,,,
237,Accepted-In Progress,Value 152,2012-02-01 20:46:08,Accepted,Low,In Progress,Org line C,E_8,fr,G181 2nd,PROD642,INDIA,191105786.0
237,,,,,,,,,,,,,
237,Accepted-In Progress,Value 152,2012-02-01 20:46:35,Accepted,Low,In Progress,Org line C,E_8,fr,G181 2nd,PROD642,INDIA,191105813.0
237,,,,,,,,,,,,,
237,Accepted-In Progress,Value 157,2012-02-20 14:22:51,Accepted,Low,In Progress,Org line C,E_6,fr,G130 3rd,PROD642,INDIA,192724389.0
237,,,,,,,,,,,,,
237,Queued-Awaiting Assignment,Value 155,2012-02-21 18:23:12,Queued,Low,Awaiting Assignment,Org line C,V3_2,fr,G97,PROD642,POLAND,192825210.0
237,,,,,,,,,,,,,
237,Queued-Awaiting Assignment,Value 154,2012-02-21 20:48:45,Queued,Low,Awaiting Assignment,Org line C,E_6,fr,G130 3rd,PROD642,France,192833943.0
237,,,,,,,,,,,,,
237,Completed-Closed,Value 157,2012-02-21 21:11:24,Completed,Low,Closed,Org line C,E_6,fr,G130 3rd,PROD642,INDIA,192835302.0
237,,,,,,,,,,,,,
237,Queued-Awaiting Assignment,Value 154,2012-02-22 17:38:05,Queued,Low,Awaiting Assignment,Org line C,E_6,fr,G130 3rd,PROD642,France,192908903.0
237,,,,,,,,,,,,,
237,Queued-Awaiting Assignment,Value 154,2012-02-22 20:33:12,Queued,Low,Awaiting Assignment,Org line C,E_6,fr,G130 3rd,PROD642,France,192919410.0
237,,,,,,,,,,,,,
237,Accepted-Assigned,Value 88,2012-02-22 20:34:25,Accepted,Low,Assigned,Org line C,E_6,fr,G130 3rd,PROD642,China,192919483.0
237,,,,,,,,,,,,,
237,Completed-Closed,Value 88,2012-04-12 11:16:30,Completed,Low,Closed,Org line C,E_6,fr,G130 3rd,PROD642,China,197206008.0
238,Accepted-In Progress,Value 8,2011-02-04 22:21:41,Accepted,High,In Progress,Org line G4,,se,S33 2nd,PROD374,Sweden,159834719.0
238,,,,,,,,,,,,,
238,Completed-Closed,Value 8,2012-02-29 22:27:21,Completed,High,Closed,Org line G4,,se,S33 2nd,PROD374,Sweden,193531059.0
239,Accepted-In Progress,Value 139,2011-02-09 00:10:53,Accepted,Medium,In Progress,Org line G4,,se,S33 2nd,PROD374,Sweden,160186871.0
239,,,,,,,,,,,,,
239,Completed-Closed,Value 139,2012-02-15 00:45:26,Completed,Medium,Closed,Org line G4,,se,S33 2nd,PROD374,Sweden,192243344.0
240,Accepted-In Progress,Value 57,2011-02-10 16:09:38,Accepted,Low,In Progress,Org line A2,A2_3,se,U6 2nd,PROD829,Sweden,160330796.0
240,,,,,,,,,,,,,
240,Completed-Closed,Value 57,2012-02-08 22:41:05,Completed,Low,Closed,Org line A2,A2_3,se,U6 2nd,PROD829,Sweden,191717483.0
241,Accepted-In Progress,Value 81,2011-02-10 21:11:43,Accepted,Medium,In Progress,Org line C,C_6,se,G261 3rd,PROD424,Sweden,160348921.0
241,,,,,,,,,,,,,
241,Accepted-In Progress,Value 42,2011-02-15 22:42:18,Accepted,Medium,In Progress,Org line C,C_6,se,G261 3rd,PROD424,Sweden,160786356.0
241,,,,,,,,,,,,,
241,Completed-Closed,Value 42,2012-02-02 20:55:27,Completed,Medium,Closed,Org line C,C_6,se,G261 3rd,PROD424,Sweden,191192745.0
242,Accepted-In Progress,Value 60,2011-02-10 23:22:20,Accepted,Medium,In Progress,Org line G4,,se,S30 2nd,PROD412,Sweden,160356758.0
242,,,,,,,,,,,,,
242,Completed-Closed,Value 60,2012-02-21 23:29:35,Completed,Medium,Closed,Org line G4,,se,S30 2nd,PROD412,Sweden,192843593.0
243,Accepted-In Progress,Value 46,2011-02-16 16:51:55,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,USA,160851733.0
243,,,,,,,,,,,,,
243,Accepted-In Progress,Value 78,2011-02-16 18:22:59,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,Sweden,160857197.0
243,,,,,,,,,,,,,
243,Accepted-In Progress,Value 43,2012-01-30 20:45:03,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND,190932921.0
243,,,,,,,,,,,,,
244,Accepted-In Progress,Value 68,2011-02-16 21:36:35,Accepted,Medium,In Progress,Org line A2,A2_2,pl,W8 2nd,PROD703,POLAND,160868813.0
244,,,,,,,,,,,,,
244,Completed-Closed,Value 68,2012-04-18 16:46:11,Completed,Medium,Closed,Org line A2,A2_2,pl,W8 2nd,PROD703,POLAND,197744189.0
245,Accepted-In Progress,Value 158,2011-02-17 00:40:03,Accepted,Low,In Progress,Org line A2,A2_3,pl,N26 2nd,PROD791,POLAND,160879821.0
245,,,,,,,,,,,,,
245,Accepted-Assigned,Value 158,2011-04-19 21:41:04,Accepted,Low,Assigned,Org line A2,A2_3,pl,N26 2nd,PROD791,POLAND,166225882.0
245,,,,,,,,,,,,,
245,Accepted-Wait,Value 159,2011-08-22 15:26:48,Accepted,Low,Wait,Org line A2,A2_3,pl,N26 2nd,PROD791,POLAND,177003426.0
245,,,,,,,,,,,,,
245,Accepted-Wait,Value 160,2011-12-05 21:10:34,Accepted,Low,Wait,Org line A2,A2_3,pl,N26 2nd,PROD791,POLAND,186096052.0
245,,,,,,,,,,,,,
245,Completed-Closed,Value 160,2012-01-18 23:02:50,Completed,Low,Closed,Org line A2,A2_3,pl,N26 2nd,PROD791,POLAND,189904388.0
246,Accepted-In Progress,Value 46,2011-02-18 14:03:37,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA,161014435.0
246,,,,,,,,,,,,,
246,Accepted-In Progress,Value 78,2011-02-18 18:31:26,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden,161030504.0
246,,,,,,,,,,,,,
246,Accepted-In Progress,Value 43,2012-02-07 05:51:52,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND,191570530.0
246,,,,,,,,,,,,,
247,Accepted-In Progress,Value 46,2011-02-18 14:16:59,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA,161015237.0
247,,,,,,,,,,,,,
247,Accepted-In Progress,Value 78,2011-02-18 18:35:13,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden,161030731.0
247,,,,,,,,,,,,,
247,Accepted-In Progress,Value 43,2012-01-30 21:02:57,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND,190933995.0
247,,,,,,,,,,,,,
248,Accepted-In Progress,Value 46,2011-02-18 19:21:02,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA,161033480.0
248,,,,,,,,,,,,,
248,Accepted-In Progress,Value 78,2011-02-18 19:38:02,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden,161034500.0
248,,,,,,,,,,,,,
248,Queued-Awaiting Assignment,Value 72,2011-10-15 03:21:36,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,us,G21 2nd,PROD97,Sweden,181625514.0
248,,,,,,,,,,,,,
248,Accepted-Assigned,Value 79,2011-10-15 03:22:02,Accepted,Medium,Assigned,Org line A2,A2_2,us,G21 2nd,PROD97,Sweden,181625540.0
248,,,,,,,,,,,,,
248,Queued-Awaiting Assignment,Value 46,2011-11-11 19:33:54,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA,184016652.0
248,,,,,,,,,,,,,
248,Completed-Closed,Value 43,2012-02-07 04:34:44,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND,191565902.0
249,Accepted-In Progress,Value 46,2011-02-21 14:53:37,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA,161276635.0
249,,,,,,,,,,,,,
249,Accepted-In Progress,Value 74,2011-02-21 20:18:48,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden,161296146.0
249,,,,,,,,,,,,,
249,Accepted-In Progress,Value 43,2012-02-07 04:40:11,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND,191566229.0
249,,,,,,,,,,,,,
250,Accepted-In Progress,Value 161,2011-02-21 17:38:30,Accepted,Low,In Progress,Org line A2,A2_4,us,L23 3rd,PROD546,Sweden,161286528.0
250,,,,,,,,,,,,,
250,Completed-Closed,Value 161,2012-01-02 21:31:52,Completed,Low,Closed,Org line A2,A2_4,us,L23 3rd,PROD546,Sweden,188516530.0
251,Accepted-In Progress,Value 46,2011-02-22 23:33:56,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,USA,161394254.0
251,,,,,,,,,,,,,
251,Accepted-In Progress,Value 74,2011-02-22 23:37:57,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,Sweden,161394495.0
251,,,,,,,,,,,,,
251,Accepted-In Progress,Value 74,2011-03-08 18:36:21,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,Sweden,162585999.0
251,,,,,,,,,,,,,
251,Accepted-Assigned,Value 56,2011-03-08 18:38:06,Accepted,Medium,Assigned,Org line A2,A2_2,us,G21 2nd,PROD96,Sweden,162586104.0
251,,,,,,,,,,,,,
251,Queued-Awaiting Assignment,Value 46,2011-04-11 19:32:26,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD96,USA,165526964.0
251,,,,,,,,,,,,,
251,Accepted-Assigned,Value 46,2011-04-12 06:25:22,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD96,USA,165566140.0
251,,,,,,,,,,,,,
251,Completed-Closed,Value 43,2012-01-30 22:01:46,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND,190937524.0
252,Accepted-In Progress,Value 162,2011-02-22 23:10:55,Accepted,Medium,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,Sweden,161392873.0
252,,,,,,,,,,,,,
253,Accepted-In Progress,Value 132,2011-02-23 18:17:42,Accepted,High,In Progress,Org line G4,,se,S33 2nd,PROD374,Sweden,161461680.0
253,,,,,,,,,,,,,
253,Completed-Closed,Value 132,2012-03-07 20:28:01,Completed,High,Closed,Org line G4,,se,S33 2nd,PROD374,Sweden,194128699.0
254,Accepted-In Progress,Value 15,2011-02-23 23:35:15,Accepted,Low,In Progress,Org line G4,,se,S28 2nd,PROD633,Sweden,161480733.0
254,,,,,,,,,,,,,
254,Accepted-Wait,Value 15,2011-12-08 23:45:33,Accepted,Low,Wait,Org line G4,,se,S28 2nd,PROD633,Sweden,186364551.0
254,,,,,,,,,,,,,
255,Accepted-In Progress,Value 108,2011-02-24 01:45:04,Accepted,Medium,In Progress,Org line G4,,se,S33 2nd,PROD374,Sweden,161488522.0
255,,,,,,,,,,,,,
255,Accepted-Wait,Value 108,2011-05-04 17:05:50,Accepted,Medium,Wait,Org line G4,,se,S33 2nd,PROD374,Sweden,167505368.0
255,,,,,,,,,,,,,
255,Accepted-Assigned,Value 76,2011-10-20 16:58:13,Accepted,Medium,Assigned,Org line G4,,se,S33 2nd,PROD374,Sweden,182106511.0
255,,,,,,,,,,,,,
255,Completed-Closed,Value 76,2012-01-25 19:20:10,Completed,Medium,Closed,Org line G4,,se,S33 2nd,PROD374,Sweden,190495828.0
256,Accepted-In Progress,Value 132,2011-02-26 03:01:03,Accepted,Medium,In Progress,Org line G4,,se,S33 2nd,PROD374,Sweden,161665881.0
256,,,,,,,,,,,,,
