CaseID,Activity,time:timestamp,org:resource,org:role,case:Project,case:Task,case:OrganizationalEntity,case:Cost Type,case:RequestedAmount,case:Activity,case:RfpNumber
295,,,,,,,,,,,
296,Request For Payment SUBMITTED by EMPLOYEE,16.147530367831692,STAFF MEMBER,EMPLOYEE,project 147908,UNKNOWN,organizational unit 65463,0.0,92.99339003812736,UNKNOWN,request for payment number 149168
296,,,,,,,,,,,
296,Request For Payment FINAL_APPROVED by SUPERVISOR,16.15408325863876,STAFF MEMBER,SUPERVISOR,project 147908,UNKNOWN,organizational unit 65463,0.0,92.99339003812736,UNKNOWN,request for payment number 149168
296,Request Payment,16.219161869305807,SYSTEM,UNDEFINED,project 147908,UNKNOWN,organizational unit 65463,0.0,92.99339003812736,UNKNOWN,request for payment number 149168
296,,,,,,,,,,,
297,Request For Payment SUBMITTED by EMPLOYEE,16.147695326150963,STAFF MEMBER,EMPLOYEE,project 503,task 30318,organizational unit 65462,0.0,258.5118378330344,activity 505,request for payment number 148068
297,,,,,,,,,,,
297,,,,,,,,,,,
297,,,,,,,,,,,
298,Request For Payment SUBMITTED by EMPLOYEE,16.148252041598635,STAFF MEMBER,EMPLOYEE,project 147546,task 148073,organizational unit 65458,0.0,72.65844333771244,activity 505,request for payment number 148072
298,Request For Payment FINAL_APPROVED by SUPERVISOR,16.14828095593516,STAFF MEMBER,SUPERVISOR,project 147546,task 148073,organizational unit 65458,0.0,72.65844333771244,activity 505,request for payment number 148072
298,Request Payment,16.15494143080411,SYSTEM,UNDEFINED,project 147546,task 148073,organizational unit 65458,0.0,72.65844333771244,activity 505,request for payment number 148072
298,,,,,,,,,,,
299,,,,,,,,,,,
299,,,,,,,,,,,
299,Request Payment,16.154937382731905,SYSTEM,UNDEFINED,project 147546,task 148073,organizational unit 65458,0.0,44.40238203971316,activity 505,request for payment number 149513
299,Payment Handled,16.17357245724405,SYSTEM,UNDEFINED,project 147546,task 148073,organizational unit 65458,0.0,44.40238203971316,activity 505,request for payment number 149513
300,Request For Payment SUBMITTED by EMPLOYEE,16.148513404583827,STAFF MEMBER,EMPLOYEE,project 147546,task 72008,organizational unit 65463,0.0,88.57210351564342,activity 505,request for payment number 149362
300,,,,,,,,,,,
300,Request Payment,16.15459786464574,SYSTEM,UNDEFINED,project 147546,task 72008,organizational unit 65463,0.0,88.57210351564342,activity 505,request for payment number 149362
300,,,,,,,,,,,
301,,,,,,,,,,,
301,Request For Payment FINAL_APPROVED by SUPERVISOR,16.148670053807788,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65458,0.0,32.96971977159747,UNKNOWN,request for payment number 148077
301,Request Payment,16.155935988754834,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0.0,32.96971977159747,UNKNOWN,request for payment number 148077
301,Payment Handled,16.17357245724405,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0.0,32.96971977159747,UNKNOWN,request for payment number 148077
302,,,,,,,,,,,
302,Request For Payment APPROVED by PRE_APPROVER,16.15408171519397,STAFF MEMBER,PRE_APPROVER,project 147556,UNKNOWN,organizational unit 65463,0.0,39.16846060242637,UNKNOWN,request for payment number 148318
302,Request For Payment FINAL_APPROVED by SUPERVISOR,16.170938828655988,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65463,0.0,39.16846060242637,UNKNOWN,request for payment number 148318
302,Request Payment,16.21916946181168,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65463,0.0,39.16846060242637,UNKNOWN,request for payment number 148318
302,,,,,,,,,,,
303,,,,,,,,,,,
303,,,,,,,,,,,
303,Request Payment,16.155045422088985,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0.0,99.05751884654764,UNKNOWN,request for payment number 149366
303,Payment Handled,16.17357245724405,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0.0,99.05751884654764,UNKNOWN,request for payment number 149366
304,Request For Payment SUBMITTED by EMPLOYEE,16.155685612081083,STAFF MEMBER,EMPLOYEE,project 147582,UNKNOWN,organizational unit 65458,0.0,222.79055204942537,UNKNOWN,request for payment number 149448
304,Request For Payment FINAL_APPROVED by SUPERVISOR,16.155686382567,STAFF MEMBER,SUPERVISOR,project 147582,UNKNOWN,organizational unit 65458,0.0,222.79055204942537,UNKNOWN,request for payment number 149448
304,,,,,,,,,,,
304,Payment Handled,16.205741443330613,SYSTEM,UNDEFINED,project 147582,UNKNOWN,organizational unit 65458,0.0,222.79055204942537,UNKNOWN,request for payment number 149448
305,,,,,,,,,,,
305,,,,,,,,,,,
305,Request For Payment REJECTED by EMPLOYEE,16.172639232435266,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65463,0.0,1181.8673382531804,UNKNOWN,UNKNOWN
306,,,,,,,,,,,
306,,,,,,,,,,,
306,Request For Payment FINAL_APPROVED by SUPERVISOR,16.1709079061406,STAFF MEMBER,SUPERVISOR,project 147531,UNKNOWN,organizational unit 65463,0.0,23.68011793261249,UNKNOWN,request for payment number 148138
306,,,,,,,,,,,
306,,,,,,,,,,,
307,Request For Payment SUBMITTED by EMPLOYEE,16.16311385307198,STAFF MEMBER,EMPLOYEE,project 149174,UNKNOWN,organizational unit 65458,0.0,6.518384381199592,UNKNOWN,request for payment number 149173
307,,,,,,,,,,,
307,,,,,,,,,,,
307,Payment Handled,16.205741443330613,SYSTEM,UNDEFINED,project 149174,UNKNOWN,organizational unit 65458,0.0,6.518384381199592,UNKNOWN,request for payment number 149173
308,,,,,,,,,,,
308,Request For Payment APPROVED by PRE_APPROVER,16.170974113303025,STAFF MEMBER,PRE_APPROVER,project 503,UNKNOWN,organizational unit 65463,0.0,460.89001284125504,UNKNOWN,request for payment number 147722
308,,,,,,,,,,,
308,,,,,,,,,,,
308,,,,,,,,,,,
309,Request For Payment SUBMITTED by EMPLOYEE,16.171032064685622,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65458,0.0,246.4553428327453,UNKNOWN,request for payment number 147727
309,,,,,,,,,,,
309,Request Payment,16.212442821763744,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0.0,246.4553428327453,UNKNOWN,request for payment number 147727
309,,,,,,,,,,,
310,,,,,,,,,,,
310,,,,,,,,,,,
310,,,,,,,,,,,
310,,,,,,,,,,,
310,,,,,,,,,,,
311,,,,,,,,,,,
311,Request For Payment FINAL_APPROVED by SUPERVISOR,16.172982715013006,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65458,0.0,46.5457646191888,UNKNOWN,request for payment number 149477
311,Request Payment,16.18106556747868,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0.0,46.5457646191888,UNKNOWN,request for payment number 149477
311,,,,,,,,,,,
312,Request For Payment SUBMITTED by EMPLOYEE,16.179022438882683,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65458,0.0,36.844125350523214,UNKNOWN,UNKNOWN
312,Request For Payment REJECTED by SUPERVISOR,16.179023756130785,STAFF MEMBER,SUPERVISOR,UNKNOWN,UNKNOWN,organizational unit 65458,0.0,36.844125350523214,UNKNOWN,UNKNOWN
312,,,,,,,,,,,
313,,,,,,,,,,,
313,,,,,,,,,,,
313,Request Payment,16.180714424308725,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0.0,14.132207942114102,UNKNOWN,request for payment number 148081
313,,,,,,,,,,,
314,,,,,,,,,,,
314,,,,,,,,,,,
314,,,,,,,,,,,
315,,,,,,,,,,,
315,,,,,,,,,,,
315,,,,,,,,,,,
316,,,,,,,,,,,
316,Request For Payment FINAL_APPROVED by SUPERVISOR,16.17987875441687,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65458,0.0,84.1731941772217,UNKNOWN,request for payment number 149526
316,,,,,,,,,,,
316,,,,,,,,,,,
317,,,,,,,,,,,
317,,,,,,,,,,,
317,Request Payment,16.2363935762585,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0.0,88.08185618687699,UNKNOWN,request for payment number 149184
317,Payment Handled,16.259667432846342,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0.0,88.08185618687699,UNKNOWN,request for payment number 149184
318,Request For Payment SUBMITTED by EMPLOYEE,16.180623589729095,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65458,0.0,4.199121436510158,UNKNOWN,request for payment number 149530
318,,,,,,,,,,,
318,,,,,,,,,,,
318,Payment Handled,16.22920938507102,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0.0,4.199121436510158,UNKNOWN,request for payment number 149530
319,,,,,,,,,,,
319,Request For Payment FINAL_APPROVED by SUPERVISOR,16.180833520645685,STAFF MEMBER,SUPERVISOR,project 147551,UNKNOWN,organizational unit 65458,0.0,203.0196804140679,UNKNOWN,request for payment number 147731
319,Request Payment,16.203385522006535,SYSTEM,UNDEFINED,project 147551,UNKNOWN,organizational unit 65458,0.0,203.0196804140679,UNKNOWN,request for payment number 147731
319,,,,,,,,,,,
320,,,,,,,,,,,
320,Request For Payment FINAL_APPROVED by SUPERVISOR,16.198899760999183,STAFF MEMBER,SUPERVISOR,project 147908,UNKNOWN,organizational unit 65463,0.0,396.23462185255545,UNKNOWN,request for payment number 149534
320,Request Payment,16.219115680319725,SYSTEM,UNDEFINED,project 147908,UNKNOWN,organizational unit 65463,0.0,396.23462185255545,UNKNOWN,request for payment number 149534
320,Payment Handled,16.259667432846342,SYSTEM,UNDEFINED,project 147908,UNKNOWN,organizational unit 65463,0.0,396.23462185255545,UNKNOWN,request for payment number 149534
321,,,,,,,,,,,
321,Request For Payment FINAL_APPROVED by SUPERVISOR,16.203070881407807,STAFF MEMBER,SUPERVISOR,project 503,task 148489,organizational unit 65458,0.0,137.6300976306666,activity 505,request for payment number 149538
321,Request Payment,16.2124228022939,SYSTEM,UNDEFINED,project 503,task 148489,organizational unit 65458,0.0,137.6300976306666,activity 505,request for payment number 149538
321,Payment Handled,16.22920938507102,SYSTEM,UNDEFINED,project 503,task 148489,organizational unit 65458,0.0,137.6300976306666,activity 505,request for payment number 149538
322,,,,,,,,,,,
322,Request For Payment APPROVED by PRE_APPROVER,16.20356502300251,STAFF MEMBER,PRE_APPROVER,project 147582,task 147819,organizational unit 65463,0.0,52.83774293423152,activity 505,request for payment number 147818
322,,,,,,,,,,,
322,Request Payment,16.265207991110493,SYSTEM,UNDEFINED,project 147582,task 147819,organizational unit 65463,0.0,52.83774293423152,activity 505,request for payment number 147818
322,,,,,,,,,,,
323,Request For Payment SUBMITTED by EMPLOYEE,16.20395421371289,STAFF MEMBER,EMPLOYEE,project 147582,UNKNOWN,organizational unit 65463,0.0,112.86613473160054,UNKNOWN,request for payment number 149542
323,Request For Payment APPROVED by PRE_APPROVER,16.203957333969697,STAFF MEMBER,PRE_APPROVER,project 147582,UNKNOWN,organizational unit 65463,0.0,112.86613473160054,UNKNOWN,request for payment number 149542
323,Request For Payment FINAL_APPROVED by SUPERVISOR,16.20458513345137,STAFF MEMBER,SUPERVISOR,project 147582,UNKNOWN,organizational unit 65463,0.0,112.86613473160054,UNKNOWN,request for payment number 149542
323,,,,,,,,,,,
323,,,,,,,,,,,
324,,,,,,,,,,,
324,,,,,,,,,,,
324,Request Payment,16.212418707352967,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65458,0.0,9.176709984575323,UNKNOWN,request for payment number 148323
324,Payment Handled,16.22920938507102,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65458,0.0,9.176709984575323,UNKNOWN,request for payment number 148323
325,Request For Payment SUBMITTED by EMPLOYEE,16.20418380190591,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65458,0.0,122.28860921847834,UNKNOWN,UNKNOWN
325,Request For Payment REJECTED by SUPERVISOR,16.20418416891118,STAFF MEMBER,SUPERVISOR,UNKNOWN,UNKNOWN,organizational unit 65458,0.0,122.28860921847834,UNKNOWN,UNKNOWN
325,,,,,,,,,,,
326,Request For Payment SUBMITTED by EMPLOYEE,16.204266741672967,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65458,0.0,6.729891156253265,UNKNOWN,UNKNOWN
326,,,,,,,,,,,
326,Request For Payment REJECTED by MISSING,16.205095486214677,STAFF MEMBER,MISSING,project 503,UNKNOWN,organizational unit 65458,0.0,6.729891156253265,UNKNOWN,UNKNOWN
327,Request For Payment SUBMITTED by EMPLOYEE,16.20456027850771,STAFF MEMBER,EMPLOYEE,project 147690,task 147691,organizational unit 65457,0.0,2222.082055069969,activity 505,request for payment number 147689
327,,,,,,,,,,,
327,Request For Payment FINAL_APPROVED by SUPERVISOR,16.21079460629973,STAFF MEMBER,SUPERVISOR,project 147690,task 147691,organizational unit 65457,0.0,2222.082055069969,activity 505,request for payment number 147689
327,,,,,,,,,,,
327,Request For Payment SUBMITTED by EMPLOYEE,16.25842656187496,STAFF MEMBER,EMPLOYEE,project 147690,task 147691,organizational unit 65457,0.0,2222.082055069969,activity 505,request for payment number 147689
327,,,,,,,,,,,
327,,,,,,,,,,,
327,Request Payment,16.37813845368666,SYSTEM,UNDEFINED,project 147690,task 147691,organizational unit 65457,0.0,2222.082055069969,activity 505,request for payment number 147689
327,,,,,,,,,,,
328,Request For Payment SUBMITTED by EMPLOYEE,16.204568074405245,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65458,0.0,112.91698483129728,UNKNOWN,request for payment number 149551
328,,,,,,,,,,,
328,,,,,,,,,,,
328,Payment Handled,16.22920938507102,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0.0,112.91698483129728,UNKNOWN,request for payment number 149551
329,Request For Payment SUBMITTED by EMPLOYEE,16.211257069281885,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65455,0.0,39.67277807433047,UNKNOWN,request for payment number 149188
329,,,,,,,,,,,
329,Request Payment,16.21269466885604,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65455,0.0,39.67277807433047,UNKNOWN,request for payment number 149188
329,Payment Handled,16.22920938507102,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65455,0.0,39.67277807433047,UNKNOWN,request for payment number 149188
330,Request For Payment SUBMITTED by EMPLOYEE,16.211277385410877,STAFF MEMBER,EMPLOYEE,project 147649,UNKNOWN,organizational unit 65458,0.0,56.52437204310684,UNKNOWN,request for payment number 149555
330,Request For Payment FINAL_APPROVED by SUPERVISOR,16.211278023130216,STAFF MEMBER,SUPERVISOR,project 147649,UNKNOWN,organizational unit 65458,0.0,56.52437204310684,UNKNOWN,request for payment number 149555
330,Request Payment,16.2363758963188,SYSTEM,UNDEFINED,project 147649,UNKNOWN,organizational unit 65458,0.0,56.52437204310684,UNKNOWN,request for payment number 149555
330,,,,,,,,,,,
331,,,,,,,,,,,
331,,,,,,,,,,,
331,Request Payment,16.236348798317103,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0.0,496.6440951313514,UNKNOWN,request for payment number 149192
331,Payment Handled,16.259667432846342,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0.0,496.6440951313514,UNKNOWN,request for payment number 149192
332,Request For Payment SUBMITTED by EMPLOYEE,16.212542731126565,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65457,0.0,398.5418871908111,UNKNOWN,request for payment number 149196
332,,,,,,,,,,,
332,,,,,,,,,,,
332,,,,,,,,,,,
332,,,,,,,,,,,
333,Request For Payment SUBMITTED by EMPLOYEE,16.21449787063363,STAFF MEMBER,EMPLOYEE,project 147556,task 147736,organizational unit 65463,0.0,38.25249819883555,activity 505,request for payment number 147735
333,Request For Payment APPROVED by PRE_APPROVER,16.214500776545208,STAFF MEMBER,PRE_APPROVER,project 147556,task 147736,organizational unit 65463,0.0,38.25249819883555,activity 505,request for payment number 147735
333,,,,,,,,,,,
333,,,,,,,,,,,
333,Payment Handled,16.310830797621048,SYSTEM,UNDEFINED,project 147556,task 147736,organizational unit 65463,0.0,38.25249819883555,activity 505,request for payment number 147735
334,,,,,,,,,,,
334,,,,,,,,,,,
334,,,,,,,,,,,
335,Request For Payment SUBMITTED by EMPLOYEE,16.218977823791448,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65458,0.0,6.868691619082805,UNKNOWN,UNKNOWN
335,Request For Payment REJECTED by SUPERVISOR,16.218978004599343,STAFF MEMBER,SUPERVISOR,UNKNOWN,UNKNOWN,organizational unit 65458,0.0,6.868691619082805,UNKNOWN,UNKNOWN
335,Request For Payment REJECTED by EMPLOYEE,16.22677246162614,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65458,0.0,6.868691619082805,UNKNOWN,UNKNOWN
336,,,,,,,,,,,
336,Request For Payment REJECTED by SUPERVISOR,16.219011634298926,STAFF MEMBER,SUPERVISOR,UNKNOWN,UNKNOWN,organizational unit 65458,0.0,8.081375682165902,UNKNOWN,UNKNOWN
336,,,,,,,,,,,
337,,,,,,,,,,,
337,Request For Payment FINAL_APPROVED by SUPERVISOR,16.21959563434155,STAFF MEMBER,SUPERVISOR,project 147531,UNKNOWN,organizational unit 65458,0.0,78.42663957389739,UNKNOWN,request for payment number 149610
337,Request Payment,16.448616929989367,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65458,0.0,78.42663957389739,UNKNOWN,request for payment number 149610
337,Payment Handled,16.468698788733487,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65458,0.0,78.42663957389739,UNKNOWN,request for payment number 149610
338,,,,,,,,,,,
338,,,,,,,,,,,
338,,,,,,,,,,,
338,Payment Handled,16.259667432846342,SYSTEM,UNDEFINED,project 147556,task 1403,organizational unit 65463,0.0,21.387565725155643,activity 505,request for payment number 149201
339,,,,,,,,,,,
339,,,,,,,,,,,
339,Request Payment,16.23444014129325,SYSTEM,UNDEFINED,project 147556,task 1403,organizational unit 65463,0.0,18.841561340360425,activity 505,request for payment number 149614
339,,,,,,,,,,,
340,Request For Payment SUBMITTED by EMPLOYEE,16.220932524909472,STAFF MEMBER,EMPLOYEE,project 503,task 147825,organizational unit 65463,0.0,26.506349871911475,activity 505,request for payment number 147824
340,Request For Payment FINAL_APPROVED by SUPERVISOR,16.220958600292324,STAFF MEMBER,SUPERVISOR,project 503,task 147825,organizational unit 65463,0.0,26.506349871911475,activity 505,request for payment number 147824
340,Request Payment,16.227373105385787,SYSTEM,UNDEFINED,project 503,task 147825,organizational unit 65463,0.0,26.506349871911475,activity 505,request for payment number 147824
340,,,,,,,,,,,
341,Request For Payment SUBMITTED by EMPLOYEE,16.221211559369063,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65458,0.0,8.54987196650077,UNKNOWN,request for payment number 148085
341,Request For Payment FINAL_APPROVED by SUPERVISOR,16.221217963707705,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65458,0.0,8.54987196650077,UNKNOWN,request for payment number 148085
341,,,,,,,,,,,
341,,,,,,,,,,,
342,,,,,,,,,,,
342,,,,,,,,,,,
342,Request Payment,16.227378753204235,SYSTEM,UNDEFINED,project 148052,UNKNOWN,organizational unit 65463,0.0,62.212508496395934,UNKNOWN,request for payment number 148089
342,,,,,,,,,,,
343,,,,,,,,,,,
343,,,,,,,,,,,
343,,,,,,,,,,,
343,Payment Handled,16.259667432846342,SYSTEM,UNDEFINED,project 147546,task 147662,organizational unit 65458,0.0,189.03314705478817,activity 505,request for payment number 147661
344,Request For Payment SUBMITTED by EMPLOYEE,16.23626598938108,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65457,0.0,36.17499560909299,UNKNOWN,request for payment number 149618
344,Request For Payment APPROVED by PRE_APPROVER,16.23626732219722,STAFF MEMBER,PRE_APPROVER,project 503,UNKNOWN,organizational unit 65457,0.0,36.17499560909299,UNKNOWN,request for payment number 149618
344,,,,,,,,,,,
344,,,,,,,,,,,
344,Payment Handled,16.310830797621048,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65457,0.0,36.17499560909299,UNKNOWN,request for payment number 149618
345,,,,,,,,,,,
345,Request For Payment APPROVED by PRE_APPROVER,16.236515728105122,STAFF MEMBER,PRE_APPROVER,project 147742,task 60597,organizational unit 65457,0.0,663.9175664727654,activity 505,request for payment number 147741
345,,,,,,,,,,,
345,,,,,,,,,,,
345,,,,,,,,,,,
346,Request For Payment SUBMITTED by EMPLOYEE,16.23701572882602,STAFF MEMBER,EMPLOYEE,project 147531,UNKNOWN,organizational unit 65458,0.0,40.63914428645007,UNKNOWN,request for payment number 148385
346,,,,,,,,,,,
346,,,,,,,,,,,
346,Request Payment,16.309155335537223,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65458,0.0,40.63914428645007,UNKNOWN,request for payment number 148385
346,,,,,,,,,,,
347,,,,,,,,,,,
347,Request For Payment FINAL_APPROVED by SUPERVISOR,16.257323537707677,STAFF MEMBER,SUPERVISOR,project 147690,task 702,organizational unit 65458,0.0,1306.9226849998429,activity 505,request for payment number 149568
347,,,,,,,,,,,
347,,,,,,,,,,,
348,,,,,,,,,,,
348,Request For Payment APPROVED by PRE_APPROVER,16.257694275650046,STAFF MEMBER,PRE_APPROVER,project 503,task 60597,organizational unit 65457,0.0,43.62278882272978,activity 505,request for payment number 149623
348,Request For Payment FINAL_APPROVED by SUPERVISOR,16.258399098866803,STAFF MEMBER,SUPERVISOR,project 503,task 60597,organizational unit 65457,0.0,43.62278882272978,activity 505,request for payment number 149623
348,Request Payment,16.27262257428283,SYSTEM,UNDEFINED,project 503,task 60597,organizational unit 65457,0.0,43.62278882272978,activity 505,request for payment number 149623
348,,,,,,,,,,,
349,Request For Payment SUBMITTED by EMPLOYEE,16.258654666890283,STAFF MEMBER,EMPLOYEE,project 147531,UNKNOWN,organizational unit 65458,0.0,51.583491635659485,UNKNOWN,request for payment number 148143
349,,,,,,,,,,,
349,Request For Payment FINAL_APPROVED by SUPERVISOR,16.26586182168381,STAFF MEMBER,SUPERVISOR,project 147531,UNKNOWN,organizational unit 65458,0.0,51.583491635659485,UNKNOWN,request for payment number 148143
349,Request Payment,16.309145587706983,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65458,0.0,51.583491635659485,UNKNOWN,request for payment number 148143
349,Payment Handled,16.331982006345836,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65458,0.0,51.583491635659485,UNKNOWN,request for payment number 148143
350,,,,,,,,,,,
350,Request For Payment FINAL_APPROVED by SUPERVISOR,16.258955251555776,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65463,0.0,208.79344690219247,UNKNOWN,request for payment number 147666
350,Request Payment,16.266698139425493,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65463,0.0,208.79344690219247,UNKNOWN,request for payment number 147666
350,Payment Handled,16.310830797621048,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65463,0.0,208.79344690219247,UNKNOWN,request for payment number 147666
351,Request For Payment SUBMITTED by EMPLOYEE,16.261320026968555,STAFF MEMBER,EMPLOYEE,project 147531,UNKNOWN,organizational unit 65458,0.0,39.11718607668173,UNKNOWN,request for payment number 147670
351,Request For Payment APPROVED by PRE_APPROVER,16.261326699455307,STAFF MEMBER,PRE_APPROVER,project 147531,UNKNOWN,organizational unit 65458,0.0,39.11718607668173,UNKNOWN,request for payment number 147670
351,Request For Payment FINAL_APPROVED by SUPERVISOR,16.265858716200906,STAFF MEMBER,SUPERVISOR,project 147531,UNKNOWN,organizational unit 65458,0.0,39.11718607668173,UNKNOWN,request for payment number 147670
351,,,,,,,,,,,
351,Payment Handled,16.331982006345836,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65458,0.0,39.11718607668173,UNKNOWN,request for payment number 147670
352,,,,,,,,,,,
352,,,,,,,,,,,
352,Request For Payment REJECTED by EMPLOYEE,16.308774025413,STAFF MEMBER,EMPLOYEE,project 503,task 148332,organizational unit 65463,0.0,399.8082039104863,activity 505,request for payment number 148331
352,,,,,,,,,,,
352,,,,,,,,,,,
352,,,,,,,,,,,
352,Request Payment,16.329533517286354,SYSTEM,UNDEFINED,project 503,task 148332,organizational unit 65463,0.0,399.8082039104863,activity 505,request for payment number 148331
352,Payment Handled,16.37966113494715,SYSTEM,UNDEFINED,project 503,task 148332,organizational unit 65463,0.0,399.8082039104863,activity 505,request for payment number 148331
353,,,,,,,,,,,
353,,,,,,,,,,,
353,Request For Payment REJECTED by MISSING,16.330408117269272,STAFF MEMBER,MISSING,project 503,UNKNOWN,organizational unit 65458,0.0,22.00122488718986,UNKNOWN,UNKNOWN
354,,,,,,,,,,,
354,,,,,,,,,,,
354,Request Payment,16.309122043826786,SYSTEM,UNDEFINED,project 148391,task 1403,organizational unit 65463,0.0,13.269397565982274,activity 505,request for payment number 148390
354,Payment Handled,16.331982006345836,SYSTEM,UNDEFINED,project 148391,task 1403,organizational unit 65463,0.0,13.269397565982274,activity 505,request for payment number 148390
355,,,,,,,,,,,
356,Request For Payment SUBMITTED by EMPLOYEE,16.27353141899162,STAFF MEMBER,EMPLOYEE,project 147546,task 147830,organizational unit 65463,0.0,77.88259881086199,activity 505,request for payment number 147829
356,,,,,,,,,,,
356,,,,,,,,,,,
356,,,,,,,,,,,
356,,,,,,,,,,,
357,Request For Payment SUBMITTED by EMPLOYEE,16.279411797402478,STAFF MEMBER,EMPLOYEE,project 147649,UNKNOWN,organizational unit 65458,0.0,64.46861736408462,UNKNOWN,request for payment number 149628
357,Request For Payment FINAL_APPROVED by SUPERVISOR,16.27941273352732,STAFF MEMBER,SUPERVISOR,project 147649,UNKNOWN,organizational unit 65458,0.0,64.46861736408462,UNKNOWN,request for payment number 149628
357,Request Payment,16.316595546483754,SYSTEM,UNDEFINED,project 147649,UNKNOWN,organizational unit 65458,0.0,64.46861736408462,UNKNOWN,request for payment number 149628
357,Payment Handled,16.331982006345836,SYSTEM,UNDEFINED,project 147649,UNKNOWN,organizational unit 65458,0.0,64.46861736408462,UNKNOWN,request for payment number 149628
358,,,,,,,,,,,
358,Request For Payment FINAL_APPROVED by SUPERVISOR,16.298664839918896,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65458,0.0,185.4326823623285,UNKNOWN,request for payment number 149684
358,Request Payment,16.309799720661665,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0.0,185.4326823623285,UNKNOWN,request for payment number 149684
358,,,,,,,,,,,
359,,,,,,,,,,,
359,Request For Payment FINAL_APPROVED by SUPERVISOR,16.310715332903474,STAFF MEMBER,SUPERVISOR,project 147546,task 9127,organizational unit 65458,0.0,88.48889847562167,activity 505,request for payment number 149574
359,,,,,,,,,,,
359,Payment Handled,16.37966113494715,SYSTEM,UNDEFINED,project 147546,task 9127,organizational unit 65458,0.0,88.48889847562167,activity 505,request for payment number 149574
360,,,,,,,,,,,
360,,,,,,,,,,,
360,Request Payment,16.37922977449723,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0.0,49.72362849259185,UNKNOWN,request for payment number 149578
360,,,,,,,,,,,
361,Request For Payment SUBMITTED by EMPLOYEE,16.32474276111473,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65463,0.0,115.34743650664984,UNKNOWN,UNKNOWN
361,,,,,,,,,,,
361,,,,,,,,,,,
