CaseID,Activity,time:timestamp,org:resource,org:role,case:Project,case:Task,case:OrganizationalEntity,case:Cost Type,case:RequestedAmount,case:Activity,case:RfpNumber
290,Request Payment,16.114255085418783,SYSTEM,UNDEFINED,project 147551,UNKNOWN,organizational unit 65458,0,40.01205834469413,UNKNOWN,request for payment number 149349
290,Payment Handled,16.148745023360533,SYSTEM,UNDEFINED,project 147551,UNKNOWN,organizational unit 65458,0,40.01205834469413,UNKNOWN,request for payment number 149349
291,Request For Payment SUBMITTED by EMPLOYEE,16.10409327364214,STAFF MEMBER,EMPLOYEE,project 147649,UNKNOWN,organizational unit 65458,0,116.50569929778584,UNKNOWN,request for payment number 147648
291,Request For Payment FINAL_APPROVED by SUPERVISOR,16.10410676109275,STAFF MEMBER,SUPERVISOR,project 147649,UNKNOWN,organizational unit 65458,0,116.50569929778584,UNKNOWN,request for payment number 147648
291,Request Payment,16.11357655520943,SYSTEM,UNDEFINED,project 147649,UNKNOWN,organizational unit 65458,0,116.50569929778584,UNKNOWN,request for payment number 147648
291,Payment Handled,16.148745023360533,SYSTEM,UNDEFINED,project 147649,UNKNOWN,organizational unit 65458,0,116.50569929778584,UNKNOWN,request for payment number 147648
292,Request For Payment SUBMITTED by EMPLOYEE,16.106825682766686,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65458,0,33.01388256355011,UNKNOWN,request for payment number 149353
292,Request For Payment FINAL_APPROVED by SUPERVISOR,16.10682709863288,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65458,0,33.01388256355011,UNKNOWN,request for payment number 149353
292,Request Payment,16.146510206566298,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0,33.01388256355011,UNKNOWN,request for payment number 149353
292,Payment Handled,16.17357245724405,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0,33.01388256355011,UNKNOWN,request for payment number 149353
293,Request For Payment SUBMITTED by EMPLOYEE,16.112021339626825,STAFF MEMBER,EMPLOYEE,project 147551,UNKNOWN,organizational unit 65458,0,99.7739162515192,UNKNOWN,request for payment number 149636
293,Request For Payment FINAL_APPROVED by SUPERVISOR,16.112088141957248,STAFF MEMBER,SUPERVISOR,project 147551,UNKNOWN,organizational unit 65458,0,99.7739162515192,UNKNOWN,request for payment number 149636
293,Request Payment,16.146422043609604,SYSTEM,UNDEFINED,project 147551,UNKNOWN,organizational unit 65458,0,99.7739162515192,UNKNOWN,request for payment number 149636
293,Payment Handled,16.17357245724405,SYSTEM,UNDEFINED,project 147551,UNKNOWN,organizational unit 65458,0,99.7739162515192,UNKNOWN,request for payment number 149636
294,Request For Payment SUBMITTED by EMPLOYEE,16.113228827160604,STAFF MEMBER,EMPLOYEE,project 147649,task 147583,organizational unit 65458,0,329.5775786830221,activity 505,request for payment number 149123
294,Request For Payment FINAL_APPROVED by SUPERVISOR,16.11323897638383,STAFF MEMBER,SUPERVISOR,project 147649,task 147583,organizational unit 65458,0,329.5775786830221,activity 505,request for payment number 149123
294,Request Payment,16.146417377657734,SYSTEM,UNDEFINED,project 147649,task 147583,organizational unit 65458,0,329.5775786830221,activity 505,request for payment number 149123
294,Payment Handled,16.17357245724405,SYSTEM,UNDEFINED,project 147649,task 147583,organizational unit 65458,0,329.5775786830221,activity 505,request for payment number 149123
295,Request For Payment SUBMITTED by EMPLOYEE,16.11323897638383,STAFF MEMBER,EMPLOYEE,project 503,task 73357,organizational unit 65463,0,348.2441030346862,activity 505,request for payment number 149357
295,Request For Payment APPROVED by PRE_APPROVER,16.113239378331144,STAFF MEMBER,PRE_APPROVER,project 503,task 73357,organizational unit 65463,0,348.2441030346862,activity 505,request for payment number 149357
295,Request For Payment FINAL_APPROVED by SUPERVISOR,16.114924427941713,STAFF MEMBER,SUPERVISOR,project 503,task 73357,organizational unit 65463,0,348.2441030346862,activity 505,request for payment number 149357
295,Request Payment,16.14664520621734,SYSTEM,UNDEFINED,project 503,task 73357,organizational unit 65463,0,348.2441030346862,activity 505,request for payment number 149357
295,Payment Handled,16.17357245724405,SYSTEM,UNDEFINED,project 503,task 73357,organizational unit 65463,0,348.2441030346862,activity 505,request for payment number 149357
296,Request For Payment SUBMITTED by EMPLOYEE,16.147530367831692,STAFF MEMBER,EMPLOYEE,project 147908,UNKNOWN,organizational unit 65463,0,92.99339003812736,UNKNOWN,request for payment number 149168
296,Request For Payment APPROVED by PRE_APPROVER,16.147531047527444,STAFF MEMBER,PRE_APPROVER,project 147908,UNKNOWN,organizational unit 65463,0,92.99339003812736,UNKNOWN,request for payment number 149168
296,Request For Payment FINAL_APPROVED by SUPERVISOR,16.15408325863876,STAFF MEMBER,SUPERVISOR,project 147908,UNKNOWN,organizational unit 65463,0,92.99339003812736,UNKNOWN,request for payment number 149168
296,Request Payment,16.219161869305807,SYSTEM,UNDEFINED,project 147908,UNKNOWN,organizational unit 65463,0,92.99339003812736,UNKNOWN,request for payment number 149168
296,Payment Handled,16.259667432846342,SYSTEM,UNDEFINED,project 147908,UNKNOWN,organizational unit 65463,0,92.99339003812736,UNKNOWN,request for payment number 149168
297,Request For Payment SUBMITTED by EMPLOYEE,16.147695326150963,STAFF MEMBER,EMPLOYEE,project 503,task 30318,organizational unit 65462,0,258.5118378330344,activity 505,request for payment number 148068
297,Request For Payment FINAL_APPROVED by SUPERVISOR,16.14771212143993,STAFF MEMBER,SUPERVISOR,project 503,task 30318,organizational unit 65462,0,258.5118378330344,activity 505,request for payment number 148068
297,Request Payment,16.25927042090937,SYSTEM,UNDEFINED,project 503,task 30318,organizational unit 65462,0,258.5118378330344,activity 505,request for payment number 148068
297,Payment Handled,16.310830797621048,SYSTEM,UNDEFINED,project 503,task 30318,organizational unit 65462,0,258.5118378330344,activity 505,request for payment number 148068
298,Request For Payment SUBMITTED by EMPLOYEE,16.148252041598635,STAFF MEMBER,EMPLOYEE,project 147546,task 148073,organizational unit 65458,0,72.65844333771244,activity 505,request for payment number 148072
298,Request For Payment FINAL_APPROVED by SUPERVISOR,16.14828095593516,STAFF MEMBER,SUPERVISOR,project 147546,task 148073,organizational unit 65458,0,72.65844333771244,activity 505,request for payment number 148072
298,Request Payment,16.15494143080411,SYSTEM,UNDEFINED,project 147546,task 148073,organizational unit 65458,0,72.65844333771244,activity 505,request for payment number 148072
298,Payment Handled,16.17357245724405,SYSTEM,UNDEFINED,project 147546,task 148073,organizational unit 65458,0,72.65844333771244,activity 505,request for payment number 148072
299,Request For Payment SUBMITTED by EMPLOYEE,16.148290561519673,STAFF MEMBER,EMPLOYEE,project 147546,task 148073,organizational unit 65458,0,44.40238203971316,activity 505,request for payment number 149513
299,Request For Payment FINAL_APPROVED by SUPERVISOR,16.148290852596553,STAFF MEMBER,SUPERVISOR,project 147546,task 148073,organizational unit 65458,0,44.40238203971316,activity 505,request for payment number 149513
299,Request Payment,16.154937382731905,SYSTEM,UNDEFINED,project 147546,task 148073,organizational unit 65458,0,44.40238203971316,activity 505,request for payment number 149513
299,Payment Handled,16.17357245724405,SYSTEM,UNDEFINED,project 147546,task 148073,organizational unit 65458,0,44.40238203971316,activity 505,request for payment number 149513
300,Request For Payment SUBMITTED by EMPLOYEE,16.148513404583827,STAFF MEMBER,EMPLOYEE,project 147546,task 72008,organizational unit 65463,0,88.57210351564342,activity 505,request for payment number 149362
300,Request For Payment FINAL_APPROVED by SUPERVISOR,16.148536782279656,STAFF MEMBER,SUPERVISOR,project 147546,task 72008,organizational unit 65463,0,88.57210351564342,activity 505,request for payment number 149362
300,Request Payment,16.15459786464574,SYSTEM,UNDEFINED,project 147546,task 72008,organizational unit 65463,0,88.57210351564342,activity 505,request for payment number 149362
300,Payment Handled,16.17357245724405,SYSTEM,UNDEFINED,project 147546,task 72008,organizational unit 65463,0,88.57210351564342,activity 505,request for payment number 149362
301,Request For Payment SUBMITTED by EMPLOYEE,16.14866927789687,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65458,0,32.96971977159747,UNKNOWN,request for payment number 148077
301,Request For Payment FINAL_APPROVED by SUPERVISOR,16.148670053807788,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65458,0,32.96971977159747,UNKNOWN,request for payment number 148077
301,Request Payment,16.155935988754834,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0,32.96971977159747,UNKNOWN,request for payment number 148077
301,Payment Handled,16.17357245724405,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0,32.96971977159747,UNKNOWN,request for payment number 148077
302,Request For Payment SUBMITTED by EMPLOYEE,16.15408055760882,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65463,0,39.16846060242637,UNKNOWN,request for payment number 148318
302,Request For Payment APPROVED by PRE_APPROVER,16.15408171519397,STAFF MEMBER,PRE_APPROVER,project 147556,UNKNOWN,organizational unit 65463,0,39.16846060242637,UNKNOWN,request for payment number 148318
302,Request For Payment FINAL_APPROVED by SUPERVISOR,16.170938828655988,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65463,0,39.16846060242637,UNKNOWN,request for payment number 148318
302,Request Payment,16.21916946181168,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65463,0,39.16846060242637,UNKNOWN,request for payment number 148318
302,Payment Handled,16.259667432846342,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65463,0,39.16846060242637,UNKNOWN,request for payment number 148318
303,Request For Payment SUBMITTED by EMPLOYEE,16.154285911540512,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65458,0,99.05751884654764,UNKNOWN,request for payment number 149366
303,Request For Payment FINAL_APPROVED by SUPERVISOR,16.15428610443185,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65458,0,99.05751884654764,UNKNOWN,request for payment number 149366
303,Request Payment,16.155045422088985,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0,99.05751884654764,UNKNOWN,request for payment number 149366
303,Payment Handled,16.17357245724405,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0,99.05751884654764,UNKNOWN,request for payment number 149366
304,Request For Payment SUBMITTED by EMPLOYEE,16.155685612081083,STAFF MEMBER,EMPLOYEE,project 147582,UNKNOWN,organizational unit 65458,0,222.79055204942537,UNKNOWN,request for payment number 149448
304,Request For Payment FINAL_APPROVED by SUPERVISOR,16.155686382567,STAFF MEMBER,SUPERVISOR,project 147582,UNKNOWN,organizational unit 65458,0,222.79055204942537,UNKNOWN,request for payment number 149448
304,Request Payment,16.172769519759715,SYSTEM,UNDEFINED,project 147582,UNKNOWN,organizational unit 65458,0,222.79055204942537,UNKNOWN,request for payment number 149448
304,Payment Handled,16.205741443330613,SYSTEM,UNDEFINED,project 147582,UNKNOWN,organizational unit 65458,0,222.79055204942537,UNKNOWN,request for payment number 149448
305,Request For Payment SUBMITTED by EMPLOYEE,16.155874652267418,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65463,0,1181.8673382531804,UNKNOWN,UNKNOWN
305,Request For Payment REJECTED by PRE_APPROVER,16.155877444748114,STAFF MEMBER,PRE_APPROVER,UNKNOWN,UNKNOWN,organizational unit 65463,0,1181.8673382531804,UNKNOWN,UNKNOWN
305,Request For Payment REJECTED by EMPLOYEE,16.172639232435266,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65463,0,1181.8673382531804,UNKNOWN,UNKNOWN
306,Request For Payment SUBMITTED by EMPLOYEE,16.157861888363108,STAFF MEMBER,EMPLOYEE,project 147531,UNKNOWN,organizational unit 65463,0,23.68011793261249,UNKNOWN,request for payment number 148138
306,Request For Payment APPROVED by PRE_APPROVER,16.15787764886953,STAFF MEMBER,PRE_APPROVER,project 147531,UNKNOWN,organizational unit 65463,0,23.68011793261249,UNKNOWN,request for payment number 148138
306,Request For Payment FINAL_APPROVED by SUPERVISOR,16.1709079061406,STAFF MEMBER,SUPERVISOR,project 147531,UNKNOWN,organizational unit 65463,0,23.68011793261249,UNKNOWN,request for payment number 148138
306,Request Payment,16.219152649756893,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65463,0,23.68011793261249,UNKNOWN,request for payment number 148138
306,Payment Handled,16.259667432846342,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65463,0,23.68011793261249,UNKNOWN,request for payment number 148138
307,Request For Payment SUBMITTED by EMPLOYEE,16.16311385307198,STAFF MEMBER,EMPLOYEE,project 149174,UNKNOWN,organizational unit 65458,0,6.518384381199592,UNKNOWN,request for payment number 149173
307,Request For Payment FINAL_APPROVED by SUPERVISOR,16.163118250570683,STAFF MEMBER,SUPERVISOR,project 149174,UNKNOWN,organizational unit 65458,0,6.518384381199592,UNKNOWN,request for payment number 149173
307,Request Payment,16.172761282619064,SYSTEM,UNDEFINED,project 149174,UNKNOWN,organizational unit 65458,0,6.518384381199592,UNKNOWN,request for payment number 149173
307,Payment Handled,16.205741443330613,SYSTEM,UNDEFINED,project 149174,UNKNOWN,organizational unit 65458,0,6.518384381199592,UNKNOWN,request for payment number 149173
308,Request For Payment SUBMITTED by EMPLOYEE,16.17097316480729,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65463,0,460.89001284125504,UNKNOWN,request for payment number 147722
308,Request For Payment APPROVED by PRE_APPROVER,16.170974113303025,STAFF MEMBER,PRE_APPROVER,project 503,UNKNOWN,organizational unit 65463,0,460.89001284125504,UNKNOWN,request for payment number 147722
308,Request For Payment FINAL_APPROVED by SUPERVISOR,16.171732337456536,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65463,0,460.89001284125504,UNKNOWN,request for payment number 147722
308,Request Payment,16.227371312420882,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65463,0,460.89001284125504,UNKNOWN,request for payment number 147722
308,Payment Handled,16.259667432846342,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65463,0,460.89001284125504,UNKNOWN,request for payment number 147722
309,Request For Payment SUBMITTED by EMPLOYEE,16.171032064685622,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65458,0,246.4553428327453,UNKNOWN,request for payment number 147727
309,Request For Payment FINAL_APPROVED by SUPERVISOR,16.17103633265795,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65458,0,246.4553428327453,UNKNOWN,request for payment number 147727
309,Request Payment,16.212442821763744,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0,246.4553428327453,UNKNOWN,request for payment number 147727
309,Payment Handled,16.310830797621048,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0,246.4553428327453,UNKNOWN,request for payment number 147727
310,Request For Payment SUBMITTED by EMPLOYEE,16.17150579324158,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65458,0,14.293108742204202,UNKNOWN,UNKNOWN
310,Request For Payment REJECTED by SUPERVISOR,16.171511575970698,STAFF MEMBER,SUPERVISOR,UNKNOWN,UNKNOWN,organizational unit 65458,0,14.293108742204202,UNKNOWN,UNKNOWN
310,Request For Payment SUBMITTED by EMPLOYEE,16.179078796732654,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65458,0,14.293108742204202,UNKNOWN,UNKNOWN
310,Request For Payment REJECTED by SUPERVISOR,16.91209060505498,STAFF MEMBER,SUPERVISOR,UNKNOWN,UNKNOWN,organizational unit 65458,0,14.293108742204202,UNKNOWN,UNKNOWN
310,Request For Payment REJECTED by EMPLOYEE,16.92362825959801,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65458,0,14.293108742204202,UNKNOWN,UNKNOWN
311,Request For Payment SUBMITTED by EMPLOYEE,16.172981768420513,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65458,0,46.5457646191888,UNKNOWN,request for payment number 149477
311,Request For Payment FINAL_APPROVED by SUPERVISOR,16.172982715013006,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65458,0,46.5457646191888,UNKNOWN,request for payment number 149477
311,Request Payment,16.18106556747868,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0,46.5457646191888,UNKNOWN,request for payment number 149477
311,Payment Handled,16.205741443330613,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0,46.5457646191888,UNKNOWN,request for payment number 149477
312,Request For Payment SUBMITTED by EMPLOYEE,16.179022438882683,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65458,0,36.844125350523214,UNKNOWN,UNKNOWN
312,Request For Payment REJECTED by SUPERVISOR,16.179023756130785,STAFF MEMBER,SUPERVISOR,UNKNOWN,UNKNOWN,organizational unit 65458,0,36.844125350523214,UNKNOWN,UNKNOWN
312,Request For Payment REJECTED by EMPLOYEE,16.203385889304897,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65458,0,36.844125350523214,UNKNOWN,UNKNOWN
313,Request For Payment SUBMITTED by EMPLOYEE,16.179558603630166,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65458,0,14.132207942114102,UNKNOWN,request for payment number 148081
313,Request For Payment FINAL_APPROVED by SUPERVISOR,16.17957007629532,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65458,0,14.132207942114102,UNKNOWN,request for payment number 148081
313,Request Payment,16.180714424308725,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0,14.132207942114102,UNKNOWN,request for payment number 148081
313,Payment Handled,16.310830797621048,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0,14.132207942114102,UNKNOWN,request for payment number 148081
314,Request For Payment SUBMITTED by EMPLOYEE,16.179631386995872,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65458,0,18.8429439228188,UNKNOWN,UNKNOWN
314,Request For Payment REJECTED by SUPERVISOR,16.179643423011015,STAFF MEMBER,SUPERVISOR,UNKNOWN,UNKNOWN,organizational unit 65458,0,18.8429439228188,UNKNOWN,UNKNOWN
314,Request For Payment REJECTED by EMPLOYEE,16.18004974158051,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65458,0,18.8429439228188,UNKNOWN,UNKNOWN
315,Request For Payment SUBMITTED by EMPLOYEE,16.179736321128644,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65458,0,35.79475846045637,UNKNOWN,UNKNOWN
315,Request For Payment FINAL_APPROVED by SUPERVISOR,16.179737825480593,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65458,0,35.79475846045637,UNKNOWN,UNKNOWN
315,Request For Payment REJECTED by MISSING,16.203374778469772,STAFF MEMBER,MISSING,project 503,UNKNOWN,organizational unit 65458,0,35.79475846045637,UNKNOWN,UNKNOWN
316,Request For Payment SUBMITTED by EMPLOYEE,16.179878002347174,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65458,0,84.1731941772217,UNKNOWN,request for payment number 149526
316,Request For Payment FINAL_APPROVED by SUPERVISOR,16.17987875441687,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65458,0,84.1731941772217,UNKNOWN,request for payment number 149526
316,Request Payment,16.203864548056057,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0,84.1731941772217,UNKNOWN,request for payment number 149526
316,Payment Handled,16.22920938507102,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0,84.1731941772217,UNKNOWN,request for payment number 149526
317,Request For Payment SUBMITTED by EMPLOYEE,16.180514051227092,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65458,0,88.08185618687699,UNKNOWN,request for payment number 149184
317,Request For Payment FINAL_APPROVED by SUPERVISOR,16.180518372870477,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65458,0,88.08185618687699,UNKNOWN,request for payment number 149184
317,Request Payment,16.2363935762585,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0,88.08185618687699,UNKNOWN,request for payment number 149184
317,Payment Handled,16.259667432846342,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0,88.08185618687699,UNKNOWN,request for payment number 149184
318,Request For Payment SUBMITTED by EMPLOYEE,16.180623589729095,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65458,0,4.199121436510158,UNKNOWN,request for payment number 149530
318,Request For Payment FINAL_APPROVED by SUPERVISOR,16.18065571624218,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65458,0,4.199121436510158,UNKNOWN,request for payment number 149530
318,Request Payment,16.2124355420029,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0,4.199121436510158,UNKNOWN,request for payment number 149530
318,Payment Handled,16.22920938507102,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0,4.199121436510158,UNKNOWN,request for payment number 149530
319,Request For Payment SUBMITTED by EMPLOYEE,16.180831924022037,STAFF MEMBER,EMPLOYEE,project 147551,UNKNOWN,organizational unit 65458,0,203.0196804140679,UNKNOWN,request for payment number 147731
319,Request For Payment FINAL_APPROVED by SUPERVISOR,16.180833520645685,STAFF MEMBER,SUPERVISOR,project 147551,UNKNOWN,organizational unit 65458,0,203.0196804140679,UNKNOWN,request for payment number 147731
319,Request Payment,16.203385522006535,SYSTEM,UNDEFINED,project 147551,UNKNOWN,organizational unit 65458,0,203.0196804140679,UNKNOWN,request for payment number 147731
319,Payment Handled,16.22920938507102,SYSTEM,UNDEFINED,project 147551,UNKNOWN,organizational unit 65458,0,203.0196804140679,UNKNOWN,request for payment number 147731
320,Request For Payment SUBMITTED by EMPLOYEE,16.198899207574417,STAFF MEMBER,EMPLOYEE,project 147908,UNKNOWN,organizational unit 65463,0,396.23462185255545,UNKNOWN,request for payment number 149534
320,Request For Payment FINAL_APPROVED by SUPERVISOR,16.198899760999183,STAFF MEMBER,SUPERVISOR,project 147908,UNKNOWN,organizational unit 65463,0,396.23462185255545,UNKNOWN,request for payment number 149534
320,Request Payment,16.219115680319725,SYSTEM,UNDEFINED,project 147908,UNKNOWN,organizational unit 65463,0,396.23462185255545,UNKNOWN,request for payment number 149534
320,Payment Handled,16.259667432846342,SYSTEM,UNDEFINED,project 147908,UNKNOWN,organizational unit 65463,0,396.23462185255545,UNKNOWN,request for payment number 149534
321,Request For Payment SUBMITTED by EMPLOYEE,16.203067023553217,STAFF MEMBER,EMPLOYEE,project 503,task 148489,organizational unit 65458,0,137.6300976306666,activity 505,request for payment number 149538
321,Request For Payment FINAL_APPROVED by SUPERVISOR,16.203070881407807,STAFF MEMBER,SUPERVISOR,project 503,task 148489,organizational unit 65458,0,137.6300976306666,activity 505,request for payment number 149538
321,Request Payment,16.2124228022939,SYSTEM,UNDEFINED,project 503,task 148489,organizational unit 65458,0,137.6300976306666,activity 505,request for payment number 149538
321,Payment Handled,16.22920938507102,SYSTEM,UNDEFINED,project 503,task 148489,organizational unit 65458,0,137.6300976306666,activity 505,request for payment number 149538
322,Request For Payment SUBMITTED by EMPLOYEE,16.203534083185367,STAFF MEMBER,EMPLOYEE,project 147582,task 147819,organizational unit 65463,0,52.83774293423152,activity 505,request for payment number 147818
322,Request For Payment APPROVED by PRE_APPROVER,16.20356502300251,STAFF MEMBER,PRE_APPROVER,project 147582,task 147819,organizational unit 65463,0,52.83774293423152,activity 505,request for payment number 147818
322,Request For Payment FINAL_APPROVED by SUPERVISOR,16.210595613069902,STAFF MEMBER,SUPERVISOR,project 147582,task 147819,organizational unit 65463,0,52.83774293423152,activity 505,request for payment number 147818
322,Request Payment,16.265207991110493,SYSTEM,UNDEFINED,project 147582,task 147819,organizational unit 65463,0,52.83774293423152,activity 505,request for payment number 147818
322,Payment Handled,16.331982006345836,SYSTEM,UNDEFINED,project 147582,task 147819,organizational unit 65463,0,52.83774293423152,activity 505,request for payment number 147818
323,Request For Payment SUBMITTED by EMPLOYEE,16.20395421371289,STAFF MEMBER,EMPLOYEE,project 147582,UNKNOWN,organizational unit 65463,0,112.86613473160054,UNKNOWN,request for payment number 149542
323,Request For Payment APPROVED by PRE_APPROVER,16.203957333969697,STAFF MEMBER,PRE_APPROVER,project 147582,UNKNOWN,organizational unit 65463,0,112.86613473160054,UNKNOWN,request for payment number 149542
323,Request For Payment FINAL_APPROVED by SUPERVISOR,16.20458513345137,STAFF MEMBER,SUPERVISOR,project 147582,UNKNOWN,organizational unit 65463,0,112.86613473160054,UNKNOWN,request for payment number 149542
323,Request Payment,16.21909968089751,SYSTEM,UNDEFINED,project 147582,UNKNOWN,organizational unit 65463,0,112.86613473160054,UNKNOWN,request for payment number 149542
323,Payment Handled,16.259667432846342,SYSTEM,UNDEFINED,project 147582,UNKNOWN,organizational unit 65463,0,112.86613473160054,UNKNOWN,request for payment number 149542
324,Request For Payment SUBMITTED by EMPLOYEE,16.203967245309098,STAFF MEMBER,EMPLOYEE,project 147620,UNKNOWN,organizational unit 65458,0,9.176709984575323,UNKNOWN,request for payment number 148323
324,Request For Payment FINAL_APPROVED by SUPERVISOR,16.203967887707336,STAFF MEMBER,SUPERVISOR,project 147620,UNKNOWN,organizational unit 65458,0,9.176709984575323,UNKNOWN,request for payment number 148323
324,Request Payment,16.212418707352967,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65458,0,9.176709984575323,UNKNOWN,request for payment number 148323
324,Payment Handled,16.22920938507102,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65458,0,9.176709984575323,UNKNOWN,request for payment number 148323
325,Request For Payment SUBMITTED by EMPLOYEE,16.20418380190591,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65458,0,122.28860921847834,UNKNOWN,UNKNOWN
325,Request For Payment REJECTED by SUPERVISOR,16.20418416891118,STAFF MEMBER,SUPERVISOR,UNKNOWN,UNKNOWN,organizational unit 65458,0,122.28860921847834,UNKNOWN,UNKNOWN
325,Request For Payment REJECTED by EMPLOYEE,16.210945078320535,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65458,0,122.28860921847834,UNKNOWN,UNKNOWN
326,Request For Payment SUBMITTED by EMPLOYEE,16.204266741672967,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65458,0,6.729891156253265,UNKNOWN,UNKNOWN
326,Request For Payment FINAL_APPROVED by SUPERVISOR,16.204267934340685,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65458,0,6.729891156253265,UNKNOWN,UNKNOWN
326,Request For Payment REJECTED by MISSING,16.205095486214677,STAFF MEMBER,MISSING,project 503,UNKNOWN,organizational unit 65458,0,6.729891156253265,UNKNOWN,UNKNOWN
327,Request For Payment SUBMITTED by EMPLOYEE,16.20456027850771,STAFF MEMBER,EMPLOYEE,project 147690,task 147691,organizational unit 65457,0,2222.082055069969,activity 505,request for payment number 147689
327,Request For Payment APPROVED by PRE_APPROVER,16.20456211284201,STAFF MEMBER,PRE_APPROVER,project 147690,task 147691,organizational unit 65457,0,2222.082055069969,activity 505,request for payment number 147689
327,Request For Payment FINAL_APPROVED by SUPERVISOR,16.21079460629973,STAFF MEMBER,SUPERVISOR,project 147690,task 147691,organizational unit 65457,0,2222.082055069969,activity 505,request for payment number 147689
