CaseID,Activity,time:timestamp,org:resource,org:role,case:Project,case:Task,case:OrganizationalEntity,case:Cost Type,case:RequestedAmount,case:Activity,case:RfpNumber
2211,Request Payment,17.42559396033948,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65456,0.0,490.285869954436,UNKNOWN,request for payment number 154099
2211,Payment Handled,17.431325622126188,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65456,0.0,490.285869954436,UNKNOWN,request for payment number 154099
2212,,,,,,,,,,,request for payment number 156116
2212,,,,,,,,,,,request for payment number 156116
2212,,,,,,,,,,,request for payment number 156116
2212,,,,,,,,,,,request for payment number 156116
2212,,,,,,,,,,,request for payment number 156116
2212,,,,,,,,,,,request for payment number 156116
2213,,,,,,,,,,,
2213,,,,,,,,,,,
2213,Request For Payment APPROVED by BUDGET OWNER,17.423956498883477,STAFF MEMBER,BUDGET OWNER,project 147546,UNKNOWN,organizational unit 65468,0.0,71.12543884814092,UNKNOWN,request for payment number 154523
2213,,,,,,,,,,,
2213,,,,,,,,,,,
2213,,,,,,,,,,,
2214,,,,,,,,,,,
2214,,,,,,,,,,,
2214,Request For Payment FINAL_APPROVED by SUPERVISOR,17.423700509861508,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65487,0.0,88.37217821594562,UNKNOWN,request for payment number 156122
2214,Request Payment,17.447697774855172,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65487,0.0,88.37217821594562,UNKNOWN,request for payment number 156122
2214,Payment Handled,17.456565352908783,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65487,0.0,88.37217821594562,UNKNOWN,request for payment number 156122
2215,Request For Payment SUBMITTED by EMPLOYEE,17.418984862596048,STAFF MEMBER,EMPLOYEE,project 503,task 76059,organizational unit 65463,0.0,88.26033785943963,activity 505,request for payment number 156947
2215,Request For Payment APPROVED by ADMINISTRATION,17.418985025969775,STAFF MEMBER,ADMINISTRATION,project 503,task 76059,organizational unit 65463,0.0,88.26033785943963,activity 505,request for payment number 156947
2215,Request For Payment FINAL_APPROVED by SUPERVISOR,17.42345185569345,STAFF MEMBER,SUPERVISOR,project 503,task 76059,organizational unit 65463,0.0,88.26033785943963,activity 505,request for payment number 156947
2215,,,,,,,,,,,
2215,Payment Handled,17.431325622126188,SYSTEM,UNDEFINED,project 503,task 76059,organizational unit 65463,0.0,88.26033785943963,activity 505,request for payment number 156947
2216,,,,,,,,,,,
2216,,,,,,,,,,,
2216,,,,,,,,,,,
2216,Request Payment,17.425817067523504,SYSTEM,UNDEFINED,project 503,task 76059,organizational unit 65463,0.0,15.629434829275768,activity 505,request for payment number 152944
2216,,,,,,,,,,,
2217,,,,,,,,,,,
2217,Request For Payment APPROVED by ADMINISTRATION,17.418999484438647,STAFF MEMBER,ADMINISTRATION,project 147531,UNKNOWN,organizational unit 65461,0.0,259.29457874957734,UNKNOWN,request for payment number 154529
2217,,,,,,,,,,,
2217,Request Payment,17.428231924488585,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65461,0.0,259.29457874957734,UNKNOWN,request for payment number 154529
2217,,,,,,,,,,,
2218,Request For Payment SUBMITTED by EMPLOYEE,17.419251425775382,STAFF MEMBER,EMPLOYEE,project 151278,UNKNOWN,organizational unit 65461,0.0,665.5501137205722,UNKNOWN,request for payment number 156952
2218,Request For Payment APPROVED by ADMINISTRATION,17.419251616327255,STAFF MEMBER,ADMINISTRATION,project 151278,UNKNOWN,organizational unit 65461,0.0,665.5501137205722,UNKNOWN,request for payment number 156952
2218,,,,,,,,,,,
2218,Request Payment,17.42617143757834,SYSTEM,UNDEFINED,project 151278,UNKNOWN,organizational unit 65461,0.0,665.5501137205722,UNKNOWN,request for payment number 156952
2218,Payment Handled,17.431325622126188,SYSTEM,UNDEFINED,project 151278,UNKNOWN,organizational unit 65461,0.0,665.5501137205722,UNKNOWN,request for payment number 156952
2219,Request For Payment SUBMITTED by EMPLOYEE,17.41926443766283,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65461,0.0,106.3304915411565,UNKNOWN,request for payment number 160052
2219,Request For Payment REJECTED by ADMINISTRATION,17.419264600990886,STAFF MEMBER,ADMINISTRATION,project 503,UNKNOWN,organizational unit 65461,0.0,106.3304915411565,UNKNOWN,request for payment number 160052
2219,Request For Payment SUBMITTED by EMPLOYEE,17.424890585967184,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65461,0.0,106.3304915411565,UNKNOWN,request for payment number 160052
2219,Request For Payment APPROVED by ADMINISTRATION,17.42605145360057,STAFF MEMBER,ADMINISTRATION,project 503,UNKNOWN,organizational unit 65461,0.0,106.3304915411565,UNKNOWN,request for payment number 160052
2219,,,,,,,,,,,
2219,,,,,,,,,,,
2219,Payment Handled,17.431325622126188,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65461,0.0,106.3304915411565,UNKNOWN,request for payment number 160052
2220,Request For Payment SUBMITTED by EMPLOYEE,17.421929934920026,STAFF MEMBER,EMPLOYEE,project 154852,task 153170,organizational unit 65465,0.0,1470.2029505303478,activity 505,request for payment number 157118
2220,,,,,,,,,,,
2220,,,,,,,,,,,
2220,,,,,,,,,,,
2220,Payment Handled,17.440577014351533,SYSTEM,UNDEFINED,project 154852,task 153170,organizational unit 65465,0.0,1470.2029505303478,activity 505,request for payment number 157118
2221,Request For Payment SUBMITTED by EMPLOYEE,17.421977254303435,STAFF MEMBER,EMPLOYEE,project 147546,task 155173,organizational unit 65456,0.0,113.0191497516392,activity 505,request for payment number 156127
2221,Request For Payment APPROVED by ADMINISTRATION,17.426613615630263,STAFF MEMBER,ADMINISTRATION,project 147546,task 155173,organizational unit 65456,0.0,113.0191497516392,activity 505,request for payment number 156127
2221,,,,,,,,,,,
2221,Request For Payment FINAL_APPROVED by SUPERVISOR,17.431783700329458,STAFF MEMBER,SUPERVISOR,project 147546,task 155173,organizational unit 65456,0.0,113.0191497516392,activity 505,request for payment number 156127
2221,,,,,,,,,,,
2221,Payment Handled,17.456565352908783,SYSTEM,UNDEFINED,project 147546,task 155173,organizational unit 65456,0.0,113.0191497516392,activity 505,request for payment number 156127
2222,,,,,,,,,,,
2222,Request For Payment APPROVED by ADMINISTRATION,17.426610859380062,STAFF MEMBER,ADMINISTRATION,project 147546,UNKNOWN,organizational unit 65456,0.0,41.77959090344956,UNKNOWN,request for payment number 154534
2222,Request For Payment FINAL_APPROVED by SUPERVISOR,17.428230009025395,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65456,0.0,41.77959090344956,UNKNOWN,request for payment number 154534
2222,,,,,,,,,,,
2222,Payment Handled,17.440577014351533,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65456,0.0,41.77959090344956,UNKNOWN,request for payment number 154534
2223,Request For Payment SUBMITTED by EMPLOYEE,17.422052531760144,STAFF MEMBER,EMPLOYEE,project 147843,UNKNOWN,organizational unit 65456,0.0,72.31083040981655,UNKNOWN,request for payment number 157123
2223,,,,,,,,,,,
2223,Request For Payment REJECTED by SUPERVISOR,17.423755441788547,STAFF MEMBER,SUPERVISOR,project 147843,UNKNOWN,organizational unit 65456,0.0,72.31083040981655,UNKNOWN,request for payment number 157123
2223,Request For Payment REJECTED by EMPLOYEE,17.446646115111754,STAFF MEMBER,EMPLOYEE,project 147843,UNKNOWN,organizational unit 65456,0.0,72.31083040981655,UNKNOWN,request for payment number 157123
2223,,,,,,,,,,,
2223,,,,,,,,,,,
2223,Request For Payment FINAL_APPROVED by SUPERVISOR,17.46032811327335,STAFF MEMBER,SUPERVISOR,project 147843,UNKNOWN,organizational unit 65456,0.0,72.31083040981655,UNKNOWN,request for payment number 157123
2223,Request Payment,17.47836315790828,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65456,0.0,72.31083040981655,UNKNOWN,request for payment number 157123
2223,,,,,,,,,,,
2224,Request For Payment SUBMITTED by EMPLOYEE,17.42206138117185,STAFF MEMBER,EMPLOYEE,project 147531,task 157511,organizational unit 65456,0.0,203.00596092829977,activity 505,request for payment number 157510
2224,,,,,,,,,,,
2224,Request For Payment FINAL_APPROVED by SUPERVISOR,17.42820181622022,STAFF MEMBER,SUPERVISOR,project 147531,task 157511,organizational unit 65456,0.0,203.00596092829977,activity 505,request for payment number 157510
2224,Request Payment,17.43087085884429,SYSTEM,UNDEFINED,project 147531,task 157511,organizational unit 65456,0.0,203.00596092829977,activity 505,request for payment number 157510
2224,,,,,,,,,,,
2225,Request For Payment SUBMITTED by EMPLOYEE,17.42206257556498,STAFF MEMBER,EMPLOYEE,project 147649,UNKNOWN,organizational unit 65456,0.0,53.02794230053213,UNKNOWN,request for payment number 156133
2225,Request For Payment APPROVED by ADMINISTRATION,17.422063308487328,STAFF MEMBER,ADMINISTRATION,project 147649,UNKNOWN,organizational unit 65456,0.0,53.02794230053213,UNKNOWN,request for payment number 156133
2225,,,,,,,,,,,
2225,,,,,,,,,,,
2225,Payment Handled,17.440577014351533,SYSTEM,UNDEFINED,project 147649,UNKNOWN,organizational unit 65456,0.0,53.02794230053213,UNKNOWN,request for payment number 156133
2226,,,,,,,,,,,
2226,,,,,,,,,,,
2226,Request For Payment APPROVED by BUDGET OWNER,17.42345090692714,STAFF MEMBER,BUDGET OWNER,project 149147,UNKNOWN,organizational unit 65463,0.0,151.90796582568638,UNKNOWN,request for payment number 153713
2226,,,,,,,,,,,
2226,,,,,,,,,,,
2226,Payment Handled,17.431325622126188,SYSTEM,UNDEFINED,project 149147,UNKNOWN,organizational unit 65463,0.0,151.90796582568638,UNKNOWN,request for payment number 153713
2227,Request For Payment SAVED by EMPLOYEE,17.42345022923637,STAFF MEMBER,EMPLOYEE,UNKNOWN,task 60597,organizational unit 65457,0.0,436.5711082767895,activity 505,UNKNOWN
2228,Request For Payment SUBMITTED by EMPLOYEE,17.423501813744824,STAFF MEMBER,EMPLOYEE,project 147620,UNKNOWN,organizational unit 65454,0.0,333.9115007038571,UNKNOWN,request for payment number 152949
2228,,,,,,,,,,,
2228,,,,,,,,,,,
2228,,,,,,,,,,,
2228,Request Payment,17.443327044202178,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65454,0.0,333.9115007038571,UNKNOWN,request for payment number 152949
2228,,,,,,,,,,,
2229,,,,,,,,,,,
2229,,,,,,,,,,,
2229,Request For Payment FINAL_APPROVED by SUPERVISOR,17.424058664835613,STAFF MEMBER,SUPERVISOR,project 147556,task 810,organizational unit 65463,0.0,27.292739922229128,activity 505,request for payment number 160059
2229,,,,,,,,,,,
2229,,,,,,,,,,,
2230,Request For Payment SUBMITTED by EMPLOYEE,17.423576624173606,STAFF MEMBER,EMPLOYEE,project 147701,UNKNOWN,organizational unit 65454,0.0,170.29486535896712,UNKNOWN,request for payment number 157516
2230,,,,,,,,,,,
2230,,,,,,,,,,,
2230,,,,,,,,,,,
2230,Request Payment,17.443326565867434,SYSTEM,UNDEFINED,project 147701,UNKNOWN,organizational unit 65454,0.0,170.29486535896712,UNKNOWN,request for payment number 157516
2230,,,,,,,,,,,
2231,Request For Payment SUBMITTED by EMPLOYEE,17.423604351400094,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65463,0.0,95.67787136283512,UNKNOWN,request for payment number 154541
2231,Request For Payment APPROVED by ADMINISTRATION,17.423604432710476,STAFF MEMBER,ADMINISTRATION,project 503,UNKNOWN,organizational unit 65463,0.0,95.67787136283512,UNKNOWN,request for payment number 154541
2231,Request For Payment FINAL_APPROVED by SUPERVISOR,17.42407334813208,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65463,0.0,95.67787136283512,UNKNOWN,request for payment number 154541
2231,Request Payment,17.425785371973,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65463,0.0,95.67787136283512,UNKNOWN,request for payment number 154541
2231,Payment Handled,17.431325622126188,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65463,0.0,95.67787136283512,UNKNOWN,request for payment number 154541
2232,,,,,,,,,,,
2232,Request For Payment APPROVED by ADMINISTRATION,17.423617008636956,STAFF MEMBER,ADMINISTRATION,project 147546,UNKNOWN,organizational unit 65463,0.0,22.00591041345208,UNKNOWN,request for payment number 156138
2232,Request For Payment FINAL_APPROVED by SUPERVISOR,17.424069284510725,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65463,0.0,22.00591041345208,UNKNOWN,request for payment number 156138
2232,Request Payment,17.42578531788417,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65463,0.0,22.00591041345208,UNKNOWN,request for payment number 156138
2232,,,,,,,,,,,
2233,Request For Payment SUBMITTED by EMPLOYEE,17.42365714755121,STAFF MEMBER,EMPLOYEE,project 147843,UNKNOWN,organizational unit 65462,0.0,56.786409689092935,UNKNOWN,request for payment number 160064
2233,Request For Payment REJECTED by ADMINISTRATION,17.423657391469465,STAFF MEMBER,ADMINISTRATION,project 147843,UNKNOWN,organizational unit 65462,0.0,56.786409689092935,UNKNOWN,request for payment number 160064
2233,Request For Payment REJECTED by EMPLOYEE,17.460418714747284,STAFF MEMBER,EMPLOYEE,project 147843,UNKNOWN,organizational unit 65462,0.0,56.786409689092935,UNKNOWN,request for payment number 160064
2233,,,,,,,,,,,
2233,,,,,,,,,,,
2233,,,,,,,,,,,
2233,Request For Payment FINAL_APPROVED by SUPERVISOR,17.476341864722784,STAFF MEMBER,SUPERVISOR,project 147843,UNKNOWN,organizational unit 65462,0.0,56.786409689092935,UNKNOWN,request for payment number 160064
2233,Request Payment,17.478110485380437,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65462,0.0,56.786409689092935,UNKNOWN,request for payment number 160064
2233,,,,,,,,,,,
2234,Request For Payment SUBMITTED by EMPLOYEE,17.423669614408006,STAFF MEMBER,EMPLOYEE,project 148052,UNKNOWN,organizational unit 65454,0.0,10.044722531045544,UNKNOWN,request for payment number 154104
2234,Request For Payment APPROVED by ADMINISTRATION,17.423670102238372,STAFF MEMBER,ADMINISTRATION,project 148052,UNKNOWN,organizational unit 65454,0.0,10.044722531045544,UNKNOWN,request for payment number 154104
2234,,,,,,,,,,,
2234,,,,,,,,,,,
2234,,,,,,,,,,,
2235,,,,,,,,,,,
2235,Request For Payment APPROVED by ADMINISTRATION,17.42379747202455,STAFF MEMBER,ADMINISTRATION,project 147556,task 14416,organizational unit 65454,0.0,21.75236702192346,activity 505,request for payment number 157522
2235,Request For Payment APPROVED by BUDGET OWNER,17.423842887624584,STAFF MEMBER,BUDGET OWNER,project 147556,task 14416,organizational unit 65454,0.0,21.75236702192346,activity 505,request for payment number 157522
2235,,,,,,,,,,,
2235,,,,,,,,,,,
2235,,,,,,,,,,,
2236,,,,,,,,,,,
2236,Request For Payment REJECTED by ADMINISTRATION,17.42387973886294,STAFF MEMBER,ADMINISTRATION,project 147556,UNKNOWN,organizational unit 65462,0.0,89.06599324963986,UNKNOWN,request for payment number 154546
2236,,,,,,,,,,,
2236,,,,,,,,,,,
2236,,,,,,,,,,,
2236,,,,,,,,,,,
2236,Request For Payment FINAL_APPROVED by SUPERVISOR,17.5322879941736,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65462,0.0,89.06599324963986,UNKNOWN,request for payment number 154546
2236,,,,,,,,,,,
2236,,,,,,,,,,,
2237,Request For Payment SUBMITTED by EMPLOYEE,17.423928402094017,STAFF MEMBER,EMPLOYEE,project 147582,task 33176,organizational unit 65454,0.0,72.87663297773874,activity 505,request for payment number 157571
2237,Request For Payment APPROVED by ADMINISTRATION,17.42392880851415,STAFF MEMBER,ADMINISTRATION,project 147582,task 33176,organizational unit 65454,0.0,72.87663297773874,activity 505,request for payment number 157571
2237,Request For Payment FINAL_APPROVED by SUPERVISOR,17.423976764930067,STAFF MEMBER,SUPERVISOR,project 147582,task 33176,organizational unit 65454,0.0,72.87663297773874,activity 505,request for payment number 157571
2237,Request Payment,17.425797623017345,SYSTEM,UNDEFINED,project 147582,task 33176,organizational unit 65454,0.0,72.87663297773874,activity 505,request for payment number 157571
2237,Payment Handled,17.431325622126188,SYSTEM,UNDEFINED,project 147582,task 33176,organizational unit 65454,0.0,72.87663297773874,activity 505,request for payment number 157571
2238,,,,,,,,,,,
2238,Request For Payment APPROVED by ADMINISTRATION,17.42396302849681,STAFF MEMBER,ADMINISTRATION,project 503,UNKNOWN,organizational unit 65469,0.0,116.88803545431313,UNKNOWN,request for payment number 156143
2238,Request For Payment FINAL_APPROVED by SUPERVISOR,17.42403116693849,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65469,0.0,116.88803545431313,UNKNOWN,request for payment number 156143
2238,,,,,,,,,,,
2238,Payment Handled,17.431325622126188,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65469,0.0,116.88803545431313,UNKNOWN,request for payment number 156143
2239,,,,,,,,,,,
2239,Request For Payment APPROVED by ADMINISTRATION,17.42402095324126,STAFF MEMBER,ADMINISTRATION,project 147860,UNKNOWN,organizational unit 65469,0.0,984.3917313249482,UNKNOWN,request for payment number 154555
2239,,,,,,,,,,,
2239,,,,,,,,,,,
2239,,,,,,,,,,,
2240,Request For Payment SUBMITTED by EMPLOYEE,17.424085836891688,STAFF MEMBER,EMPLOYEE,project 147572,UNKNOWN,organizational unit 65462,0.0,42.42623643841007,UNKNOWN,request for payment number 157113
2240,Request For Payment APPROVED by ADMINISTRATION,17.42408629742865,STAFF MEMBER,ADMINISTRATION,project 147572,UNKNOWN,organizational unit 65462,0.0,42.42623643841007,UNKNOWN,request for payment number 157113
2240,Request For Payment FINAL_APPROVED by SUPERVISOR,17.46042984342801,STAFF MEMBER,SUPERVISOR,project 147572,UNKNOWN,organizational unit 65462,0.0,42.42623643841007,UNKNOWN,request for payment number 157113
2240,,,,,,,,,,,
2240,Payment Handled,17.47897004502971,SYSTEM,UNDEFINED,project 147572,UNKNOWN,organizational unit 65462,0.0,42.42623643841007,UNKNOWN,request for payment number 157113
2241,,,,,,,,,,,
2241,,,,,,,,,,,
2241,Request For Payment APPROVED by BUDGET OWNER,17.424130291275695,STAFF MEMBER,BUDGET OWNER,project 147556,UNKNOWN,organizational unit 65468,0.0,155.59841589213823,UNKNOWN,request for payment number 157132
2241,Request For Payment FINAL_APPROVED by SUPERVISOR,17.42600600300325,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65468,0.0,155.59841589213823,UNKNOWN,request for payment number 157132
2241,,,,,,,,,,,
2241,,,,,,,,,,,
2242,Request For Payment SUBMITTED by EMPLOYEE,17.424115690084147,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65469,0.0,1461.707256862743,UNKNOWN,UNKNOWN
2242,Request For Payment REJECTED by ADMINISTRATION,17.42414210210212,STAFF MEMBER,ADMINISTRATION,UNKNOWN,UNKNOWN,organizational unit 65469,0.0,1461.707256862743,UNKNOWN,UNKNOWN
2242,,,,,,,,,,,
2243,,,,,,,,,,,
2243,,,,,,,,,,,
2243,Request For Payment FINAL_APPROVED by SUPERVISOR,17.42589732957807,STAFF MEMBER,SUPERVISOR,project 147620,UNKNOWN,organizational unit 65482,0.0,20.704752368284225,UNKNOWN,request for payment number 154560
2243,,,,,,,,,,,
2243,Payment Handled,17.44746073374942,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65482,0.0,20.704752368284225,UNKNOWN,request for payment number 154560
2244,,,,,,,,,,,
2244,,,,,,,,,,,
2244,,,,,,,,,,,
2244,Request Payment,17.431202919630742,SYSTEM,UNDEFINED,project 147908,UNKNOWN,organizational unit 65470,0.0,173.1218513561542,UNKNOWN,request for payment number 154565
2244,Payment Handled,17.440577014351533,SYSTEM,UNDEFINED,project 147908,UNKNOWN,organizational unit 65470,0.0,173.1218513561542,UNKNOWN,request for payment number 154565
2245,Request For Payment SUBMITTED by EMPLOYEE,17.424193163358886,STAFF MEMBER,EMPLOYEE,project 148982,task 9430,organizational unit 65475,0.0,115.01050036638412,activity 505,request for payment number 153719
2245,,,,,,,,,,,
2245,,,,,,,,,,,
2245,Request Payment,17.430626915063606,SYSTEM,UNDEFINED,project 148982,task 9430,organizational unit 65475,0.0,115.01050036638412,activity 505,request for payment number 153719
2245,,,,,,,,,,,
2246,,,,,,,,,,,
2246,,,,,,,,,,,
2246,,,,,,,,,,,
2246,Request Payment,17.444301070197156,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65482,0.0,94.1026252218668,UNKNOWN,request for payment number 156148
2246,,,,,,,,,,,
2247,,,,,,,,,,,request for payment number 157138
2247,,,,,,,,,,,request for payment number 157138
2247,,,,,,,,,,,request for payment number 157138
2247,,,,,,,,,,,request for payment number 157138
2247,,,,,,,,,,,request for payment number 157138
2248,Request For Payment SUBMITTED by EMPLOYEE,17.42584454339943,STAFF MEMBER,EMPLOYEE,project 147572,UNKNOWN,organizational unit 65461,0.0,76.55781680949433,UNKNOWN,request for payment number 156153
2248,Request For Payment APPROVED by ADMINISTRATION,17.425844732699105,STAFF MEMBER,ADMINISTRATION,project 147572,UNKNOWN,organizational unit 65461,0.0,76.55781680949433,UNKNOWN,request for payment number 156153
2248,Request For Payment FINAL_APPROVED by SUPERVISOR,17.426432984111827,STAFF MEMBER,SUPERVISOR,project 147572,UNKNOWN,organizational unit 65461,0.0,76.55781680949433,UNKNOWN,request for payment number 156153
2248,,,,,,,,,,,
2248,Payment Handled,17.440577014351533,SYSTEM,UNDEFINED,project 147572,UNKNOWN,organizational unit 65461,0.0,76.55781680949433,UNKNOWN,request for payment number 156153
2249,Request For Payment SUBMITTED by EMPLOYEE,17.425890974832168,STAFF MEMBER,EMPLOYEE,project 147649,UNKNOWN,organizational unit 65458,0.0,72.11676706212327,UNKNOWN,request for payment number 160073
2249,,,,,,,,,,,
2249,Request For Payment APPROVED by BUDGET OWNER,17.42592545222407,STAFF MEMBER,BUDGET OWNER,project 147649,UNKNOWN,organizational unit 65458,0.0,72.11676706212327,UNKNOWN,request for payment number 160073
2249,Request For Payment FINAL_APPROVED by SUPERVISOR,17.44170292264941,STAFF MEMBER,SUPERVISOR,project 147649,UNKNOWN,organizational unit 65458,0.0,72.11676706212327,UNKNOWN,request for payment number 160073
2249,,,,,,,,,,,
2249,,,,,,,,,,,
2250,Request For Payment SUBMITTED by EMPLOYEE,17.425920314492018,STAFF MEMBER,EMPLOYEE,project 147582,UNKNOWN,organizational unit 65458,0.0,41.06643069290229,UNKNOWN,request for payment number 156158
2250,Request For Payment APPROVED by ADMINISTRATION,17.425921314999805,STAFF MEMBER,ADMINISTRATION,project 147582,UNKNOWN,organizational unit 65458,0.0,41.06643069290229,UNKNOWN,request for payment number 156158
2250,,,,,,,,,,,
2250,,,,,,,,,,,
2250,,,,,,,,,,,
2250,,,,,,,,,,,
2251,Request For Payment SUBMITTED by EMPLOYEE,17.42592220734374,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65465,0.0,23.84782700909744,UNKNOWN,request for payment number 157143
2251,,,,,,,,,,,
2251,,,,,,,,,,,
2251,Request For Payment FINAL_APPROVED by SUPERVISOR,17.44170292264941,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65465,0.0,23.84782700909744,UNKNOWN,request for payment number 157143
2251,,,,,,,,,,,
2251,Payment Handled,17.47897004502971,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65465,0.0,23.84782700909744,UNKNOWN,request for payment number 157143
2252,Request For Payment SUBMITTED by EMPLOYEE,17.425931833791335,STAFF MEMBER,EMPLOYEE,project 147531,UNKNOWN,organizational unit 65463,0.0,35.18335516392406,UNKNOWN,request for payment number 157149
2252,,,,,,,,,,,
2252,,,,,,,,,,,
2252,,,,,,,,,,,
2252,Payment Handled,17.431325622126188,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65463,0.0,35.18335516392406,UNKNOWN,request for payment number 157149
2253,,,,,,,,,,,
2253,Request For Payment REJECTED by ADMINISTRATION,17.425956413261012,STAFF MEMBER,ADMINISTRATION,project 503,task 59623,organizational unit 65462,0.0,854.9843913882197,activity 505,request for payment number 168984
2253,Request For Payment REJECTED by EMPLOYEE,17.46043148920831,STAFF MEMBER,EMPLOYEE,project 503,task 59623,organizational unit 65462,0.0,854.9843913882197,activity 505,request for payment number 168984
2253,,,,,,,,,,,
2253,Request For Payment APPROVED by ADMINISTRATION,17.460513539678068,STAFF MEMBER,ADMINISTRATION,project 503,task 59623,organizational unit 65462,0.0,854.9843913882197,activity 505,request for payment number 168984
2253,Request For Payment FINAL_APPROVED by SUPERVISOR,17.460526051717803,STAFF MEMBER,SUPERVISOR,project 503,task 59623,organizational unit 65462,0.0,854.9843913882197,activity 505,request for payment number 168984
2253,,,,,,,,,,,
2253,,,,,,,,,,,
2254,Request For Payment SUBMITTED by EMPLOYEE,17.425957981567507,STAFF MEMBER,EMPLOYEE,project 148681,UNKNOWN,organizational unit 65488,0.0,40.93217991603471,UNKNOWN,request for payment number 157528
2254,,,,,,,,,,,
2254,,,,,,,,,,,
2254,,,,,,,,,,,
2254,,,,,,,,,,,
2255,,,,,,,,,,,
2255,Request For Payment APPROVED by ADMINISTRATION,17.42598918494749,STAFF MEMBER,ADMINISTRATION,project 147531,task 148121,organizational unit 65458,0.0,176.9809068285755,activity 505,request for payment number 157154
2255,Request For Payment APPROVED by BUDGET OWNER,17.42842957517066,STAFF MEMBER,BUDGET OWNER,project 147531,task 148121,organizational unit 65458,0.0,176.9809068285755,activity 505,request for payment number 157154
2255,,,,,,,,,,,
2255,Request Payment,17.43288479980441,SYSTEM,UNDEFINED,project 147531,task 148121,organizational unit 65458,0.0,176.9809068285755,activity 505,request for payment number 157154
2255,,,,,,,,,,,
2256,Request For Payment SUBMITTED by EMPLOYEE,17.425974178244157,STAFF MEMBER,EMPLOYEE,project 147531,UNKNOWN,organizational unit 65463,0.0,306.2303887898823,UNKNOWN,request for payment number 154109
2256,,,,,,,,,,,
2256,Request For Payment FINAL_APPROVED by SUPERVISOR,17.426076381605412,STAFF MEMBER,SUPERVISOR,project 147531,UNKNOWN,organizational unit 65463,0.0,306.2303887898823,UNKNOWN,request for payment number 154109
2256,Request Payment,17.427142593940104,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65463,0.0,306.2303887898823,UNKNOWN,request for payment number 154109
2256,,,,,,,,,,,
2257,,,,,,,,,,,
2257,,,,,,,,,,,
2257,Request For Payment FINAL_APPROVED by SUPERVISOR,17.426077517139642,STAFF MEMBER,SUPERVISOR,project 147531,UNKNOWN,organizational unit 65463,0.0,180.9543206485668,UNKNOWN,request for payment number 157160
2257,Request Payment,17.427141243552526,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65463,0.0,180.9543206485668,UNKNOWN,request for payment number 157160
2257,,,,,,,,,,,
2258,,,,,,,,,,,
2258,,,,,,,,,,,
2258,,,,,,,,,,,
2258,,,,,,,,,,,
2258,Request Payment,17.45622261644819,SYSTEM,UNDEFINED,project 155960,UNKNOWN,organizational unit 65482,0.0,1563.96050431694,UNKNOWN,request for payment number 156164
2258,,,,,,,,,,,
2259,Request For Payment SUBMITTED by EMPLOYEE,17.426167733916937,STAFF MEMBER,EMPLOYEE,project 147649,UNKNOWN,organizational unit 65458,0.0,64.07582116764549,UNKNOWN,request for payment number 156170
2259,,,,,,,,,,,
2259,,,,,,,,,,,
2259,,,,,,,,,,,
2259,Payment Handled,17.440577014351533,SYSTEM,UNDEFINED,project 147649,UNKNOWN,organizational unit 65458,0.0,64.07582116764549,UNKNOWN,request for payment number 156170
