CaseID,Activity,time:timestamp,org:resource,org:role,case:Project,case:Task,case:OrganizationalEntity,case:Cost Type,case:RequestedAmount,case:Activity,case:RfpNumber
394,Request Payment,16.472943236293855,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65457,0,51.8355747022549,UNKNOWN,request for payment number 147684
394,Payment Handled,16.492746643248438,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65457,0,51.8355747022549,UNKNOWN,request for payment number 147684
395,Request For Payment SUBMITTED by EMPLOYEE,16.403954737781053,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65463,0,460.89001284125504,UNKNOWN,request for payment number 149763
395,Request For Payment APPROVED by PRE_APPROVER,16.40395533887566,STAFF MEMBER,PRE_APPROVER,project 503,UNKNOWN,organizational unit 65463,0,460.89001284125504,UNKNOWN,request for payment number 149763
395,Request For Payment FINAL_APPROVED by SUPERVISOR,16.404124006774193,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65463,0,460.89001284125504,UNKNOWN,request for payment number 149763
395,Request Payment,16.411271554645314,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65463,0,460.89001284125504,UNKNOWN,request for payment number 149763
395,Payment Handled,16.425171075788256,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65463,0,460.89001284125504,UNKNOWN,request for payment number 149763
396,Request For Payment SUBMITTED by EMPLOYEE,16.404454948929562,STAFF MEMBER,EMPLOYEE,project 147649,task 82614,organizational unit 65463,0,831.8540851317356,activity 505,request for payment number 148201
396,Request For Payment APPROVED by PRE_APPROVER,16.40445524932661,STAFF MEMBER,PRE_APPROVER,project 147649,task 82614,organizational unit 65463,0,831.8540851317356,activity 505,request for payment number 148201
396,Request For Payment FINAL_APPROVED by SUPERVISOR,16.404494300174726,STAFF MEMBER,SUPERVISOR,project 147649,task 82614,organizational unit 65463,0,831.8540851317356,activity 505,request for payment number 148201
396,Request Payment,16.411172197038407,SYSTEM,UNDEFINED,project 147649,task 82614,organizational unit 65463,0,831.8540851317356,activity 505,request for payment number 148201
396,Payment Handled,16.425171075788256,SYSTEM,UNDEFINED,project 147649,task 82614,organizational unit 65463,0,831.8540851317356,activity 505,request for payment number 148201
397,Request For Payment SUBMITTED by EMPLOYEE,16.404464035900396,STAFF MEMBER,EMPLOYEE,project 149147,task 82614,organizational unit 65463,0,95.2412648194306,activity 505,request for payment number 149768
397,Request For Payment APPROVED by PRE_APPROVER,16.40446448649184,STAFF MEMBER,PRE_APPROVER,project 149147,task 82614,organizational unit 65463,0,95.2412648194306,activity 505,request for payment number 149768
397,Request For Payment FINAL_APPROVED by SUPERVISOR,16.404490695544936,STAFF MEMBER,SUPERVISOR,project 149147,task 82614,organizational unit 65463,0,95.2412648194306,activity 505,request for payment number 149768
397,Request Payment,16.41110916100598,SYSTEM,UNDEFINED,project 149147,task 82614,organizational unit 65463,0,95.2412648194306,activity 505,request for payment number 149768
397,Payment Handled,16.425171075788256,SYSTEM,UNDEFINED,project 149147,task 82614,organizational unit 65463,0,95.2412648194306,activity 505,request for payment number 149768
398,Request For Payment SUBMITTED by EMPLOYEE,16.404485063284884,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65458,0,86.96039256691121,UNKNOWN,request for payment number 147798
398,Request For Payment FINAL_APPROVED by SUPERVISOR,16.404511271798697,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65458,0,86.96039256691121,UNKNOWN,request for payment number 147798
398,Request Payment,16.424361593617604,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0,86.96039256691121,UNKNOWN,request for payment number 147798
398,Payment Handled,16.450275760997187,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0,86.96039256691121,UNKNOWN,request for payment number 147798
399,Request For Payment SUBMITTED by EMPLOYEE,16.404837506544716,STAFF MEMBER,EMPLOYEE,project 147582,UNKNOWN,organizational unit 65458,0,77.1901174405434,UNKNOWN,request for payment number 149773
399,Request For Payment FINAL_APPROVED by SUPERVISOR,16.404840209080845,STAFF MEMBER,SUPERVISOR,project 147582,UNKNOWN,organizational unit 65458,0,77.1901174405434,UNKNOWN,request for payment number 149773
399,Request Payment,16.430189345306772,SYSTEM,UNDEFINED,project 147582,UNKNOWN,organizational unit 65458,0,77.1901174405434,UNKNOWN,request for payment number 149773
399,Payment Handled,16.450275760997187,SYSTEM,UNDEFINED,project 147582,UNKNOWN,organizational unit 65458,0,77.1901174405434,UNKNOWN,request for payment number 149773
400,Request For Payment SUBMITTED by EMPLOYEE,16.41045857610589,STAFF MEMBER,EMPLOYEE,project 147620,UNKNOWN,organizational unit 65460,0,47.71801262821016,UNKNOWN,request for payment number 149652
400,Request For Payment FINAL_APPROVED by SUPERVISOR,16.41045924795347,STAFF MEMBER,SUPERVISOR,project 147620,UNKNOWN,organizational unit 65460,0,47.71801262821016,UNKNOWN,request for payment number 149652
400,Request Payment,16.571285784748696,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65460,0,47.71801262821016,UNKNOWN,request for payment number 149652
400,Payment Handled,16.588950605224056,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65460,0,47.71801262821016,UNKNOWN,request for payment number 149652
401,Request For Payment SUBMITTED by EMPLOYEE,16.41152721337065,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65467,0,53.03477332914161,UNKNOWN,request for payment number 149656
401,Request For Payment APPROVED by PRE_APPROVER,16.41179503303537,STAFF MEMBER,PRE_APPROVER,project 147546,UNKNOWN,organizational unit 65467,0,53.03477332914161,UNKNOWN,request for payment number 149656
401,Request For Payment FINAL_APPROVED by SUPERVISOR,16.453301443120036,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65467,0,53.03477332914161,UNKNOWN,request for payment number 149656
401,Request Payment,16.468391964620537,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65467,0,53.03477332914161,UNKNOWN,request for payment number 149656
401,Payment Handled,16.492746643248438,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65467,0,53.03477332914161,UNKNOWN,request for payment number 149656
402,Request For Payment SUBMITTED by EMPLOYEE,16.41154533372267,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65458,0,22.970454780146024,UNKNOWN,request for payment number 147802
402,Request For Payment FINAL_APPROVED by SUPERVISOR,16.411549658696426,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65458,0,22.970454780146024,UNKNOWN,request for payment number 147802
402,Request Payment,16.456244267383692,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0,22.970454780146024,UNKNOWN,request for payment number 147802
402,Payment Handled,16.492746643248438,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0,22.970454780146024,UNKNOWN,request for payment number 147802
403,Request For Payment SUBMITTED by EMPLOYEE,16.41825594556097,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65458,0,31.324630285385084,UNKNOWN,request for payment number 147806
403,Request For Payment FINAL_APPROVED by SUPERVISOR,16.61427603481305,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65458,0,31.324630285385084,UNKNOWN,request for payment number 147806
403,Request Payment,16.751539057466356,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0,31.324630285385084,UNKNOWN,request for payment number 147806
403,Payment Handled,16.761928262372574,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0,31.324630285385084,UNKNOWN,request for payment number 147806
404,Request For Payment SUBMITTED by EMPLOYEE,16.41826594495397,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65458,0,145.13745365561755,UNKNOWN,request for payment number 147810
404,Request For Payment FINAL_APPROVED by SUPERVISOR,16.61427603481305,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65458,0,145.13745365561755,UNKNOWN,request for payment number 147810
404,Request Payment,16.75153629750522,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0,145.13745365561755,UNKNOWN,request for payment number 147810
404,Payment Handled,16.761928262372574,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0,145.13745365561755,UNKNOWN,request for payment number 147810
405,Request For Payment SUBMITTED by EMPLOYEE,16.422925801093232,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65458,0,123.72058953535992,UNKNOWN,request for payment number 149823
405,Request For Payment FINAL_APPROVED by SUPERVISOR,16.422949097877154,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65458,0,123.72058953535992,UNKNOWN,request for payment number 149823
405,Request Payment,16.424357912656784,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0,123.72058953535992,UNKNOWN,request for payment number 149823
405,Payment Handled,16.450275760997187,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0,123.72058953535992,UNKNOWN,request for payment number 149823
406,Request For Payment SUBMITTED by EMPLOYEE,16.4232157189316,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65458,0,99.23924529043047,UNKNOWN,request for payment number 147814
406,Request For Payment FINAL_APPROVED by SUPERVISOR,16.423217045593496,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65458,0,99.23924529043047,UNKNOWN,request for payment number 147814
406,Request Payment,16.448081611383678,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0,99.23924529043047,UNKNOWN,request for payment number 147814
406,Payment Handled,16.468698859159804,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0,99.23924529043047,UNKNOWN,request for payment number 147814
407,Request For Payment SUBMITTED by EMPLOYEE,16.4246332111347,STAFF MEMBER,EMPLOYEE,project 147582,UNKNOWN,organizational unit 65458,0,108.61275299518508,UNKNOWN,request for payment number 149827
407,Request For Payment FINAL_APPROVED by SUPERVISOR,16.424636817483478,STAFF MEMBER,SUPERVISOR,project 147582,UNKNOWN,organizational unit 65458,0,108.61275299518508,UNKNOWN,request for payment number 149827
407,Request Payment,16.448078519963442,SYSTEM,UNDEFINED,project 147582,UNKNOWN,organizational unit 65458,0,108.61275299518508,UNKNOWN,request for payment number 149827
407,Payment Handled,16.468698859159804,SYSTEM,UNDEFINED,project 147582,UNKNOWN,organizational unit 65458,0,108.61275299518508,UNKNOWN,request for payment number 149827
408,Request For Payment SUBMITTED by EMPLOYEE,16.425828261150418,STAFF MEMBER,EMPLOYEE,project 147531,UNKNOWN,organizational unit 65458,0,13.664774463610526,UNKNOWN,request for payment number 148206
408,Request For Payment APPROVED by PRE_APPROVER,16.425828996262002,STAFF MEMBER,PRE_APPROVER,project 147531,UNKNOWN,organizational unit 65458,0,13.664774463610526,UNKNOWN,request for payment number 148206
408,Request For Payment FINAL_APPROVED by SUPERVISOR,16.448383014910682,STAFF MEMBER,SUPERVISOR,project 147531,UNKNOWN,organizational unit 65458,0,13.664774463610526,UNKNOWN,request for payment number 148206
408,Request For Payment REJECTED by MISSING,16.448608738496404,STAFF MEMBER,MISSING,project 147531,UNKNOWN,organizational unit 65458,0,13.664774463610526,UNKNOWN,request for payment number 148206
408,Request For Payment SUBMITTED by EMPLOYEE,16.450126467631247,STAFF MEMBER,EMPLOYEE,project 147531,UNKNOWN,organizational unit 65458,0,13.664774463610526,UNKNOWN,request for payment number 148206
408,Request For Payment APPROVED by PRE_APPROVER,16.454529743994932,STAFF MEMBER,PRE_APPROVER,project 147531,UNKNOWN,organizational unit 65458,0,13.664774463610526,UNKNOWN,request for payment number 148206
408,Request For Payment FINAL_APPROVED by SUPERVISOR,16.454549673127936,STAFF MEMBER,SUPERVISOR,project 147531,UNKNOWN,organizational unit 65458,0,13.664774463610526,UNKNOWN,request for payment number 148206
408,Request Payment,16.45456210184851,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65458,0,13.664774463610526,UNKNOWN,request for payment number 148206
408,Payment Handled,16.468698859159804,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65458,0,13.664774463610526,UNKNOWN,request for payment number 148206
409,Request For Payment SUBMITTED by EMPLOYEE,16.42585766519224,STAFF MEMBER,EMPLOYEE,project 147551,UNKNOWN,organizational unit 65458,0,59.62810675030048,UNKNOWN,request for payment number 149864
409,Request For Payment APPROVED by PRE_APPROVER,16.42586214923264,STAFF MEMBER,PRE_APPROVER,project 147551,UNKNOWN,organizational unit 65458,0,59.62810675030048,UNKNOWN,request for payment number 149864
409,Request For Payment FINAL_APPROVED by SUPERVISOR,16.44838085875685,STAFF MEMBER,SUPERVISOR,project 147551,UNKNOWN,organizational unit 65458,0,59.62810675030048,UNKNOWN,request for payment number 149864
409,Request Payment,16.44856052229639,SYSTEM,UNDEFINED,project 147551,UNKNOWN,organizational unit 65458,0,59.62810675030048,UNKNOWN,request for payment number 149864
409,Payment Handled,16.468698859159804,SYSTEM,UNDEFINED,project 147551,UNKNOWN,organizational unit 65458,0,59.62810675030048,UNKNOWN,request for payment number 149864
410,Request For Payment SUBMITTED by EMPLOYEE,16.42974761148338,STAFF MEMBER,EMPLOYEE,project 147531,UNKNOWN,organizational unit 65458,0,43.76523230848469,UNKNOWN,request for payment number 149697
410,Request For Payment APPROVED by PRE_APPROVER,16.429747831154256,STAFF MEMBER,PRE_APPROVER,project 147531,UNKNOWN,organizational unit 65458,0,43.76523230848469,UNKNOWN,request for payment number 149697
410,Request For Payment FINAL_APPROVED by SUPERVISOR,16.448376833923916,STAFF MEMBER,SUPERVISOR,project 147531,UNKNOWN,organizational unit 65458,0,43.76523230848469,UNKNOWN,request for payment number 149697
410,Request Payment,16.448557360497134,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65458,0,43.76523230848469,UNKNOWN,request for payment number 149697
410,Payment Handled,16.468698859159804,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65458,0,43.76523230848469,UNKNOWN,request for payment number 149697
411,Request For Payment SUBMITTED by EMPLOYEE,16.430439262346958,STAFF MEMBER,EMPLOYEE,project 147531,task 75545,organizational unit 65463,0,67.35099417094034,activity 505,request for payment number 149869
411,Request For Payment FINAL_APPROVED by SUPERVISOR,16.43044175022605,STAFF MEMBER,SUPERVISOR,project 147531,task 75545,organizational unit 65463,0,67.35099417094034,activity 505,request for payment number 149869
411,Request Payment,16.49698356009157,SYSTEM,UNDEFINED,project 147531,task 75545,organizational unit 65463,0,67.35099417094034,activity 505,request for payment number 149869
411,Payment Handled,16.510408377783968,SYSTEM,UNDEFINED,project 147531,task 75545,organizational unit 65463,0,67.35099417094034,activity 505,request for payment number 149869
412,Request For Payment SUBMITTED by EMPLOYEE,16.431548096471367,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65458,0,27.47476647633122,UNKNOWN,request for payment number 148249
412,Request For Payment FINAL_APPROVED by SUPERVISOR,16.431551751060372,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65458,0,27.47476647633122,UNKNOWN,request for payment number 148249
412,Request Payment,16.44933098462337,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0,27.47476647633122,UNKNOWN,request for payment number 148249
412,Payment Handled,16.468698859159804,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0,27.47476647633122,UNKNOWN,request for payment number 148249
413,Request For Payment SUBMITTED by EMPLOYEE,16.448344419053825,STAFF MEMBER,EMPLOYEE,project 147531,UNKNOWN,organizational unit 65463,0,186.522145899292,UNKNOWN,request for payment number 148253
413,Request For Payment FINAL_APPROVED by SUPERVISOR,16.44837489337368,STAFF MEMBER,SUPERVISOR,project 147531,UNKNOWN,organizational unit 65463,0,186.522145899292,UNKNOWN,request for payment number 148253
413,Request Payment,16.497003140099043,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65463,0,186.522145899292,UNKNOWN,request for payment number 148253
413,Payment Handled,16.510408377783968,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65463,0,186.522145899292,UNKNOWN,request for payment number 148253
414,Request For Payment SUBMITTED by EMPLOYEE,16.45001059028589,STAFF MEMBER,EMPLOYEE,project 147531,UNKNOWN,organizational unit 65458,0,51.05943769323213,UNKNOWN,request for payment number 149873
414,Request For Payment APPROVED by PRE_APPROVER,16.450011594853084,STAFF MEMBER,PRE_APPROVER,project 147531,UNKNOWN,organizational unit 65458,0,51.05943769323213,UNKNOWN,request for payment number 149873
414,Request For Payment FINAL_APPROVED by SUPERVISOR,16.45456695900767,STAFF MEMBER,SUPERVISOR,project 147531,UNKNOWN,organizational unit 65458,0,51.05943769323213,UNKNOWN,request for payment number 149873
414,Request Payment,16.456227794885116,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65458,0,51.05943769323213,UNKNOWN,request for payment number 149873
414,Payment Handled,16.468698859159804,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65458,0,51.05943769323213,UNKNOWN,request for payment number 149873
415,Request For Payment SUBMITTED by EMPLOYEE,16.450166931850553,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65457,0,118.1007209590977,UNKNOWN,request for payment number 149702
415,Request For Payment APPROVED by PRE_APPROVER,16.4501677927736,STAFF MEMBER,PRE_APPROVER,project 147546,UNKNOWN,organizational unit 65457,0,118.1007209590977,UNKNOWN,request for payment number 149702
415,Request For Payment FINAL_APPROVED by SUPERVISOR,16.45451452901313,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65457,0,118.1007209590977,UNKNOWN,request for payment number 149702
415,Request Payment,16.460949907668073,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65457,0,118.1007209590977,UNKNOWN,request for payment number 149702
415,Payment Handled,16.492746643248438,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65457,0,118.1007209590977,UNKNOWN,request for payment number 149702
416,Request For Payment SUBMITTED by EMPLOYEE,16.454419662308997,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65458,0,18.50525077353088,UNKNOWN,request for payment number 148257
416,Request For Payment FINAL_APPROVED by SUPERVISOR,16.454422448432343,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65458,0,18.50525077353088,UNKNOWN,request for payment number 148257
416,Request Payment,16.46072524920389,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0,18.50525077353088,UNKNOWN,request for payment number 148257
416,Payment Handled,16.492746643248438,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65458,0,18.50525077353088,UNKNOWN,request for payment number 148257
417,Request For Payment SUBMITTED by EMPLOYEE,16.460184726421705,STAFF MEMBER,EMPLOYEE,project 147531,UNKNOWN,organizational unit 65458,0,888.1653252740178,UNKNOWN,request for payment number 148261
417,Request For Payment FINAL_APPROVED by SUPERVISOR,16.460185578763262,STAFF MEMBER,SUPERVISOR,project 147531,UNKNOWN,organizational unit 65458,0,888.1653252740178,UNKNOWN,request for payment number 148261
417,Request Payment,16.46066916544342,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65458,0,888.1653252740178,UNKNOWN,request for payment number 148261
417,Payment Handled,16.492746643248438,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65458,0,888.1653252740178,UNKNOWN,request for payment number 148261
418,Request For Payment SUBMITTED by EMPLOYEE,16.460202483387373,STAFF MEMBER,EMPLOYEE,project 503,task 148266,organizational unit 65463,0,241.0606115170661,activity 505,request for payment number 148265
418,Request For Payment APPROVED by PRE_APPROVER,16.460382379183947,STAFF MEMBER,PRE_APPROVER,project 503,task 148266,organizational unit 65463,0,241.0606115170661,activity 505,request for payment number 148265
418,Request For Payment FINAL_APPROVED by SUPERVISOR,16.461869097332052,STAFF MEMBER,SUPERVISOR,project 503,task 148266,organizational unit 65463,0,241.0606115170661,activity 505,request for payment number 148265
418,Request Payment,16.49700457777679,SYSTEM,UNDEFINED,project 503,task 148266,organizational unit 65463,0,241.0606115170661,activity 505,request for payment number 148265
418,Payment Handled,16.510408377783968,SYSTEM,UNDEFINED,project 503,task 148266,organizational unit 65463,0,241.0606115170661,activity 505,request for payment number 148265
419,Request For Payment SUBMITTED by EMPLOYEE,16.46042505796107,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65463,0,44.532045933751135,UNKNOWN,request for payment number 148271
419,Request For Payment APPROVED by PRE_APPROVER,16.46043059683688,STAFF MEMBER,PRE_APPROVER,project 147556,UNKNOWN,organizational unit 65463,0,44.532045933751135,UNKNOWN,request for payment number 148271
419,Request For Payment FINAL_APPROVED by SUPERVISOR,16.4677652043473,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65463,0,44.532045933751135,UNKNOWN,request for payment number 148271
419,Request Payment,16.496975002275597,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65463,0,44.532045933751135,UNKNOWN,request for payment number 148271
419,Payment Handled,16.510408377783968,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65463,0,44.532045933751135,UNKNOWN,request for payment number 148271
420,Request For Payment SUBMITTED by EMPLOYEE,16.46048655196429,STAFF MEMBER,EMPLOYEE,project 503,task 149707,organizational unit 65463,0,297.4059579239853,activity 505,UNKNOWN
420,Request For Payment APPROVED by PRE_APPROVER,16.46056245562887,STAFF MEMBER,PRE_APPROVER,project 503,task 149707,organizational unit 65463,0,297.4059579239853,activity 505,UNKNOWN
420,Request For Payment FINAL_APPROVED by SUPERVISOR,16.497744775731405,STAFF MEMBER,SUPERVISOR,project 503,task 149707,organizational unit 65463,0,297.4059579239853,activity 505,UNKNOWN
420,Request For Payment REJECTED by MISSING,16.50840008123298,STAFF MEMBER,MISSING,project 503,task 149707,organizational unit 65463,0,297.4059579239853,activity 505,UNKNOWN
421,Request For Payment SUBMITTED by EMPLOYEE,16.460660717110706,STAFF MEMBER,EMPLOYEE,project 503,task 149707,organizational unit 65463,0,62.79336930645629,activity 505,UNKNOWN
421,Request For Payment APPROVED by PRE_APPROVER,16.46066164004128,STAFF MEMBER,PRE_APPROVER,project 503,task 149707,organizational unit 65463,0,62.79336930645629,activity 505,UNKNOWN
421,Request For Payment FINAL_APPROVED by SUPERVISOR,16.501551795599713,STAFF MEMBER,SUPERVISOR,project 503,task 149707,organizational unit 65463,0,62.79336930645629,activity 505,UNKNOWN
421,Request For Payment REJECTED by MISSING,16.508395478637024,STAFF MEMBER,MISSING,project 503,task 149707,organizational unit 65463,0,62.79336930645629,activity 505,UNKNOWN
422,Request For Payment SUBMITTED by EMPLOYEE,16.460738808223198,STAFF MEMBER,EMPLOYEE,project 147582,UNKNOWN,organizational unit 65458,0,127.81476387308014,UNKNOWN,request for payment number 149713
422,Request For Payment FINAL_APPROVED by SUPERVISOR,16.4607454811809,STAFF MEMBER,SUPERVISOR,project 147582,UNKNOWN,organizational unit 65458,0,127.81476387308014,UNKNOWN,request for payment number 149713
422,Request For Payment REJECTED by MISSING,16.4677431400769,STAFF MEMBER,MISSING,project 147582,UNKNOWN,organizational unit 65458,0,127.81476387308014,UNKNOWN,request for payment number 149713
422,Request For Payment SUBMITTED by EMPLOYEE,16.46782688303176,STAFF MEMBER,EMPLOYEE,project 147582,UNKNOWN,organizational unit 65458,0,127.81476387308014,UNKNOWN,request for payment number 149713
422,Request For Payment FINAL_APPROVED by SUPERVISOR,16.467832803985335,STAFF MEMBER,SUPERVISOR,project 147582,UNKNOWN,organizational unit 65458,0,127.81476387308014,UNKNOWN,request for payment number 149713
422,Request Payment,16.473322767300317,SYSTEM,UNDEFINED,project 147582,UNKNOWN,organizational unit 65458,0,127.81476387308014,UNKNOWN,request for payment number 149713
422,Payment Handled,16.492746643248438,SYSTEM,UNDEFINED,project 147582,UNKNOWN,organizational unit 65458,0,127.81476387308014,UNKNOWN,request for payment number 149713
423,Request For Payment SUBMITTED by EMPLOYEE,16.46177372023843,STAFF MEMBER,EMPLOYEE,project 147572,UNKNOWN,organizational unit 65458,0,130.93304861791543,UNKNOWN,request for payment number 148276
423,Request For Payment FINAL_APPROVED by SUPERVISOR,16.46181598511383,STAFF MEMBER,SUPERVISOR,project 147572,UNKNOWN,organizational unit 65458,0,130.93304861791543,UNKNOWN,request for payment number 148276
423,Request Payment,16.467958122612337,SYSTEM,UNDEFINED,project 147572,UNKNOWN,organizational unit 65458,0,130.93304861791543,UNKNOWN,request for payment number 148276
423,Payment Handled,16.492746643248438,SYSTEM,UNDEFINED,project 147572,UNKNOWN,organizational unit 65458,0,130.93304861791543,UNKNOWN,request for payment number 148276
424,Request For Payment SUBMITTED by EMPLOYEE,16.462016009896015,STAFF MEMBER,EMPLOYEE,project 147649,UNKNOWN,organizational unit 65458,0,98.17980195059462,UNKNOWN,request for payment number 148280
424,Request For Payment APPROVED by PRE_APPROVER,16.46203182014523,STAFF MEMBER,PRE_APPROVER,project 147649,UNKNOWN,organizational unit 65458,0,98.17980195059462,UNKNOWN,request for payment number 148280
424,Request For Payment FINAL_APPROVED by SUPERVISOR,16.491429914625094,STAFF MEMBER,SUPERVISOR,project 147649,UNKNOWN,organizational unit 65458,0,98.17980195059462,UNKNOWN,request for payment number 148280
424,Request Payment,16.49795798740698,SYSTEM,UNDEFINED,project 147649,UNKNOWN,organizational unit 65458,0,98.17980195059462,UNKNOWN,request for payment number 148280
424,Payment Handled,16.510408377783968,SYSTEM,UNDEFINED,project 147649,UNKNOWN,organizational unit 65458,0,98.17980195059462,UNKNOWN,request for payment number 148280
425,Request For Payment SUBMITTED by EMPLOYEE,16.462560716788605,STAFF MEMBER,EMPLOYEE,project 148052,UNKNOWN,organizational unit 65458,0,81.1652970601694,UNKNOWN,request for payment number 148285
425,Request For Payment FINAL_APPROVED by SUPERVISOR,16.462569645100004,STAFF MEMBER,SUPERVISOR,project 148052,UNKNOWN,organizational unit 65458,0,81.1652970601694,UNKNOWN,request for payment number 148285
425,Request Payment,16.46785521870631,SYSTEM,UNDEFINED,project 148052,UNKNOWN,organizational unit 65458,0,81.1652970601694,UNKNOWN,request for payment number 148285
425,Payment Handled,16.492746643248438,SYSTEM,UNDEFINED,project 148052,UNKNOWN,organizational unit 65458,0,81.1652970601694,UNKNOWN,request for payment number 148285
426,Request For Payment SUBMITTED by EMPLOYEE,16.467779655123184,STAFF MEMBER,EMPLOYEE,project 147701,UNKNOWN,organizational unit 65458,0,177.56146445436116,UNKNOWN,request for payment number 147700
426,Request For Payment FINAL_APPROVED by SUPERVISOR,16.467782615744177,STAFF MEMBER,SUPERVISOR,project 147701,UNKNOWN,organizational unit 65458,0,177.56146445436116,UNKNOWN,request for payment number 147700
426,Request Payment,16.497948685568122,SYSTEM,UNDEFINED,project 147701,UNKNOWN,organizational unit 65458,0,177.56146445436116,UNKNOWN,request for payment number 147700
426,Payment Handled,16.510408377783968,SYSTEM,UNDEFINED,project 147701,UNKNOWN,organizational unit 65458,0,177.56146445436116,UNKNOWN,request for payment number 147700
427,Request For Payment SUBMITTED by EMPLOYEE,16.472726236619973,STAFF MEMBER,EMPLOYEE,project 147582,task 149721,organizational unit 65458,0,59.96875042883829,activity 505,request for payment number 149720
427,Request For Payment FINAL_APPROVED by SUPERVISOR,16.472726727622614,STAFF MEMBER,SUPERVISOR,project 147582,task 149721,organizational unit 65458,0,59.96875042883829,activity 505,request for payment number 149720
427,Request Payment,16.49131562787207,SYSTEM,UNDEFINED,project 147582,task 149721,organizational unit 65458,0,59.96875042883829,activity 505,request for payment number 149720
