CaseID,Activity,CompleteTimestamp,REPAIR_IN_TIME_5D,DEVICETYPE,org:resource,CumTimeInterval
4210,NoteWorkshop,2018-09-19 09:09:47,0.0,AB52,L,22447800.0
4210,,,,,,
4210,,,,,,
4210,NoteHotline,2019-01-16 15:21:06,0.0,AB52,L,32751679.0
4211,Creation,2018-09-11 13:42:48,0.0,AB40,E,21772981.0
4211,,,,,,
4211,,,,,,
4211,StockEntry,2018-09-25 00:00:00,0.0,AB40,E,22933213.0
4211,,,,,,
4211,,,,,,
4211,NoteWorkshop,2018-09-25 12:11:28,0.0,AB40,E,22977101.0
4211,,,,,,
4211,,,,,,
4212,Creation,2018-09-11 14:25:13,0.0,AB29,L,21775526.0
4212,,,,,,
4212,,,,,,
4212,Transmission,2018-09-18 08:15:29,0.0,AB29,L,22358142.0
4212,,,,,,
4212,,,,,,
4212,InDelivery,2018-09-25 00:00:00,0.0,AB29,L,22933213.0
4212,,,,,,
4213,Creation,2018-01-23 15:19:20,0.0,AB52,L,1820373.0
4213,,,,,,
4213,,,,,,
4213,InDelivery,2018-02-02 00:00:00,0.0,AB52,L,2629213.0
4213,,,,,,
4214,Creation,2018-09-11 15:41:26,1.0,AB15,G,21780099.0
4214,,,,,,
4214,,,,,,
4214,DeviceReceived,2018-09-13 11:42:38,1.0,AB15,G,21938571.0
4214,,,,,,
4214,,,,,,
4215,Letter,2018-09-11 00:00:00,0.0,AB40,J,21723613.0
4215,,,,,,
4215,,,,,,
4215,NoteWorkshop,2018-09-19 10:24:23,0.0,AB40,J,22452276.0
4215,,,,,,
4215,,,,,,
4215,Approved,2018-09-27 08:27:25,0.0,AB40,J,23136458.0
4215,,,,,,
4215,,,,,,
4216,Letter,2018-09-11 00:00:00,0.0,AB20,J,21723613.0
4216,,,,,,
4216,,,,,,
4216,InDelivery,2018-09-27 00:00:00,0.0,AB20,J,23106013.0
4216,,,,,,
4216,,,,,,
4216,NoteHotline,2018-09-27 12:10:16,0.0,AB20,J,23149829.0
4216,,,,,,
4216,,,,,,
4217,Creation,2018-09-11 08:25:04,0.0,AB62,L,21753917.0
4217,,,,,,
4217,,,,,,
4217,NoteHotline,2018-10-10 15:44:36,0.0,AB62,L,24285889.0
4217,,,,,,
4217,,,,,,
4217,NoteWorkshop,2018-10-26 09:52:06,0.0,AB62,L,25647139.0
4218,Creation,2018-09-12 05:12:04,0.0,AB18,L,21828737.0
4218,,,,,,
4218,,,,,,
4218,Approved,2018-09-19 12:41:21,0.0,AB18,L,22460494.0
4218,,,,,,
4218,,,,,,
4218,Completed,2018-09-24 09:34:34,0.0,AB18,L,22881287.0
4219,Creation,2018-09-12 09:06:58,0.0,AB52,L,21842831.0
4219,,,,,,
4219,,,,,,
4219,NoteHotline,2018-09-17 10:42:19,0.0,AB52,L,22280552.0
4219,,,,,,
4219,,,,,,
4220,Creation,2018-09-12 08:19:59,0.0,AB52,E,21840012.0
4220,,,,,,
4220,,,,,,
4220,Letter,2018-10-23 00:00:00,0.0,AB52,E,25352413.0
4220,,,,,,
4220,,,,,,
4220,InDelivery,2018-10-25 00:00:00,0.0,AB52,E,25525213.0
4220,,,,,,
4221,Letter,2018-01-23 00:00:00,1.0,AB47,J,1765213.0
4221,,,,,,
4221,,,,,,
4221,DeviceReceived,2018-01-25 11:39:36,1.0,AB47,J,1979989.0
4221,,,,,,
4221,,,,,,
4222,Creation,2018-09-12 09:49:25,0.0,AB52,E,21845378.0
4222,,,,,,
4222,,,,,,
4222,StatusRequest,2018-10-31 11:21:02,0.0,AB52,E,26084475.0
4222,,,,,,
4222,,,,,,
4222,InDelivery,2018-11-05 00:00:00,0.0,AB52,E,26475613.0
4222,,,,,,
4222,,,,,,
4222,NoteWorkshop,2018-11-05 11:52:17,0.0,AB52,E,26518350.0
4222,,,,,,
4223,Creation,2018-09-12 10:00:13,1.0,AB47,G,21846026.0
4223,,,,,,
4223,,,,,,
4223,DeviceReceived,2018-09-14 12:22:09,1.0,AB47,G,22027342.0
4223,,,,,,
4223,,,,,,
4224,Creation,2018-09-12 10:19:46,0.0,AB58,E,21847199.0
4224,,,,,,
4224,,,,,,
4224,Letter,2018-10-23 00:00:00,0.0,AB58,E,25352413.0
4224,,,,,,
4224,,,,,,
4224,Completed,2018-10-25 14:05:08,0.0,AB58,E,25575921.0
4225,Creation,2018-09-12 11:14:05,1.0,AB52,L,21850458.0
4225,,,,,,
4225,,,,,,
4225,Transmission,2018-09-19 08:50:56,1.0,AB52,L,22446669.0
4225,,,,,,
4225,,,,,,
4225,Completed,2018-09-19 11:42:25,1.0,AB52,L,22456958.0
4226,Creation,2018-09-12 11:46:06,1.0,AB25,E,21852379.0
4226,,,,,,
4226,,,,,,
4226,DeviceReceived,2018-09-21 11:02:19,1.0,AB25,E,22627352.0
4226,,,,,,
4226,,,,,,
4226,Completed,2018-09-24 11:23:21,1.0,AB25,E,22887814.0
4227,Creation,2018-01-24 11:18:06,0.0,AB49,L,1892299.0
4227,,,,,,
4227,,,,,,
4227,Transmission,2018-02-02 13:38:46,0.0,AB49,L,2678339.0
4227,,,,,,
4227,,,,,,
4227,Approved,2018-02-05 07:55:03,0.0,AB49,L,2916916.0
4227,,,,,,
4228,Creation,2018-09-12 12:41:27,0.0,AB22,J,21855700.0
4228,,,,,,
4228,,,,,,
4228,NoteWorkshop,2018-10-04 11:16:54,0.0,AB22,J,23751427.0
4228,,,,,,
4228,,,,,,
4229,Creation,2018-09-12 09:24:14,0.0,AB52,L,21843867.0
4229,,,,,,
4229,,,,,,
4229,Approved,2018-09-25 08:46:47,0.0,AB52,L,22964820.0
4229,,,,,,
4229,,,,,,
4229,Completed,2018-09-27 13:26:13,0.0,AB52,L,23154386.0
4230,Creation,2018-09-12 09:59:56,1.0,AB56,E,21846009.0
4230,,,,,,
4230,,,,,,
4230,StockEntry,2018-09-19 00:00:00,1.0,AB56,E,22414813.0
4230,,,,,,
4230,,,,,,
4231,Creation,2018-09-12 10:48:46,1.0,AB8,E,21848939.0
4231,,,,,,
4231,,,,,,
4231,StockEntry,2018-09-14 00:00:00,1.0,AB8,E,21982813.0
4231,,,,,,
4231,,,,,,
4231,Completed,2018-09-14 07:49:42,1.0,AB8,E,22010995.0
4232,Creation,2018-09-12 11:06:49,0.0,AB8,E,21850022.0
4232,,,,,,
4232,,,,,,
4232,StockEntry,2018-10-10 00:00:00,0.0,AB8,E,24229213.0
4232,,,,,,
4232,,,,,,
4232,NoteWorkshop,2018-10-10 14:10:45,0.0,AB8,E,24280258.0
4232,,,,,,
4232,,,,,,
4233,Creation,2018-09-12 13:48:04,1.0,AB24,E,21859697.0
4233,,,,,,
4233,,,,,,
4233,StockEntry,2018-09-17 00:00:00,1.0,AB24,E,22242013.0
4233,,,,,,
4233,,,,,,
4233,NoteWorkshop,2018-09-17 08:17:23,1.0,AB24,E,22271856.0
4234,Creation,2018-09-12 14:20:34,1.0,AB41,E,21861647.0
4234,,,,,,
4234,,,,,,
4234,StockEntry,2018-09-18 00:00:00,1.0,AB41,E,22328413.0
4234,,,,,,
4234,,,,,,
4234,Completed,2018-09-18 09:36:35,1.0,AB41,E,22363008.0
4235,Creation,2018-09-12 14:47:24,1.0,AB61,L,21863257.0
4235,,,,,,
4235,,,,,,
4235,Transmission,2018-09-17 15:29:08,1.0,AB61,L,22297761.0
4235,,,,,,
4235,,,,,,
4235,InDelivery,2018-09-18 00:00:00,1.0,AB61,L,22328413.0
4235,,,,,,
4236,Creation,2018-01-24 12:00:30,1.0,AB22,G,1894843.0
4236,,,,,,
4236,,,,,,
4236,NoteWorkshop,2018-02-13 09:53:17,1.0,AB22,G,3615210.0
4236,,,,,,
4237,Creation,2018-09-12 16:31:35,0.0,AB49,E,21869508.0
4237,,,,,,
4237,,,,,,
4237,Letter,2018-10-23 00:00:00,0.0,AB49,E,25352413.0
4237,,,,,,
4237,,,,,,
4237,Completed,2018-10-26 06:56:14,0.0,AB49,E,25636587.0
4238,Creation,2018-09-12 12:10:06,0.0,AB62,E,21853819.0
4238,,,,,,
4238,,,,,,
4238,Letter,2018-10-23 00:00:00,0.0,AB62,E,25352413.0
4238,,,,,,
4238,,,,,,
4238,Completed,2018-10-26 07:23:27,0.0,AB62,E,25638220.0
4239,Letter,2018-09-12 00:00:00,1.0,AB59,,21810013.0
4239,,,,,,
4239,,,,,,
4239,NoteWorkshop,2018-09-12 10:25:35,1.0,AB59,,21847548.0
4239,,,,,,
4239,,,,,,
4239,NoteHotline,2018-09-12 15:02:59,1.0,AB59,,21864192.0
4239,,,,,,
4239,,,,,,
4239,Completed,2018-09-13 09:46:10,1.0,AB59,,21931583.0
4240,Letter,2018-09-12 00:00:00,1.0,AB8,,21810013.0
4240,,,,,,
4240,,,,,,
4240,Creation,2018-09-12 10:45:15,1.0,AB8,,21848728.0
4240,,,,,,
4240,,,,,,
4240,Completed,2018-09-12 13:43:30,1.0,AB8,,21859423.0
4240,,,,,,
4241,Creation,2018-09-12 10:50:55,0.0,AB61,,21849068.0
4241,,,,,,
4241,,,,,,
4241,Letter,2018-10-25 00:00:00,0.0,AB61,,25525213.0
4241,,,,,,
4241,,,,,,
4241,Completed,2018-10-25 07:47:58,0.0,AB61,,25553291.0
4241,,,,,,
4242,Creation,2018-09-12 07:43:25,1.0,AB52,L,21837818.0
4242,,,,,,
4242,,,,,,
4242,InDelivery,2018-09-19 00:00:00,1.0,AB52,L,22414813.0
4242,,,,,,
4242,,,,,,
4243,Creation,2018-09-12 07:55:22,0.0,AB52,L,21838535.0
4243,,,,,,
4243,,,,,,
4243,InDelivery,2018-10-26 00:00:00,0.0,AB52,L,25611613.0
4243,,,,,,
4243,,,,,,
4244,Creation,2018-01-24 12:38:12,0.0,AB8,E,1897105.0
4244,,,,,,
4244,,,,,,
4244,NoteHotline,2018-02-14 10:52:21,0.0,AB8,E,3705154.0
4244,,,,,,
4244,,,,,,
4244,StatusRequest,2018-02-20 09:22:03,0.0,AB8,E,4218136.0
4244,,,,,,
4245,Creation,2018-09-12 09:28:10,0.0,AB8,E,21844103.0
4245,,,,,,
4245,,,,,,
4245,StockEntry,2018-09-17 00:00:00,0.0,AB8,E,22242013.0
4245,,,,,,
4245,,,,,,
4245,InDelivery,2018-12-12 00:00:00,0.0,AB8,E,29672413.0
4246,Creation,2018-09-12 09:52:46,1.0,AB53,E,21845579.0
4246,,,,,,
4246,,,,,,
4246,DeviceReceived,2018-09-14 13:47:34,1.0,AB53,E,22032467.0
4246,,,,,,
4246,,,,,,
4246,NoteWorkshop,2018-09-18 09:47:04,1.0,AB53,E,22363637.0
4246,,,,,,
4247,Creation,2018-09-12 10:27:57,1.0,AB8,E,21847690.0
4247,,,,,,
4247,,,,,,
4247,InDelivery,2018-09-24 00:00:00,1.0,AB8,E,22846813.0
4247,,,,,,
4247,,,,,,
4247,Completed,2019-01-02 09:32:25,1.0,AB8,E,31521158.0
4248,Creation,2018-09-12 10:41:32,0.0,AB59,L,21848505.0
4248,,,,,,
4248,,,,,,
4248,Transmission,2018-09-20 09:52:30,0.0,AB59,L,22536763.0
4248,,,,,,
4248,,,,,,
4248,InDelivery,2018-10-05 00:00:00,0.0,AB59,L,23797213.0
4248,,,,,,
4249,Creation,2018-09-12 10:45:04,0.0,AB61,L,21848717.0
4249,,,,,,
4249,,,,,,
4249,NoteWorkshop,2018-09-26 07:14:27,0.0,AB61,L,23045680.0
4249,,,,,,
4249,,,,,,
4249,Approved,2018-11-06 13:14:13,0.0,AB61,L,26609666.0
4249,,,,,,
4249,,,,,,
4250,Creation,2018-09-12 11:07:22,0.0,AB31,L,21850055.0
4250,,,,,,
4250,,,,,,
4250,NoteHotline,2018-09-21 12:41:48,0.0,AB31,L,22633321.0
4250,,,,,,
4250,,,,,,
4250,Completed,2018-09-24 06:24:12,0.0,AB31,L,22869865.0
4251,Creation,2018-09-12 11:36:31,1.0,AB26,L,21851804.0
4251,,,,,,
4251,,,,,,
4251,InDelivery,2018-09-20 00:00:00,1.0,AB26,L,22501213.0
4251,,,,,,
4251,,,,,,
4251,NoteWorkshop,2018-09-20 09:39:03,1.0,AB26,L,22535956.0
4251,,,,,,
4252,Creation,2018-09-12 12:37:50,1.0,AB52,L,21855483.0
4252,,,,,,
4252,,,,,,
4252,Transmission,2018-09-19 09:19:49,1.0,AB52,L,22448402.0
4252,,,,,,
4252,,,,,,
4252,Completed,2018-09-19 11:22:46,1.0,AB52,L,22455779.0
4253,Creation,2018-01-03 15:20:52,1.0,AB55,L,92465.0
4253,,,,,,
4253,,,,,,
4253,InDelivery,2018-01-10 00:00:00,1.0,AB55,L,642013.0
4253,,,,,,
4254,Letter,2018-01-24 00:00:00,1.0,AB43,,1851613.0
4254,,,,,,
4254,,,,,,
4254,Creation,2018-01-24 09:38:37,1.0,AB43,,1886330.0
4254,,,,,,
4254,,,,,,
4254,Completed,2018-01-24 12:00:42,1.0,AB43,,1894855.0
4255,Creation,2018-09-12 13:08:38,0.0,AB52,L,21857331.0
4255,,,,,,
4255,,,,,,
4255,Approved,2018-10-18 13:43:48,0.0,AB52,L,24969841.0
4255,,,,,,
4255,,,,,,
4255,Completed,2018-10-19 08:15:38,0.0,AB52,L,25036551.0
4256,Creation,2018-09-12 13:44:30,0.0,AB52,E,21859483.0
4256,,,,,,
4256,,,,,,
4256,StockEntry,2018-09-27 00:00:00,0.0,AB52,E,23106013.0
4256,,,,,,
4256,,,,,,
4256,Completed,2018-09-27 09:07:48,0.0,AB52,E,23138881.0
4257,Creation,2018-09-12 14:30:26,1.0,AB62,L,21862239.0
4257,,,,,,
4257,,,,,,
4257,StockEntry,2018-11-20 00:00:00,1.0,AB62,L,27771613.0
4257,,,,,,
4257,,,,,,
4257,NoteWorkshop,2018-11-20 14:02:38,1.0,AB62,L,27822171.0
4257,,,,,,
4258,Creation,2018-09-12 16:50:51,1.0,AB52,L,21870664.0
4258,,,,,,
4258,,,,,,
4258,InDelivery,2018-09-21 00:00:00,1.0,AB52,L,22587613.0
4258,,,,,,
4259,Letter,2018-09-12 00:00:00,0.0,AB59,,21810013.0
4259,,,,,,
4259,,,,,,
4259,NoteHotline,2018-09-12 14:05:19,0.0,AB59,,21860732.0
4259,,,,,,
4259,,,,,,
4259,InDelivery,2018-09-24 00:00:00,0.0,AB59,,22846813.0
4259,,,,,,
4260,Creation,2018-09-12 14:11:03,0.0,AB36,,21861076.0
4260,,,,,,
4260,,,,,,
4260,Letter,2018-09-24 00:00:00,0.0,AB36,,22846813.0
4260,,,,,,
4260,,,,,,
4260,NoteWorkshop,2018-09-25 07:20:07,0.0,AB36,,22959620.0
4260,,,,,,
4261,Creation,2018-09-12 09:17:03,0.0,AB33,E,21843436.0
4261,,,,,,
4261,,,,,,
4261,NoteWorkshop,2018-09-27 11:08:26,0.0,AB33,E,23146119.0
4261,,,,,,
4261,,,,,,
4261,InDelivery,2018-09-28 00:00:00,0.0,AB33,E,23192413.0
4261,,,,,,
4261,,,,,,
4261,NoteHotline,2018-10-05 10:09:53,0.0,AB33,E,23833806.0
4262,Letter,2018-01-24 00:00:00,1.0,AB41,,1851613.0
4262,,,,,,
4262,,,,,,
4262,Creation,2018-01-24 13:17:02,1.0,AB41,,1899435.0
4262,,,,,,
4262,,,,,,
4262,NoteHotline,2018-01-24 13:51:24,1.0,AB41,,1901497.0
4262,,,,,,
4263,Creation,2018-09-12 09:20:48,0.0,AB49,L,21843661.0
4263,,,,,,
4263,,,,,,
4263,Transmission,2018-09-19 09:26:07,0.0,AB49,L,22448780.0
4263,,,,,,
4263,,,,,,
4263,InDelivery,2018-09-24 00:00:00,0.0,AB49,L,22846813.0
4263,,,,,,
4264,Creation,2018-09-12 09:29:28,0.0,AB62,L,21844181.0
4264,,,,,,
4264,,,,,,
4264,NoteHotline,2018-10-29 13:37:22,0.0,AB62,L,25919855.0
4264,,,,,,
4264,,,,,,
4264,Completed,2018-10-30 10:24:33,0.0,AB62,L,25994686.0
4265,Creation,2018-09-12 10:00:53,0.0,AB62,L,21846066.0
4265,,,,,,
4265,,,,,,
4265,Transmission,2018-09-20 13:19:20,0.0,AB62,L,22549173.0
4265,,,,,,
4265,,,,,,
4265,NoteWorkshop,2018-10-27 09:48:15,0.0,AB62,L,25733308.0
4265,,,,,,
4266,Creation,2018-09-12 10:33:32,0.0,AB49,L,21848025.0
4266,,,,,,
4266,,,,,,
4266,Transmission,2018-09-24 11:16:12,0.0,AB49,L,22887385.0
4266,,,,,,
4266,,,,,,
4266,InDelivery,2018-09-25 00:00:00,0.0,AB49,L,22933213.0
4266,,,,,,
4267,Creation,2018-09-12 10:48:24,0.0,AB49,L,21848917.0
4267,,,,,,
4267,,,,,,
4267,NoteWorkshop,2018-09-19 09:25:22,0.0,AB49,L,22448735.0
4267,,,,,,
4267,,,,,,
4267,Completed,2018-10-30 06:32:41,0.0,AB49,L,25980774.0
4268,Creation,2018-09-12 13:35:43,0.0,AB62,L,21858956.0
4268,,,,,,
4268,,,,,,
4268,StatusRequest,2018-10-26 11:02:59,0.0,AB62,L,25651392.0
4268,,,,,,
4268,,,,,,
4268,NoteWorkshop,2018-10-29 06:20:33,0.0,AB62,L,25893646.0
4268,,,,,,
4269,Creation,2018-09-12 14:58:23,0.0,AB62,E,21863916.0
4269,,,,,,
4269,,,,,,
4269,NoteHotline,2018-09-18 14:17:35,0.0,AB62,E,22379868.0
4269,,,,,,
4269,,,,,,
4269,InDelivery,2018-10-25 00:00:00,0.0,AB62,E,25525213.0
4269,,,,,,
4270,Creation,2018-09-12 15:03:02,0.0,AB49,L,21864195.0
4270,,,,,,
4270,,,,,,
4270,Letter,2018-09-18 00:00:00,0.0,AB49,L,22328413.0
4270,,,,,,
4270,,,,,,
4270,Completed,2018-10-27 06:32:39,0.0,AB49,L,25721572.0
4271,Creation,2018-09-12 15:11:05,0.0,AB44,J,21864678.0
4271,,,,,,
4271,,,,,,
4271,Transmission,2018-10-01 11:03:18,0.0,AB44,J,23491411.0
4271,,,,,,
4271,,,,,,
4271,NoteHotline,2018-10-10 16:16:02,0.0,AB44,J,24287775.0
4271,,,,,,
4272,Creation,2018-09-12 15:18:31,1.0,AB65,L,21865124.0
4272,,,,,,
4272,,,,,,
4272,Approved,2018-09-19 14:56:58,1.0,AB65,L,22468631.0
4272,,,,,,
4272,,,,,,
4272,Completed,2018-09-20 06:08:07,1.0,AB65,L,22523300.0
4273,Creation,2018-09-12 15:23:45,1.0,AB49,L,21865438.0
4273,,,,,,
4273,,,,,,
4273,Transmission,2018-09-20 10:14:15,1.0,AB49,L,22538068.0
4273,,,,,,
4273,,,,,,
4273,InDelivery,2018-09-21 00:00:00,1.0,AB49,L,22587613.0
4273,,,,,,
4274,Creation,2018-09-12 16:17:34,1.0,AB28,L,21868667.0
4274,,,,,,
4274,,,,,,
4274,Approved,2018-09-25 13:08:20,1.0,AB28,L,22980513.0
4274,,,,,,
4274,,,,,,
4274,Completed,2018-09-26 09:25:50,1.0,AB28,L,23053563.0
4275,Creation,2018-09-12 16:29:44,0.0,AB59,L,21869397.0
4275,,,,,,
4275,,,,,,
4275,NoteWorkshop,2018-09-20 14:12:39,0.0,AB59,L,22552372.0
4275,,,,,,
4275,,,,,,
4275,StatusRequest,2018-10-30 15:21:19,0.0,AB59,L,26012492.0
4275,,,,,,
4275,,,,,,
4276,Creation,2018-09-12 09:24:36,0.0,AF3,E,21843889.0
4276,,,,,,
4276,,,,,,
4276,NoteHotline,2018-10-10 17:00:50,0.0,AF3,E,24290463.0
4276,,,,,,
4276,,,,,,
4276,NoteWorkshop,2018-10-11 09:50:58,0.0,AF3,E,24351071.0
4276,,,,,,
4277,Creation,2018-09-12 09:51:54,0.0,AB49,L,21845527.0
4277,,,,,,
4277,,,,,,
4277,NoteWorkshop,2018-09-20 09:51:43,0.0,AB49,L,22536716.0
4277,,,,,,
4277,,,,,,
4278,Creation,2018-01-24 08:44:30,1.0,AB41,E,1883083.0
4278,,,,,,
4278,,,,,,
4278,Letter,2018-01-30 00:00:00,1.0,AB41,E,2370013.0
4278,,,,,,
4278,,,,,,
4278,Completed,2018-01-31 07:57:55,1.0,AB41,E,2485088.0
4279,Creation,2018-09-12 10:05:05,1.0,AB20,E,21846318.0
4279,,,,,,
4279,,,,,,
4279,DeviceReceived,2018-09-17 11:40:33,1.0,AB20,E,22284046.0
4279,,,,,,
4279,,,,,,
4279,NoteWorkshop,2018-09-18 11:40:35,1.0,AB20,E,22370448.0
4279,,,,,,
4280,Creation,2018-09-12 10:57:52,0.0,AB62,L,21849485.0
4280,,,,,,
4280,,,,,,
4280,Transmission,2018-09-20 13:19:42,0.0,AB62,L,22549195.0
4280,,,,,,
4280,,,,,,
4280,InDelivery,2018-09-26 00:00:00,0.0,AB62,L,23019613.0
4280,,,,,,
4281,NoteHotline,2018-09-12 08:52:00,0.0,AB62,L,21841933.0
4281,,,,,,
4281,,,,,,
4281,DeviceReceived,2018-09-19 13:19:05,0.0,AB62,L,22462758.0
4281,,,,,,
4281,,,,,,
4281,Completed,2018-10-25 13:12:21,0.0,AB62,L,25572754.0
4282,Creation,2018-09-12 13:31:19,0.0,AB52,E,21858692.0
4282,,,,,,
4282,,,,,,
4282,NoteWorkshop,2018-10-23 16:51:35,0.0,AB52,E,25413108.0
4282,,,,,,
4282,,,,,,
4282,Completed,2018-10-25 16:25:44,0.0,AB52,E,25584357.0
4283,Creation,2018-09-13 09:32:33,1.0,AB65,L,21930766.0
4283,,,,,,
4283,,,,,,
4283,Completed,2018-09-24 09:25:49,1.0,AB65,L,22880762.0
4284,Creation,2018-01-24 09:46:32,1.0,AB44,E,1886805.0
4284,,,,,,
4284,,,,,,
4284,StockEntry,2018-01-30 00:00:00,1.0,AB44,E,2370013.0
4284,,,,,,
4284,,,,,,
4284,Completed,2018-01-30 11:40:20,1.0,AB44,E,2412033.0
4285,Creation,2018-09-13 12:31:12,0.0,AB61,L,21941485.0
4285,,,,,,
4285,,,,,,
4285,Transmission,2018-09-20 08:11:23,0.0,AB61,L,22530696.0
4285,,,,,,
4285,,,,,,
4285,InDelivery,2018-09-24 00:00:00,0.0,AB61,L,22846813.0
4285,,,,,,
4286,Creation,2018-09-13 10:05:14,0.0,AB49,L,21932727.0
4286,,,,,,
4286,,,,,,
4286,Transmission,2018-09-18 12:43:52,0.0,AB49,L,22374245.0
4286,,,,,,
4286,,,,,,
4286,InDelivery,2018-10-01 00:00:00,0.0,AB49,L,23451613.0
4286,,,,,,
4287,Creation,2018-09-13 10:56:15,0.0,AB33,E,21935788.0
4287,,,,,,
4287,,,,,,
4287,DeviceReceived,2018-09-25 10:42:56,0.0,AB33,E,22971789.0
4287,,,,,,
4287,,,,,,
4287,Completed,2018-10-04 14:34:11,0.0,AB33,E,23763264.0
4288,Creation,2018-09-13 12:15:17,0.0,AB49,L,21940530.0
4288,,,,,,
4288,,,,,,
4288,StatusRequest,2018-09-24 14:38:07,0.0,AB49,L,22899500.0
4288,,,,,,
4288,,,,,,
4288,Approved,2018-09-27 14:38:08,0.0,AB49,L,23158701.0
4288,,,,,,
4288,,,,,,
4288,Completed,2018-09-28 07:23:42,0.0,AB49,L,23219035.0
4289,Creation,2018-09-13 12:20:20,0.0,AB31,L,21940833.0
4289,,,,,,
4289,,,,,,
4289,Approved,2018-10-02 10:06:28,0.0,AB31,L,23574401.0
4289,,,,,,
4289,,,,,,
4289,Completed,2018-10-05 11:35:50,0.0,AB31,L,23838963.0
4290,Creation,2018-09-13 12:27:43,0.0,AB22,J,21941276.0
4290,,,,,,
4290,,,,,,
4290,StatusRequest,2018-09-27 10:56:41,0.0,AB22,J,23145414.0
4290,,,,,,
4290,,,,,,
4290,NoteWorkshop,2018-10-01 10:27:36,0.0,AB22,J,23489269.0
4291,Creation,2018-09-13 14:21:32,0.0,AB20,J,21948105.0
4291,,,,,,
4291,,,,,,
4291,NoteWorkshop,2018-09-28 16:37:21,0.0,AB20,J,23252254.0
4291,,,,,,
4291,,,,,,
4291,NoteHotline,2018-10-30 08:22:14,0.0,AB20,J,25987347.0
4291,,,,,,
4291,,,,,,
4292,Creation,2018-09-13 14:27:25,0.0,AB52,L,21948458.0
4292,,,,,,
4292,,,,,,
4292,Letter,2018-10-15 00:00:00,0.0,AB52,L,24661213.0
4292,,,,,,
4292,,,,,,
4292,Completed,2018-10-30 06:48:28,0.0,AB52,L,25981721.0
4293,Creation,2018-09-13 14:30:13,1.0,AB61,L,21948626.0
4293,,,,,,
4293,,,,,,
4293,Transmission,2018-09-21 11:51:25,1.0,AB61,L,22630298.0
4293,,,,,,
4293,,,,,,
4293,NoteHotline,2018-09-24 08:20:39,1.0,AB61,L,22876852.0
4293,,,,,,
4294,Creation,2018-01-24 10:08:27,1.0,AB20,J,1888120.0
4294,,,,,,
4294,,,,,,
4294,InDelivery,2018-02-07 00:00:00,1.0,AB20,J,3061213.0
4294,,,,,,
4294,,,,,,
4295,Creation,2018-09-13 14:36:28,1.0,AB52,L,21949001.0
4295,,,,,,
4295,,,,,,
4295,InDelivery,2018-10-01 00:00:00,1.0,AB52,L,23451613.0
4295,,,,,,
4295,,,,,,
4295,Completed,2018-10-01 08:53:24,1.0,AB52,L,23483617.0
4296,Creation,2018-09-13 14:47:12,0.0,AB41,J,21949645.0
4296,,,,,,
4296,,,,,,
4296,InDelivery,2018-10-01 00:00:00,0.0,AB41,J,23451613.0
4296,,,,,,
4296,,,,,,
4296,Completed,2018-10-01 14:45:04,0.0,AB41,J,23504717.0
4297,Creation,2018-09-13 14:48:00,0.0,AB52,J,21949693.0
4297,,,,,,
4297,,,,,,
4297,Transmission,2018-10-04 16:24:17,0.0,AB52,J,23769870.0
4297,,,,,,
4297,,,,,,
4297,InDelivery,2018-10-08 00:00:00,0.0,AB52,J,24056413.0
4297,,,,,,
4298,Creation,2018-09-13 15:22:03,0.0,AG5,E,21951736.0
4298,,,,,,
4298,,,,,,
4298,StockEntry,2018-09-27 00:00:00,0.0,AG5,E,23106013.0
4298,,,,,,
4298,,,,,,
4298,Completed,2018-09-27 10:03:39,0.0,AG5,E,23142232.0
4299,Creation,2018-09-13 15:27:52,0.0,AB52,L,21952085.0
4299,,,,,,
4299,,,,,,
4299,Transmission,2018-10-22 08:41:46,0.0,AB52,L,25297319.0
4299,,,,,,
4299,,,,,,
4299,InDelivery,2018-11-02 00:00:00,0.0,AB52,L,26216413.0
4299,,,,,,
4300,Creation,2018-09-13 15:36:03,0.0,AB61,L,21952576.0
4300,,,,,,
4300,,,,,,
4300,Letter,2018-11-11 00:00:00,0.0,AB61,L,26994013.0
4300,,,,,,
4300,,,,,,
4300,Completed,2018-11-15 12:45:36,0.0,AB61,L,27385549.0
4301,Creation,2018-09-13 15:41:40,0.0,AB44,J,21952913.0
4301,,,,,,
4301,,,,,,
4301,Transmission,2018-10-12 09:46:15,0.0,AB44,J,24437188.0
4301,,,,,,
4301,,,,,,
4301,InDelivery,2018-10-15 00:00:00,0.0,AB44,J,24661213.0
4301,,,,,,
4302,Letter,2018-09-13 00:00:00,1.0,AB19,,21896413.0
4302,,,,,,
4302,,,,,,
4302,Creation,2018-09-13 10:04:22,1.0,AB19,,21932675.0
4302,,,,,,
4302,,,,,,
4302,NoteWorkshop,2018-09-13 12:36:06,1.0,AB19,,21941779.0
4302,,,,,,
4302,,,,,,
4303,Creation,2018-09-13 07:38:16,0.0,AB20,J,21923909.0
4303,,,,,,
4303,,,,,,
4303,NoteWorkshop,2018-09-28 12:07:41,0.0,AB20,J,23236074.0
4303,,,,,,
4303,,,,,,
4304,Creation,2018-09-13 07:50:41,1.0,AB47,E,21924654.0
4304,,,,,,
4304,,,,,,
4304,DeviceReceived,2018-09-14 12:11:58,1.0,AB47,E,22026731.0
4304,,,,,,
4304,,,,,,
